sample36
ax,ay,az
0.15,-0.02,-1.00
0.13,-0.02,-1.00
0.11,-0.01,-1.00
0.09,-0.01,-1.00
0.06,-0.01,-1.00
0.04,-0.00,-1.00
0.02,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
