sample34
ax,ay,az
0.05,0.01,-1.00
0.03,0.01,-1.00
0.02,0.01,-1.00
0.00,0.01,-1.00
-0.00,0.02,-1.00
-0.01,0.02,-1.00
0.00,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
