sample18
ax,ay,az
0.08,-0.07,-1.00
0.07,-0.07,-0.99
0.06,-0.07,-0.99
0.05,-0.08,-0.99
0.04,-0.08,-0.99
0.03,-0.09,-0.99
0.02,-0.09,-0.99
0.01,-0.09,-0.98
0.01,-0.09,-0.98
0.01,-0.09,-0.98
0.01,-0.09,-0.98
0.01,-0.09,-0.98
0.01,-0.09,-0.98
0.01,-0.09,-0.98
-0.00,-0.09,-0.97
-0.01,-0.09,-0.96
-0.02,-0.10,-0.95
-0.03,-0.10,-0.92
-0.04,-0.10,-0.88
-0.06,-0.09,-0.82
-0.07,-0.08,-0.75
-0.08,-0.07,-0.66
-0.09,-0.05,-0.57
-0.11,-0.03,-0.46
-0.12,0.00,-0.36
-0.14,0.04,-0.26
-0.16,0.08,-0.16
-0.17,0.12,-0.09
-0.19,0.16,-0.02
-0.20,0.18,0.00
-0.22,0.19,0.01
-0.23,0.16,-0.02
-0.23,0.12,-0.07
-0.23,0.03,-0.17
-0.23,-0.07,-0.28
-0.22,-0.20,-0.41
-0.21,-0.34,-0.54
-0.20,-0.48,-0.68
-0.18,-0.62,-0.81
-0.16,-0.74,-0.93
-0.14,-0.86,-1.05
-0.12,-0.95,-1.14
-0.10,-1.03,-1.22
-0.09,-1.09,-1.28
-0.08,-1.14,-1.33
-0.08,-1.17,-1.36
-0.09,-1.19,-1.39
-0.10,-1.21,-1.42
-0.12,-1.21,-1.43
-0.14,-1.21,-1.44
-0.17,-1.21,-1.45
-0.19,-1.20,-1.45
-0.22,-1.17,-1.44
-0.24,-1.15,-1.43
-0.27,-1.12,-1.41
-0.29,-1.08,-1.39
-0.32,-1.06,-1.37
-0.34,-1.04,-1.35
-0.35,-1.02,-1.33
-0.37,-1.02,-1.31
-0.38,-1.03,-1.30
-0.38,-1.04,-1.30
-0.37,-1.05,-1.29
-0.37,-1.07,-1.28
-0.35,-1.08,-1.27
-0.33,-1.08,-1.26
-0.31,-1.08,-1.24
-0.28,-1.07,-1.21
-0.25,-1.06,-1.18
-0.22,-1.03,-1.15
-0.19,-1.00,-1.10
-0.15,-0.96,-1.05
-0.12,-0.92,-1.00
-0.08,-0.87,-0.94
-0.05,-0.82,-0.88
-0.02,-0.76,-0.82
0.01,-0.69,-0.76
0.04,-0.62,-0.70
0.08,-0.55,-0.65
0.10,-0.48,-0.59
0.13,-0.41,-0.54
0.16,-0.34,-0.50
0.18,-0.28,-0.46
0.20,-0.21,-0.42
0.21,-0.16,-0.39
0.22,-0.11,-0.37
0.23,-0.06,-0.35
0.23,-0.03,-0.34
0.22,-0.00,-0.34
0.21,0.02,-0.34
0.21,0.03,-0.35
0.20,0.04,-0.36
0.18,0.05,-0.37
0.17,0.05,-0.38
0.15,0.06,-0.39
0.14,0.06,-0.40
0.13,0.06,-0.41
0.11,0.06,-0.41
0.10,0.05,-0.41
0.09,0.05,-0.40
0.08,0.05,-0.39
0.07,0.04,-0.38
0.06,0.04,-0.37
0.04,0.03,-0.36
0.01,0.03,-0.35
-0.02,0.03,-0.35
-0.05,0.03,-0.34
-0.09,0.03,-0.33
-0.12,0.02,-0.33
-0.14,0.01,-0.32
-0.16,0.00,-0.31
-0.17,-0.02,-0.30
-0.18,-0.05,-0.29
-0.16,-0.11,-0.30
-0.15,-0.17,-0.32
-0.12,-0.26,-0.37
-0.09,-0.36,-0.43
-0.05,-0.47,-0.51
-0.01,-0.59,-0.61
0.03,-0.71,-0.72
0.07,-0.83,-0.83
0.12,-0.93,-0.94
0.16,-1.02,-1.05
0.19,-1.09,-1.14
0.22,-1.14,-1.22
0.24,-1.17,-1.29
0.26,-1.19,-1.34
0.26,-1.19,-1.38
0.26,-1.18,-1.41
0.26,-1.17,-1.43
0.25,-1.15,-1.44
0.24,-1.13,-1.45
0.24,-1.10,-1.45
0.23,-1.08,-1.44
0.22,-1.06,-1.44
0.21,-1.04,-1.43
0.20,-1.02,-1.43
0.20,-1.00,-1.42
0.19,-0.98,-1.41
0.18,-0.96,-1.40
0.18,-0.95,-1.38
0.18,-0.94,-1.37
0.19,-0.93,-1.36
0.21,-0.92,-1.34
0.22,-0.92,-1.32
0.24,-0.91,-1.30
0.25,-0.90,-1.29
0.27,-0.89,-1.27
0.28,-0.88,-1.26
0.29,-0.86,-1.24
0.29,-0.84,-1.22
0.30,-0.82,-1.19
0.30,-0.79,-1.17
0.31,-0.75,-1.13
0.31,-0.72,-1.09
0.31,-0.67,-1.04
0.31,-0.63,-1.00
0.30,-0.58,-0.95
0.29,-0.53,-0.90
0.29,-0.48,-0.85
0.28,-0.42,-0.80
