sample16
ax,ay,az
0.07,-0.04,-0.90
0.03,-0.03,-0.81
-0.01,-0.03,-0.72
-0.04,-0.04,-0.63
-0.07,-0.05,-0.54
-0.10,-0.06,-0.47
-0.13,-0.09,-0.40
-0.17,-0.13,-0.34
-0.16,-0.18,-0.38
-0.16,-0.25,-0.44
-0.16,-0.32,-0.51
-0.16,-0.41,-0.59
-0.17,-0.50,-0.68
-0.18,-0.60,-0.78
-0.19,-0.69,-0.88
-0.19,-0.78,-0.98
-0.19,-0.87,-1.07
-0.19,-0.94,-1.15
-0.19,-1.01,-1.23
-0.19,-1.06,-1.29
-0.19,-1.09,-1.35
-0.20,-1.12,-1.39
-0.20,-1.14,-1.43
-0.20,-1.15,-1.45
-0.21,-1.16,-1.48
-0.21,-1.16,-1.49
-0.21,-1.16,-1.50
-0.21,-1.17,-1.50
-0.20,-1.17,-1.49
-0.20,-1.17,-1.48
-0.19,-1.16,-1.46
-0.18,-1.16,-1.44
-0.18,-1.16,-1.41
-0.17,-1.17,-1.38
-0.17,-1.17,-1.35
-0.17,-1.17,-1.32
-0.17,-1.17,-1.29
-0.17,-1.17,-1.26
-0.17,-1.17,-1.23
-0.16,-1.16,-1.20
-0.15,-1.14,-1.18
-0.15,-1.12,-1.15
-0.14,-1.09,-1.11
-0.12,-1.05,-1.08
-0.11,-1.01,-1.04
-0.09,-0.96,-1.00
-0.07,-0.91,-0.96
-0.06,-0.85,-0.91
-0.04,-0.79,-0.87
-0.02,-0.72,-0.82
-0.00,-0.66,-0.76
0.01,-0.58,-0.71
0.03,-0.51,-0.66
0.06,-0.44,-0.60
0.08,-0.37,-0.55
0.10,-0.29,-0.49
0.11,-0.22,-0.44
0.13,-0.16,-0.39
0.15,-0.10,-0.35
0.15,-0.04,-0.31
0.16,0.01,-0.28
0.17,0.06,-0.25
0.17,0.09,-0.23
0.17,0.12,-0.22
0.16,0.15,-0.21
0.16,0.16,-0.21
0.16,0.18,-0.20
0.15,0.18,-0.20
0.14,0.18,-0.20
0.13,0.18,-0.19
0.13,0.18,-0.19
0.11,0.17,-0.18
0.10,0.15,-0.18
