sample11
ax,ay,az
0.14,-0.04,-0.98
0.09,0.00,-0.97
0.05,0.04,-0.97
0.00,0.07,-0.97
-0.04,0.10,-0.96
-0.09,0.14,-0.95
-0.13,0.17,-0.95
-0.17,0.21,-0.93
-0.17,0.21,-0.92
-0.17,0.21,-0.91
-0.17,0.20,-0.89
-0.17,0.19,-0.88
-0.18,0.19,-0.86
-0.19,0.18,-0.85
-0.20,0.16,-0.83
-0.21,0.15,-0.80
-0.22,0.13,-0.78
-0.24,0.12,-0.75
-0.24,0.11,-0.71
-0.25,0.10,-0.68
-0.25,0.09,-0.64
-0.24,0.08,-0.61
-0.22,0.08,-0.58
-0.19,0.06,-0.55
-0.16,0.05,-0.53
-0.12,0.03,-0.51
-0.09,0.01,-0.51
-0.06,-0.01,-0.51
-0.04,-0.03,-0.52
-0.03,-0.04,-0.54
-0.03,-0.06,-0.56
-0.04,-0.06,-0.60
-0.06,-0.07,-0.64
-0.08,-0.07,-0.69
-0.09,-0.06,-0.75
-0.11,-0.06,-0.80
-0.12,-0.06,-0.85
-0.11,-0.05,-0.90
-0.10,-0.05,-0.94
-0.08,-0.05,-0.99
-0.06,-0.05,-1.03
-0.03,-0.05,-1.07
-0.00,-0.05,-1.11
0.03,-0.05,-1.15
0.06,-0.05,-1.19
0.08,-0.05,-1.22
0.10,-0.05,-1.25
0.11,-0.06,-1.29
0.13,-0.08,-1.32
0.13,-0.09,-1.37
0.13,-0.11,-1.42
0.12,-0.14,-1.49
0.11,-0.17,-1.55
0.09,-0.20,-1.62
0.08,-0.23,-1.68
0.07,-0.26,-1.75
0.05,-0.28,-1.81
0.04,-0.30,-1.85
0.02,-0.31,-1.87
0.01,-0.32,-1.88
-0.00,-0.33,-1.88
-0.02,-0.32,-1.86
-0.03,-0.32,-1.82
-0.05,-0.32,-1.77
-0.06,-0.31,-1.72
-0.08,-0.31,-1.66
-0.09,-0.31,-1.59
-0.11,-0.31,-1.53
-0.12,-0.30,-1.46
-0.13,-0.30,-1.40
-0.15,-0.29,-1.35
-0.15,-0.28,-1.29
-0.16,-0.27,-1.24
-0.16,-0.25,-1.18
-0.16,-0.23,-1.13
-0.15,-0.21,-1.06
-0.14,-0.19,-1.00
-0.12,-0.17,-0.94
-0.11,-0.14,-0.88
-0.10,-0.12,-0.82
-0.09,-0.10,-0.76
-0.07,-0.08,-0.71
-0.06,-0.05,-0.67
-0.05,-0.03,-0.62
-0.04,-0.01,-0.59
-0.03,0.01,-0.55
-0.02,0.03,-0.51
-0.02,0.05,-0.47
-0.01,0.07,-0.43
-0.00,0.10,-0.41
0.01,0.12,-0.38
0.01,0.14,-0.36
0.01,0.15,-0.34
0.02,0.17,-0.33
0.02,0.18,-0.33
0.03,0.19,-0.32
0.03,0.20,-0.32
0.04,0.20,-0.31
0.05,0.19,-0.31
0.06,0.19,-0.30
0.07,0.18,-0.30
0.08,0.17,-0.30
0.09,0.16,-0.31
0.10,0.15,-0.32
0.11,0.13,-0.34
0.12,0.11,-0.36
0.12,0.08,-0.39
0.11,0.05,-0.44
0.11,0.01,-0.48
0.10,-0.03,-0.54
0.10,-0.07,-0.60
0.10,-0.11,-0.66
0.10,-0.15,-0.73
0.11,-0.19,-0.80
0.12,-0.23,-0.86
0.14,-0.26,-0.92
0.16,-0.29,-0.98
0.19,-0.31,-1.04
0.22,-0.33,-1.09
0.24,-0.35,-1.15
0.26,-0.37,-1.20
0.28,-0.39,-1.26
0.29,-0.40,-1.31
0.30,-0.41,-1.36
0.30,-0.41,-1.40
0.30,-0.41,-1.44
0.30,-0.41,-1.47
0.28,-0.40,-1.49
0.27,-0.39,-1.52
0.26,-0.38,-1.54
0.24,-0.37,-1.55
0.22,-0.36,-1.57
0.20,-0.36,-1.59
0.18,-0.35,-1.60
