sample18
ax,ay,az
0.23,-0.10,-0.96
0.20,-0.11,-0.95
0.17,-0.12,-0.94
0.15,-0.13,-0.93
0.12,-0.14,-0.91
0.08,-0.16,-0.89
0.05,-0.17,-0.87
0.01,-0.18,-0.85
-0.00,-0.19,-0.83
-0.01,-0.19,-0.80
-0.03,-0.20,-0.77
-0.04,-0.20,-0.74
-0.05,-0.21,-0.71
-0.05,-0.21,-0.68
-0.05,-0.21,-0.66
-0.05,-0.21,-0.63
-0.04,-0.22,-0.61
-0.04,-0.23,-0.60
-0.03,-0.23,-0.58
-0.02,-0.25,-0.58
-0.01,-0.26,-0.57
-0.01,-0.27,-0.57
-0.01,-0.28,-0.56
-0.01,-0.29,-0.57
-0.00,-0.29,-0.58
0.00,-0.30,-0.59
0.01,-0.30,-0.61
0.02,-0.31,-0.64
0.03,-0.32,-0.67
0.05,-0.34,-0.70
0.07,-0.36,-0.74
0.10,-0.39,-0.78
0.12,-0.42,-0.83
0.14,-0.47,-0.88
0.15,-0.51,-0.93
0.16,-0.55,-0.99
0.17,-0.60,-1.06
0.17,-0.65,-1.13
0.17,-0.71,-1.19
0.16,-0.77,-1.24
0.15,-0.83,-1.30
0.14,-0.87,-1.34
0.14,-0.92,-1.40
0.13,-0.97,-1.44
0.12,-1.02,-1.48
0.12,-1.05,-1.50
0.11,-1.08,-1.51
0.10,-1.10,-1.52
0.09,-1.11,-1.51
0.08,-1.11,-1.49
0.07,-1.11,-1.45
0.07,-1.10,-1.40
0.06,-1.09,-1.36
0.05,-1.08,-1.32
0.04,-1.07,-1.29
0.03,-1.06,-1.26
0.03,-1.04,-1.23
0.03,-1.03,-1.21
0.03,-1.02,-1.19
0.03,-1.00,-1.16
0.04,-0.98,-1.12
0.05,-0.95,-1.07
0.07,-0.91,-1.02
0.08,-0.87,-0.97
0.10,-0.83,-0.92
0.11,-0.78,-0.87
0.13,-0.72,-0.81
0.14,-0.67,-0.76
0.16,-0.61,-0.71
0.17,-0.55,-0.66
0.19,-0.49,-0.61
0.21,-0.43,-0.56
0.22,-0.37,-0.51
0.24,-0.32,-0.46
0.25,-0.26,-0.40
0.27,-0.20,-0.35
0.28,-0.15,-0.29
0.29,-0.09,-0.25
0.30,-0.04,-0.21
0.31,0.00,-0.17
0.32,0.04,-0.15
0.32,0.07,-0.13
0.31,0.10,-0.12
0.31,0.11,-0.13
0.30,0.12,-0.14
0.28,0.12,-0.16
0.27,0.11,-0.17
0.25,0.10,-0.19
0.23,0.08,-0.21
0.22,0.06,-0.24
0.20,0.04,-0.26
0.19,0.01,-0.29
0.18,-0.03,-0.31
0.17,-0.07,-0.34
0.17,-0.11,-0.38
0.16,-0.16,-0.42
0.16,-0.21,-0.46
0.16,-0.26,-0.51
0.16,-0.31,-0.57
0.17,-0.37,-0.63
0.17,-0.42,-0.70
0.18,-0.47,-0.76
0.19,-0.52,-0.82
0.20,-0.56,-0.87
0.22,-0.59,-0.92
0.24,-0.63,-0.97
0.27,-0.65,-1.01
0.29,-0.67,-1.03
0.31,-0.69,-1.05
0.32,-0.71,-1.07
0.34,-0.72,-1.08
0.34,-0.72,-1.10
0.35,-0.73,-1.12
0.35,-0.74,-1.13
0.34,-0.75,-1.15
0.33,-0.77,-1.17
0.32,-0.78,-1.20
0.31,-0.81,-1.24
0.30,-0.84,-1.28
0.29,-0.87,-1.32
0.29,-0.90,-1.36
0.28,-0.94,-1.39
0.28,-0.97,-1.41
0.28,-0.99,-1.42
0.28,-1.00,-1.42
0.29,-1.01,-1.41
0.30,-1.02,-1.39
0.31,-1.01,-1.35
0.32,-1.00,-1.31
0.32,-0.98,-1.26
0.33,-0.95,-1.22
0.33,-0.93,-1.17
0.33,-0.90,-1.13
0.32,-0.86,-1.09
0.32,-0.83,-1.05
0.32,-0.79,-1.02
0.32,-0.76,-0.99
0.31,-0.72,-0.96
0.31,-0.68,-0.93
0.31,-0.65,-0.90
0.31,-0.61,-0.88
0.32,-0.57,-0.85
0.32,-0.53,-0.82
0.32,-0.49,-0.79
0.33,-0.45,-0.77
0.34,-0.42,-0.74
0.34,-0.38,-0.71
0.35,-0.34,-0.67
0.36,-0.31,-0.64
0.38,-0.27,-0.61
0.39,-0.23,-0.57
0.40,-0.20,-0.54
0.41,-0.16,-0.52
0.42,-0.12,-0.49
0.43,-0.09,-0.48
0.43,-0.06,-0.47
0.43,-0.04,-0.47
0.43,-0.02,-0.47
0.42,-0.01,-0.48
0.41,0.00,-0.49
0.40,0.01,-0.51
0.39,0.01,-0.53
0.37,0.02,-0.56
0.36,0.01,-0.58
0.35,0.01,-0.61
0.34,0.01,-0.64
0.33,0.00,-0.67
0.32,-0.00,-0.70
0.31,-0.01,-0.72
0.30,-0.02,-0.75
0.29,-0.03,-0.78
0.29,-0.03,-0.80
0.28,-0.04,-0.83
0.27,-0.04,-0.85
0.26,-0.05,-0.88
0.25,-0.05,-0.90
0.25,-0.05,-0.92
0.24,-0.05,-0.94
0.24,-0.05,-0.95
0.24,-0.05,-0.96
0.24,-0.05,-0.97
0.24,-0.05,-0.98
0.25,-0.05,-0.98
