sample15
ax,ay,az
0.24,-0.08,-0.96
0.22,-0.09,-0.96
0.19,-0.10,-0.95
0.16,-0.11,-0.95
0.14,-0.12,-0.95
0.11,-0.14,-0.94
0.08,-0.15,-0.93
0.05,-0.16,-0.92
0.04,-0.16,-0.92
0.03,-0.16,-0.91
0.02,-0.16,-0.90
0.01,-0.16,-0.89
0.00,-0.16,-0.88
-0.01,-0.16,-0.87
-0.02,-0.16,-0.86
-0.03,-0.17,-0.86
-0.04,-0.17,-0.85
-0.06,-0.18,-0.83
-0.07,-0.19,-0.82
-0.09,-0.20,-0.79
-0.10,-0.22,-0.77
-0.12,-0.23,-0.73
-0.13,-0.24,-0.69
-0.14,-0.26,-0.64
-0.14,-0.27,-0.60
-0.13,-0.28,-0.55
-0.12,-0.29,-0.51
-0.10,-0.30,-0.48
-0.08,-0.31,-0.45
-0.06,-0.33,-0.46
-0.04,-0.35,-0.48
-0.02,-0.37,-0.52
-0.02,-0.39,-0.56
-0.01,-0.41,-0.62
-0.01,-0.43,-0.68
-0.00,-0.45,-0.76
0.01,-0.46,-0.83
0.02,-0.47,-0.87
0.03,-0.49,-0.91
0.05,-0.51,-0.95
0.06,-0.53,-1.00
0.08,-0.55,-1.05
0.10,-0.58,-1.10
0.11,-0.60,-1.13
0.12,-0.62,-1.16
0.12,-0.62,-1.20
0.13,-0.63,-1.22
0.13,-0.63,-1.23
0.13,-0.63,-1.22
0.12,-0.64,-1.22
0.12,-0.66,-1.23
0.11,-0.70,-1.26
0.10,-0.74,-1.29
0.09,-0.80,-1.34
0.09,-0.85,-1.38
0.10,-0.91,-1.42
0.11,-0.96,-1.46
0.12,-1.00,-1.48
0.14,-1.04,-1.48
0.15,-1.06,-1.46
0.17,-1.07,-1.43
0.18,-1.07,-1.41
0.18,-1.06,-1.38
0.18,-1.05,-1.35
0.19,-1.04,-1.33
0.19,-1.01,-1.30
0.18,-0.99,-1.28
0.18,-0.96,-1.24
0.18,-0.93,-1.19
0.17,-0.89,-1.14
0.17,-0.85,-1.09
0.16,-0.80,-1.05
0.15,-0.75,-1.00
0.14,-0.70,-0.97
0.13,-0.66,-0.93
0.12,-0.60,-0.89
0.11,-0.55,-0.86
0.11,-0.51,-0.82
0.10,-0.46,-0.78
0.10,-0.41,-0.73
0.11,-0.36,-0.67
0.11,-0.31,-0.61
0.12,-0.27,-0.56
0.13,-0.22,-0.51
