sample13
ax,ay,az
-0.02,0.15,-0.98
-0.02,0.13,-0.99
-0.02,0.11,-0.99
-0.02,0.09,-0.99
-0.02,0.07,-1.00
-0.03,0.05,-1.00
-0.03,0.03,-1.00
-0.03,0.01,-1.01
-0.03,0.01,-1.01
-0.03,0.01,-1.01
-0.04,0.01,-1.01
-0.04,0.01,-1.01
-0.04,0.01,-1.01
-0.04,0.01,-1.01
-0.05,0.01,-1.00
-0.05,0.01,-1.00
-0.05,0.01,-0.99
-0.05,0.01,-0.98
-0.06,0.01,-0.97
-0.06,0.01,-0.96
-0.06,0.01,-0.96
-0.06,0.01,-0.95
-0.07,0.01,-0.94
-0.08,0.01,-0.92
-0.09,0.01,-0.91
-0.10,0.00,-0.89
-0.11,-0.00,-0.87
-0.13,-0.01,-0.85
-0.15,-0.01,-0.82
-0.16,-0.02,-0.78
-0.17,-0.02,-0.73
-0.19,-0.03,-0.68
-0.20,-0.03,-0.63
-0.21,-0.02,-0.57
-0.22,-0.01,-0.50
-0.24,-0.00,-0.44
-0.25,0.01,-0.39
-0.25,0.02,-0.34
-0.26,0.02,-0.31
-0.26,0.03,-0.29
-0.26,0.02,-0.29
-0.26,0.01,-0.29
-0.25,-0.02,-0.32
-0.24,-0.05,-0.35
-0.22,-0.10,-0.41
-0.20,-0.15,-0.47
-0.18,-0.21,-0.54
-0.16,-0.28,-0.62
-0.14,-0.35,-0.70
-0.13,-0.43,-0.79
-0.11,-0.50,-0.88
-0.10,-0.56,-0.96
-0.09,-0.62,-1.04
-0.09,-0.67,-1.11
-0.10,-0.70,-1.18
-0.11,-0.72,-1.24
-0.13,-0.74,-1.30
-0.15,-0.75,-1.35
-0.18,-0.75,-1.41
-0.21,-0.76,-1.47
-0.24,-0.77,-1.52
-0.27,-0.79,-1.58
-0.30,-0.81,-1.63
-0.33,-0.84,-1.68
-0.36,-0.86,-1.72
-0.38,-0.88,-1.75
-0.40,-0.90,-1.76
-0.42,-0.92,-1.76
-0.44,-0.92,-1.74
-0.45,-0.93,-1.71
-0.45,-0.92,-1.67
-0.45,-0.91,-1.62
-0.44,-0.90,-1.56
-0.43,-0.88,-1.50
-0.41,-0.86,-1.44
-0.39,-0.84,-1.38
-0.37,-0.83,-1.32
-0.34,-0.81,-1.27
-0.31,-0.79,-1.22
-0.28,-0.77,-1.17
-0.24,-0.75,-1.11
-0.21,-0.72,-1.06
-0.17,-0.69,-1.01
-0.13,-0.65,-0.95
-0.10,-0.61,-0.90
-0.07,-0.56,-0.84
-0.04,-0.51,-0.78
-0.01,-0.45,-0.72
0.01,-0.39,-0.66
0.03,-0.34,-0.60
0.05,-0.28,-0.55
0.07,-0.23,-0.49
0.08,-0.18,-0.45
0.09,-0.13,-0.40
0.10,-0.09,-0.36
0.11,-0.05,-0.33
0.10,-0.02,-0.30
0.10,0.02,-0.28
0.09,0.04,-0.27
0.07,0.07,-0.26
0.06,0.08,-0.25
0.04,0.10,-0.25
0.03,0.11,-0.24
0.02,0.11,-0.24
0.01,0.11,-0.24
0.00,0.11,-0.24
0.00,0.09,-0.25
0.01,0.08,-0.25
0.01,0.06,-0.26
0.01,0.03,-0.28
