sample19
ax,ay,az
0.22,-0.11,-0.96
0.20,-0.12,-0.97
0.18,-0.13,-0.97
0.16,-0.14,-0.97
0.13,-0.16,-0.97
0.11,-0.17,-0.98
0.09,-0.19,-0.98
0.07,-0.20,-0.98
0.07,-0.20,-0.98
0.07,-0.21,-0.98
0.07,-0.21,-0.97
0.07,-0.21,-0.96
0.07,-0.21,-0.96
0.07,-0.21,-0.94
0.07,-0.21,-0.93
0.07,-0.21,-0.91
0.06,-0.21,-0.88
0.04,-0.21,-0.85
0.03,-0.22,-0.81
0.01,-0.22,-0.77
-0.01,-0.22,-0.72
-0.04,-0.22,-0.66
-0.06,-0.23,-0.60
-0.09,-0.23,-0.54
-0.11,-0.23,-0.48
-0.12,-0.23,-0.42
-0.13,-0.22,-0.36
-0.13,-0.22,-0.32
-0.12,-0.21,-0.27
-0.10,-0.20,-0.24
-0.07,-0.20,-0.22
-0.04,-0.19,-0.22
-0.00,-0.19,-0.21
0.03,-0.19,-0.22
0.06,-0.20,-0.24
0.08,-0.23,-0.30
0.10,-0.27,-0.37
0.12,-0.32,-0.47
0.13,-0.40,-0.58
0.15,-0.48,-0.71
0.16,-0.57,-0.84
0.17,-0.66,-0.98
0.18,-0.75,-1.09
0.19,-0.82,-1.16
0.19,-0.89,-1.22
0.19,-0.94,-1.25
0.19,-0.98,-1.27
0.19,-1.01,-1.25
0.19,-1.03,-1.23
0.19,-1.08,-1.22
0.19,-1.12,-1.22
0.20,-1.18,-1.23
0.21,-1.24,-1.23
0.22,-1.29,-1.23
0.23,-1.35,-1.23
0.25,-1.40,-1.22
0.27,-1.44,-1.21
0.28,-1.47,-1.18
0.29,-1.49,-1.15
0.29,-1.50,-1.11
0.28,-1.51,-1.09
0.27,-1.51,-1.07
0.26,-1.51,-1.06
0.25,-1.50,-1.05
0.24,-1.49,-1.04
0.23,-1.47,-1.04
0.22,-1.45,-1.02
0.22,-1.42,-1.00
0.21,-1.39,-0.97
0.21,-1.34,-0.94
0.21,-1.28,-0.89
0.21,-1.22,-0.85
0.21,-1.15,-0.80
0.21,-1.08,-0.76
0.20,-1.00,-0.72
0.20,-0.92,-0.67
0.20,-0.84,-0.61
0.19,-0.75,-0.55
0.19,-0.67,-0.50
0.19,-0.59,-0.45
0.19,-0.51,-0.40
0.20,-0.43,-0.35
0.21,-0.36,-0.30
0.22,-0.29,-0.26
0.23,-0.23,-0.23
0.24,-0.17,-0.20
0.25,-0.11,-0.18
0.25,-0.06,-0.16
0.26,-0.02,-0.14
0.26,0.01,-0.14
0.26,0.04,-0.14
0.26,0.06,-0.16
0.25,0.08,-0.19
0.25,0.08,-0.22
0.24,0.08,-0.25
0.23,0.08,-0.28
0.22,0.07,-0.32
0.21,0.06,-0.35
0.20,0.05,-0.39
0.19,0.03,-0.41
0.19,0.02,-0.43
0.18,-0.00,-0.45
0.19,-0.03,-0.47
0.19,-0.05,-0.48
0.19,-0.09,-0.50
0.19,-0.12,-0.51
0.20,-0.17,-0.52
0.21,-0.21,-0.53
0.22,-0.25,-0.54
0.24,-0.28,-0.55
0.27,-0.32,-0.57
0.30,-0.35,-0.57
0.34,-0.37,-0.58
0.38,-0.38,-0.58
0.43,-0.39,-0.57
0.48,-0.39,-0.56
0.52,-0.40,-0.55
0.55,-0.41,-0.54
0.58,-0.42,-0.54
0.61,-0.43,-0.55
0.62,-0.45,-0.58
0.64,-0.47,-0.62
0.65,-0.49,-0.67
0.65,-0.51,-0.72
0.66,-0.53,-0.78
0.66,-0.55,-0.83
0.67,-0.56,-0.88
0.67,-0.58,-0.93
0.66,-0.60,-0.98
0.65,-0.62,-1.02
0.63,-0.64,-1.06
0.61,-0.67,-1.11
0.59,-0.71,-1.16
0.57,-0.74,-1.21
0.55,-0.78,-1.26
0.53,-0.81,-1.31
0.52,-0.84,-1.34
0.50,-0.87,-1.37
0.48,-0.89,-1.39
0.46,-0.91,-1.40
0.44,-0.91,-1.40
0.42,-0.92,-1.39
0.39,-0.92,-1.37
0.37,-0.91,-1.34
0.34,-0.91,-1.31
0.31,-0.90,-1.27
0.29,-0.90,-1.23
0.27,-0.88,-1.19
0.25,-0.87,-1.15
0.24,-0.86,-1.12
0.22,-0.85,-1.09
0.21,-0.83,-1.07
0.20,-0.81,-1.05
0.19,-0.79,-1.04
0.18,-0.77,-1.02
0.18,-0.75,-1.01
0.17,-0.72,-1.00
0.17,-0.70,-0.98
0.18,-0.67,-0.96
0.18,-0.65,-0.95
0.19,-0.62,-0.93
0.19,-0.60,-0.92
0.20,-0.57,-0.91
0.21,-0.54,-0.90
0.22,-0.51,-0.89
0.22,-0.48,-0.89
0.23,-0.45,-0.88
0.23,-0.42,-0.87
0.24,-0.38,-0.86
0.25,-0.34,-0.84
0.27,-0.30,-0.81
0.30,-0.26,-0.77
0.33,-0.22,-0.71
0.37,-0.17,-0.65
0.41,-0.13,-0.60
0.44,-0.09,-0.55
0.47,-0.06,-0.50
0.48,-0.02,-0.46
0.49,0.01,-0.43
0.48,0.03,-0.43
0.46,0.04,-0.43
0.44,0.05,-0.44
0.41,0.06,-0.46
0.38,0.06,-0.49
0.35,0.06,-0.51
0.32,0.06,-0.55
0.30,0.05,-0.58
0.28,0.04,-0.62
0.26,0.02,-0.66
0.25,0.01,-0.70
0.23,-0.00,-0.74
0.22,-0.02,-0.77
0.20,-0.03,-0.80
0.19,-0.04,-0.83
0.19,-0.05,-0.86
0.18,-0.06,-0.88
0.18,-0.07,-0.91
0.18,-0.07,-0.93
0.18,-0.07,-0.94
0.18,-0.07,-0.95
0.18,-0.07,-0.96
0.18,-0.07,-0.97
0.19,-0.07,-0.98
0.19,-0.06,-0.98
0.20,-0.06,-0.99
0.21,-0.06,-1.00
0.22,-0.06,-1.00
0.23,-0.06,-1.00
0.24,-0.05,-1.00
0.25,-0.05,-1.00
0.26,-0.05,-1.00
0.26,-0.05,-1.00
0.27,-0.04,-0.99
0.27,-0.04,-0.99
0.27,-0.03,-0.99
0.27,-0.03,-0.99
0.26,-0.03,-0.99
0.26,-0.03,-0.99
0.26,-0.03,-0.99
0.26,-0.03,-0.99
0.26,-0.03,-0.99
0.26,-0.03,-0.99
0.26,-0.04,-1.00
0.26,-0.04,-1.00
0.27,-0.05,-1.00
0.27,-0.06,-1.01
0.27,-0.07,-1.01
0.26,-0.08,-1.01
0.26,-0.09,-1.02
0.26,-0.09,-1.02
0.26,-0.10,-1.02
0.26,-0.10,-1.02
0.26,-0.10,-1.01
0.26,-0.10,-1.01
0.26,-0.10,-1.00
0.26,-0.10,-0.99
0.26,-0.09,-0.98
0.26,-0.08,-0.97
0.26,-0.08,-0.96
0.25,-0.07,-0.95
0.25,-0.07,-0.95
0.25,-0.06,-0.95
0.25,-0.06,-0.95
0.25,-0.06,-0.95
0.25,-0.06,-0.95
0.25,-0.06,-0.95
0.25,-0.06,-0.95
0.25,-0.07,-0.95
0.25,-0.07,-0.96
0.25,-0.07,-0.96
0.25,-0.08,-0.96
0.25,-0.08,-0.96
0.25,-0.09,-0.97
0.24,-0.09,-0.97
0.24,-0.09,-0.98
0.24,-0.09,-0.98
0.24,-0.09,-0.98
0.23,-0.09,-0.98
0.23,-0.09,-0.98
0.23,-0.09,-0.99
0.23,-0.09,-0.99
0.23,-0.09,-0.98
0.23,-0.08,-0.98
0.23,-0.08,-0.98
0.23,-0.08,-0.98
0.23,-0.08,-0.98
0.23,-0.08,-0.98
0.23,-0.08,-0.97
0.23,-0.08,-0.97
0.23,-0.08,-0.96
0.23,-0.08,-0.96
0.23,-0.08,-0.96
0.23,-0.08,-0.95
0.23,-0.08,-0.95
0.23,-0.08,-0.95
0.22,-0.07,-0.95
0.22,-0.07,-0.95
0.22,-0.07,-0.95
0.22,-0.08,-0.95
0.21,-0.08,-0.95
0.21,-0.08,-0.96
0.21,-0.08,-0.96
0.20,-0.09,-0.96
0.20,-0.09,-0.97
0.20,-0.09,-0.97
0.20,-0.10,-0.98




