sample12
ax,ay,az
0.11,-0.04,-0.96
0.07,-0.06,-0.93
0.02,-0.07,-0.90
-0.02,-0.09,-0.87
-0.06,-0.11,-0.84
-0.10,-0.13,-0.80
-0.14,-0.14,-0.77
-0.18,-0.16,-0.73
-0.18,-0.16,-0.72
-0.17,-0.16,-0.71
-0.17,-0.16,-0.71
-0.16,-0.15,-0.72
-0.16,-0.15,-0.72
-0.16,-0.15,-0.73
-0.16,-0.14,-0.73
-0.16,-0.14,-0.74
-0.16,-0.13,-0.74
-0.17,-0.13,-0.75
-0.17,-0.13,-0.75
-0.17,-0.13,-0.75
-0.17,-0.13,-0.75
-0.17,-0.13,-0.75
-0.17,-0.13,-0.76
-0.17,-0.13,-0.77
-0.17,-0.13,-0.78
-0.16,-0.14,-0.80
-0.16,-0.14,-0.83
-0.16,-0.15,-0.85
-0.16,-0.17,-0.88
-0.16,-0.19,-0.92
-0.16,-0.22,-0.96
-0.16,-0.25,-1.01
-0.17,-0.29,-1.07
-0.19,-0.33,-1.14
-0.22,-0.36,-1.20
-0.26,-0.40,-1.28
-0.30,-0.42,-1.36
-0.34,-0.45,-1.43
-0.39,-0.47,-1.50
-0.43,-0.49,-1.55
-0.47,-0.50,-1.58
-0.50,-0.50,-1.60
-0.51,-0.51,-1.60
-0.52,-0.51,-1.59
-0.52,-0.50,-1.57
-0.51,-0.49,-1.53
-0.50,-0.47,-1.49
-0.48,-0.45,-1.45
-0.47,-0.43,-1.42
-0.45,-0.41,-1.38
-0.44,-0.39,-1.36
-0.44,-0.37,-1.34
-0.43,-0.35,-1.33
-0.43,-0.34,-1.32
-0.42,-0.33,-1.32
-0.42,-0.32,-1.32
-0.41,-0.31,-1.32
-0.40,-0.30,-1.31
-0.38,-0.30,-1.30
-0.36,-0.29,-1.28
-0.33,-0.29,-1.26
-0.30,-0.28,-1.23
-0.26,-0.27,-1.19
-0.23,-0.25,-1.15
-0.19,-0.24,-1.10
-0.16,-0.22,-1.05
-0.13,-0.20,-1.00
-0.10,-0.19,-0.94
-0.07,-0.17,-0.89
-0.05,-0.15,-0.84
-0.03,-0.14,-0.78
-0.00,-0.12,-0.72
0.01,-0.11,-0.67
0.03,-0.10,-0.61
0.05,-0.08,-0.56
0.06,-0.07,-0.51
0.08,-0.07,-0.47
0.09,-0.06,-0.42
0.11,-0.06,-0.39
0.13,-0.06,-0.36
0.14,-0.06,-0.34
0.15,-0.06,-0.32
0.15,-0.07,-0.31
0.16,-0.08,-0.31
0.15,-0.08,-0.31
0.15,-0.09,-0.32
0.14,-0.09,-0.34
0.13,-0.10,-0.36
0.11,-0.10,-0.38
0.10,-0.11,-0.42
0.08,-0.12,-0.45
0.06,-0.13,-0.49
0.04,-0.14,-0.53
0.01,-0.15,-0.57
-0.01,-0.16,-0.62
-0.02,-0.18,-0.66
-0.04,-0.18,-0.70
-0.06,-0.19,-0.75
-0.08,-0.20,-0.79
-0.10,-0.20,-0.83
-0.12,-0.21,-0.87
-0.14,-0.21,-0.91
-0.14,-0.21,-0.95
-0.15,-0.21,-0.98
-0.15,-0.22,-1.01
-0.15,-0.22,-1.04
-0.15,-0.22,-1.07
-0.14,-0.22,-1.10
-0.14,-0.23,-1.12
-0.14,-0.23,-1.14
-0.15,-0.22,-1.16
-0.16,-0.22,-1.18
