sample18
ax,ay,az
0.12,-0.09,-0.96
0.10,-0.09,-0.94
0.07,-0.09,-0.91
0.04,-0.09,-0.88
0.00,-0.09,-0.85
-0.03,-0.09,-0.81
-0.08,-0.09,-0.76
-0.12,-0.10,-0.71
-0.13,-0.11,-0.67
-0.15,-0.12,-0.63
-0.15,-0.13,-0.59
-0.16,-0.15,-0.54
-0.15,-0.16,-0.51
-0.14,-0.18,-0.47
-0.13,-0.20,-0.44
-0.12,-0.22,-0.42
-0.11,-0.23,-0.41
-0.10,-0.23,-0.42
-0.10,-0.23,-0.44
-0.11,-0.22,-0.46
-0.12,-0.22,-0.51
-0.14,-0.21,-0.57
-0.15,-0.21,-0.63
-0.17,-0.20,-0.71
-0.18,-0.20,-0.78
-0.18,-0.21,-0.85
-0.17,-0.23,-0.91
-0.16,-0.26,-0.97
-0.14,-0.29,-1.03
-0.12,-0.33,-1.08
-0.10,-0.36,-1.13
-0.08,-0.40,-1.18
-0.07,-0.45,-1.22
-0.06,-0.49,-1.27
-0.06,-0.53,-1.32
-0.08,-0.56,-1.37
-0.10,-0.58,-1.42
-0.13,-0.61,-1.47
-0.16,-0.62,-1.53
-0.20,-0.63,-1.57
-0.24,-0.63,-1.61
-0.29,-0.63,-1.65
-0.33,-0.63,-1.67
-0.37,-0.61,-1.68
-0.40,-0.60,-1.68
-0.42,-0.59,-1.66
-0.44,-0.58,-1.64
-0.45,-0.57,-1.62
-0.46,-0.58,-1.60
-0.46,-0.59,-1.58
-0.46,-0.60,-1.56
-0.46,-0.62,-1.54
-0.45,-0.63,-1.51
-0.43,-0.64,-1.49
-0.42,-0.65,-1.45
-0.39,-0.65,-1.41
-0.37,-0.65,-1.36
-0.34,-0.63,-1.30
-0.30,-0.61,-1.23
-0.25,-0.59,-1.15
-0.21,-0.57,-1.07
-0.16,-0.54,-0.98
-0.11,-0.50,-0.90
-0.06,-0.46,-0.81
-0.01,-0.42,-0.73
0.03,-0.38,-0.65
0.07,-0.33,-0.57
0.11,-0.27,-0.49
0.15,-0.22,-0.42
0.18,-0.17,-0.36
0.21,-0.11,-0.30
0.23,-0.06,-0.25
0.26,-0.01,-0.20
0.27,0.03,-0.16
0.29,0.07,-0.13
0.30,0.10,-0.11
0.30,0.12,-0.09
0.30,0.14,-0.07
0.29,0.15,-0.06
0.28,0.16,-0.06
0.27,0.15,-0.06
0.25,0.14,-0.06
0.23,0.13,-0.07
0.20,0.11,-0.09
0.17,0.09,-0.12
0.14,0.06,-0.16
0.11,0.02,-0.21
0.08,-0.02,-0.28
0.04,-0.07,-0.35
0.01,-0.12,-0.43
-0.02,-0.17,-0.52
-0.04,-0.22,-0.61
-0.05,-0.28,-0.70
-0.05,-0.33,-0.80
-0.04,-0.38,-0.88
-0.03,-0.43,-0.97
-0.01,-0.48,-1.05
0.01,-0.52,-1.12
0.04,-0.56,-1.19
0.06,-0.58,-1.24
0.08,-0.58,-1.28
0.09,-0.57,-1.32
0.09,-0.55,-1.34
0.08,-0.52,-1.36
0.07,-0.48,-1.38
0.05,-0.43,-1.39
0.01,-0.39,-1.40
-0.02,-0.35,-1.41
-0.06,-0.31,-1.42
-0.10,-0.28,-1.43
-0.14,-0.26,-1.44
-0.18,-0.23,-1.46
-0.21,-0.21,-1.47
-0.25,-0.20,-1.47
-0.27,-0.20,-1.48
-0.29,-0.21,-1.49
-0.30,-0.22,-1.50
-0.31,-0.24,-1.51
-0.32,-0.26,-1.52
-0.33,-0.28,-1.53
-0.34,-0.31,-1.54
-0.34,-0.33,-1.55
-0.34,-0.34,-1.55
-0.34,-0.36,-1.55
-0.33,-0.37,-1.55
-0.32,-0.39,-1.54
-0.29,-0.40,-1.52
-0.25,-0.41,-1.49
-0.21,-0.42,-1.46
-0.16,-0.42,-1.43
-0.10,-0.42,-1.38
-0.04,-0.41,-1.33
0.03,-0.40,-1.28
0.09,-0.39,-1.22
0.15,-0.37,-1.16
0.21,-0.34,-1.09
0.26,-0.32,-1.03
0.31,-0.28,-0.96
0.34,-0.25,-0.89
0.37,-0.21,-0.83
0.38,-0.16,-0.77
0.38,-0.12,-0.71
0.38,-0.07,-0.66
0.37,-0.03,-0.61
0.36,0.00,-0.56
0.35,0.04,-0.52
0.34,0.07,-0.49
0.33,0.09,-0.47
0.33,0.11,-0.44
0.32,0.13,-0.43
0.32,0.15,-0.42
0.31,0.16,-0.42
0.31,0.17,-0.43
0.30,0.17,-0.44
0.29,0.17,-0.47
0.28,0.17,-0.50
0.27,0.15,-0.53
0.26,0.14,-0.57
0.25,0.12,-0.61
0.24,0.09,-0.65
0.23,0.07,-0.69
0.22,0.05,-0.73
0.21,0.03,-0.77
0.20,0.01,-0.81
0.19,-0.01,-0.84
0.18,-0.02,-0.88
0.17,-0.03,-0.91
0.16,-0.05,-0.94
0.15,-0.05,-0.96
0.14,-0.06,-0.99
