sample17
ax,ay,az
0.07,-0.08,-0.99
0.05,-0.08,-0.99
0.04,-0.08,-0.99
0.03,-0.08,-0.98
0.02,-0.08,-0.98
0.01,-0.08,-0.98
-0.01,-0.08,-0.98
-0.02,-0.08,-0.98
-0.02,-0.08,-0.98
-0.02,-0.08,-0.98
-0.02,-0.08,-0.98
-0.02,-0.08,-0.98
-0.02,-0.08,-0.98
-0.02,-0.08,-0.97
-0.03,-0.08,-0.97
-0.04,-0.08,-0.96
-0.05,-0.08,-0.94
-0.06,-0.08,-0.91
-0.08,-0.07,-0.88
-0.09,-0.07,-0.83
-0.11,-0.06,-0.77
-0.13,-0.05,-0.70
-0.15,-0.03,-0.62
-0.16,-0.01,-0.52
-0.17,0.01,-0.42
-0.18,0.04,-0.33
-0.19,0.06,-0.23
-0.19,0.09,-0.15
-0.20,0.12,-0.09
-0.20,0.14,-0.05
-0.21,0.14,-0.03
-0.22,0.12,-0.05
-0.23,0.09,-0.08
-0.24,0.03,-0.15
-0.24,-0.04,-0.23
-0.24,-0.13,-0.34
-0.25,-0.23,-0.45
-0.24,-0.35,-0.57
-0.24,-0.46,-0.70
-0.23,-0.57,-0.81
-0.22,-0.67,-0.92
-0.21,-0.76,-1.02
-0.20,-0.84,-1.11
-0.20,-0.90,-1.18
-0.19,-0.97,-1.24
-0.19,-1.01,-1.29
-0.18,-1.04,-1.32
-0.18,-1.06,-1.35
-0.18,-1.08,-1.38
-0.18,-1.09,-1.40
-0.19,-1.09,-1.42
-0.20,-1.10,-1.44
-0.21,-1.10,-1.45
-0.22,-1.11,-1.47
-0.23,-1.11,-1.49
-0.24,-1.11,-1.51
-0.26,-1.12,-1.52
-0.27,-1.12,-1.52
-0.29,-1.12,-1.52
-0.30,-1.12,-1.52
-0.32,-1.12,-1.51
-0.33,-1.12,-1.49
-0.33,-1.12,-1.48
-0.33,-1.12,-1.46
-0.33,-1.12,-1.43
-0.32,-1.11,-1.41
-0.31,-1.11,-1.38
-0.29,-1.09,-1.34
-0.28,-1.07,-1.30
-0.27,-1.04,-1.26
-0.25,-1.01,-1.20
-0.23,-0.97,-1.15
-0.22,-0.92,-1.08
-0.19,-0.87,-1.02
-0.17,-0.81,-0.95
-0.14,-0.75,-0.87
-0.11,-0.68,-0.80
-0.08,-0.61,-0.73
-0.04,-0.54,-0.66
-0.01,-0.47,-0.59
0.03,-0.40,-0.52
0.06,-0.33,-0.46
0.09,-0.26,-0.41
0.12,-0.20,-0.36
0.15,-0.14,-0.32
0.17,-0.09,-0.29
0.18,-0.05,-0.26
0.19,-0.01,-0.24
0.19,0.03,-0.22
0.19,0.05,-0.21
0.18,0.08,-0.20
0.17,0.09,-0.20
0.16,0.11,-0.20
0.14,0.12,-0.20
0.13,0.12,-0.21
0.11,0.13,-0.21
0.09,0.13,-0.21
0.08,0.13,-0.20
0.06,0.12,-0.20
0.05,0.11,-0.19
0.03,0.10,-0.19
0.02,0.09,-0.18
0.00,0.07,-0.18
-0.01,0.05,-0.18
-0.03,0.03,-0.19
-0.04,-0.00,-0.20
-0.06,-0.04,-0.22
-0.07,-0.08,-0.26
-0.08,-0.13,-0.29
-0.10,-0.19,-0.34
-0.11,-0.25,-0.39
-0.12,-0.32,-0.45
-0.12,-0.39,-0.51
-0.11,-0.47,-0.57
-0.10,-0.56,-0.64
-0.08,-0.64,-0.72
-0.05,-0.73,-0.79
-0.02,-0.82,-0.86
0.02,-0.90,-0.94
0.06,-0.98,-1.01
0.10,-1.05,-1.08
0.14,-1.10,-1.15
0.18,-1.15,-1.21
0.22,-1.17,-1.25
0.25,-1.19,-1.29
0.27,-1.19,-1.32
0.28,-1.18,-1.35
0.28,-1.15,-1.37
0.27,-1.13,-1.38
0.25,-1.09,-1.39
0.22,-1.06,-1.40
0.17,-1.03,-1.41
0.13,-0.99,-1.42
0.08,-0.96,-1.43
0.03,-0.94,-1.44
-0.01,-0.91,-1.45
-0.04,-0.90,-1.45
-0.07,-0.89,-1.45
-0.09,-0.88,-1.45
-0.10,-0.89,-1.44
-0.10,-0.89,-1.44
-0.10,-0.90,-1.43
-0.09,-0.90,-1.41
-0.07,-0.91,-1.39
-0.05,-0.91,-1.37
-0.02,-0.90,-1.34
0.01,-0.90,-1.30
0.05,-0.88,-1.26
0.09,-0.86,-1.22
0.12,-0.84,-1.17
0.16,-0.82,-1.13
0.19,-0.79,-1.09
0.22,-0.76,-1.04
0.24,-0.73,-1.00
0.26,-0.70,-0.96
0.27,-0.66,-0.93
0.28,-0.62,-0.89
0.29,-0.57,-0.84
0.30,-0.53,-0.80
0.30,-0.48,-0.76
0.31,-0.43,-0.71
0.31,-0.37,-0.66
0.32,-0.32,-0.62
0.33,-0.26,-0.57
0.34,-0.21,-0.53
0.34,-0.16,-0.49
0.35,-0.11,-0.46
0.35,-0.07,-0.44
0.34,-0.04,-0.43
0.34,-0.01,-0.43
0.33,0.02,-0.43
0.32,0.04,-0.44
0.31,0.05,-0.45
0.30,0.06,-0.47
0.28,0.07,-0.50
0.27,0.07,-0.52
0.25,0.07,-0.55
0.24,0.07,-0.58
0.22,0.07,-0.60
0.21,0.06,-0.63
0.19,0.05,-0.66
0.18,0.05,-0.69
0.16,0.04,-0.72
0.15,0.03,-0.74
0.13,0.02,-0.77
0.12,0.02,-0.79
0.11,0.01,-0.82
0.09,0.01,-0.84
0.08,0.00,-0.86
0.07,-0.00,-0.88
0.07,-0.01,-0.89
0.06,-0.01,-0.91
0.06,-0.02,-0.92
0.06,-0.02,-0.94
0.06,-0.03,-0.95
0.06,-0.03,-0.96
0.06,-0.03,-0.97
0.07,-0.04,-0.98
0.07,-0.04,-0.99
0.07,-0.04,-1.00
0.08,-0.04,-1.00
0.08,-0.03,-1.00
0.08,-0.03,-1.01
0.09,-0.03,-1.01
0.09,-0.03,-1.01
0.09,-0.02,-1.01
0.09,-0.02,-1.01
0.10,-0.02,-1.01
0.10,-0.02,-1.01
0.10,-0.02,-1.01
0.10,-0.02,-1.01
0.10,-0.02,-1.01
0.10,-0.02,-1.01
0.10,-0.02,-1.01
0.10,-0.02,-1.01
0.10,-0.03,-1.01
0.11,-0.03,-1.01
0.11,-0.04,-1.01
0.11,-0.04,-1.01
0.11,-0.04,-1.01
0.11,-0.05,-1.01
0.12,-0.05,-1.01
0.12,-0.05,-1.01
0.12,-0.05,-1.01
0.12,-0.05,-1.01
0.12,-0.05,-1.01
0.12,-0.05,-1.01
0.12,-0.05,-1.01
0.12,-0.05,-1.01
0.12,-0.04,-1.00
0.11,-0.04,-1.00
0.11,-0.04,-1.00
0.11,-0.04,-1.00
0.11,-0.04,-1.00
0.11,-0.04,-0.99
0.11,-0.04,-0.99
0.11,-0.04,-0.99
0.11,-0.04,-0.99
0.10,-0.04,-0.98
0.10,-0.04,-0.98
0.10,-0.04,-0.98
0.10,-0.04,-0.99
0.10,-0.05,-0.99
0.10,-0.05,-0.99
0.10,-0.05,-0.99
0.10,-0.05,-1.00
0.10,-0.06,-1.00
0.10,-0.06,-1.00
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.08,-0.06,-1.00
0.08,-0.06,-1.00
0.08,-0.06,-0.99
0.08,-0.06,-0.99
0.08,-0.06,-0.99
0.08,-0.06,-0.99
0.08,-0.06,-0.99
0.08,-0.06,-0.99
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.07,-1.00
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.09,-0.06,-1.00
0.10,-0.06,-1.00
0.10,-0.06,-1.00
0.09,-0.06,-1.00




