sample14
ax,ay,az
0.10,-0.01,-0.99
0.08,-0.03,-0.99
0.07,-0.06,-0.99
0.06,-0.08,-0.98
0.05,-0.11,-0.98
0.04,-0.13,-0.98
0.03,-0.15,-0.98
0.02,-0.17,-0.98
0.02,-0.17,-0.98
0.03,-0.17,-0.98
0.03,-0.17,-0.98
0.03,-0.17,-0.98
0.04,-0.17,-0.98
0.04,-0.17,-0.99
0.04,-0.18,-0.99
0.04,-0.18,-0.99
0.03,-0.18,-0.99
0.02,-0.18,-0.99
0.01,-0.19,-0.98
-0.01,-0.19,-0.96
-0.04,-0.18,-0.94
-0.07,-0.18,-0.90
-0.10,-0.17,-0.86
-0.14,-0.16,-0.81
-0.17,-0.15,-0.74
-0.20,-0.14,-0.67
-0.23,-0.13,-0.59
-0.23,-0.12,-0.51
-0.24,-0.11,-0.44
-0.23,-0.10,-0.38
-0.22,-0.10,-0.33
-0.20,-0.10,-0.31
-0.19,-0.11,-0.30
-0.17,-0.13,-0.33
-0.16,-0.15,-0.36
-0.15,-0.18,-0.43
-0.14,-0.21,-0.51
-0.14,-0.27,-0.63
-0.14,-0.32,-0.74
-0.14,-0.37,-0.82
-0.13,-0.42,-0.91
-0.13,-0.46,-0.99
-0.12,-0.50,-1.07
-0.10,-0.52,-1.14
-0.09,-0.54,-1.19
-0.06,-0.54,-1.20
-0.03,-0.54,-1.22
-0.00,-0.53,-1.25
0.02,-0.52,-1.29
0.05,-0.50,-1.31
0.07,-0.48,-1.32
0.09,-0.45,-1.33
0.11,-0.43,-1.33
0.12,-0.41,-1.32
0.12,-0.39,-1.28
0.12,-0.37,-1.22
0.11,-0.35,-1.16
0.11,-0.34,-1.12
0.10,-0.34,-1.10
0.09,-0.35,-1.10
0.08,-0.36,-1.10
0.07,-0.38,-1.12
0.05,-0.39,-1.15
0.04,-0.41,-1.22
0.04,-0.43,-1.29
0.03,-0.45,-1.34
0.01,-0.47,-1.37
-0.00,-0.50,-1.40
-0.01,-0.52,-1.42
-0.02,-0.53,-1.45
-0.02,-0.55,-1.47
-0.01,-0.57,-1.48
-0.01,-0.58,-1.48
0.01,-0.59,-1.47
0.02,-0.59,-1.45
0.03,-0.59,-1.42
0.04,-0.59,-1.38
0.05,-0.58,-1.35
0.05,-0.57,-1.32
0.05,-0.56,-1.29
0.05,-0.55,-1.26
0.05,-0.54,-1.23
0.05,-0.52,-1.20
0.05,-0.51,-1.18
0.06,-0.49,-1.15
0.07,-0.47,-1.10
0.08,-0.44,-1.05
0.10,-0.42,-1.00
0.11,-0.38,-0.94
0.13,-0.35,-0.89
0.15,-0.32,-0.85
0.17,-0.29,-0.80
0.18,-0.26,-0.76
0.20,-0.23,-0.74
0.21,-0.19,-0.72
0.23,-0.16,-0.70
0.24,-0.13,-0.68
0.24,-0.10,-0.66
0.25,-0.08,-0.63
0.26,-0.05,-0.60
0.26,-0.02,-0.57
0.26,0.01,-0.54
0.26,0.04,-0.51
0.27,0.06,-0.48
0.27,0.08,-0.46
0.27,0.10,-0.44
0.26,0.11,-0.42
0.26,0.12,-0.41
0.26,0.13,-0.41
0.26,0.13,-0.40
0.27,0.13,-0.40
0.27,0.13,-0.40
0.28,0.12,-0.41
0.28,0.11,-0.42
0.29,0.10,-0.43
0.30,0.09,-0.44
0.31,0.08,-0.46
0.32,0.06,-0.48
0.33,0.04,-0.50
0.33,0.03,-0.51
0.34,0.01,-0.52
0.35,-0.01,-0.53
0.37,-0.02,-0.54
0.38,-0.04,-0.54
0.39,-0.05,-0.53
0.40,-0.07,-0.52
0.40,-0.08,-0.51
0.40,-0.10,-0.50
0.40,-0.12,-0.50
0.39,-0.15,-0.51
0.37,-0.18,-0.53
0.36,-0.22,-0.56
0.34,-0.26,-0.60
0.32,-0.30,-0.65
0.31,-0.34,-0.70
0.29,-0.38,-0.76
0.28,-0.42,-0.82
0.25,-0.46,-0.88
0.23,-0.49,-0.94
0.20,-0.52,-0.99
