sample20
ax,ay,az
0.01,-0.01,-0.99
-0.01,-0.01,-0.97
-0.02,-0.01,-0.96
-0.04,-0.01,-0.94
-0.05,-0.01,-0.92
-0.07,-0.01,-0.88
-0.09,-0.01,-0.85
-0.11,-0.01,-0.79
-0.11,-0.01,-0.74
-0.12,-0.01,-0.68
-0.13,-0.00,-0.61
-0.14,0.01,-0.53
-0.15,0.02,-0.45
-0.17,0.04,-0.38
-0.19,0.07,-0.30
-0.21,0.09,-0.24
-0.24,0.11,-0.18
-0.26,0.12,-0.13
-0.29,0.12,-0.10
-0.30,0.12,-0.08
-0.30,0.11,-0.07
-0.29,0.07,-0.08
-0.28,0.03,-0.11
-0.26,-0.03,-0.17
-0.24,-0.11,-0.24
-0.22,-0.22,-0.35
-0.20,-0.33,-0.48
-0.18,-0.46,-0.64
-0.17,-0.60,-0.80
-0.16,-0.75,-0.97
-0.15,-0.89,-1.15
-0.14,-1.01,-1.30
-0.12,-1.12,-1.44
-0.11,-1.19,-1.55
-0.10,-1.25,-1.65
-0.10,-1.28,-1.71
-0.11,-1.29,-1.76
-0.12,-1.28,-1.79
-0.13,-1.25,-1.79
-0.15,-1.22,-1.79
-0.17,-1.18,-1.77
-0.19,-1.14,-1.74
-0.21,-1.10,-1.70
-0.23,-1.07,-1.66
-0.25,-1.04,-1.61
-0.27,-1.02,-1.57
-0.29,-1.02,-1.53
-0.32,-1.02,-1.50
-0.35,-1.03,-1.47
-0.37,-1.04,-1.45
-0.39,-1.04,-1.44
-0.41,-1.05,-1.42
-0.42,-1.05,-1.40
-0.43,-1.04,-1.38
-0.43,-1.02,-1.34
-0.42,-0.99,-1.30
-0.41,-0.96,-1.25
-0.39,-0.92,-1.20
-0.37,-0.88,-1.14
-0.34,-0.84,-1.07
-0.31,-0.79,-1.00
-0.28,-0.74,-0.93
-0.24,-0.68,-0.86
-0.20,-0.63,-0.79
-0.15,-0.57,-0.72
-0.10,-0.51,-0.65
-0.06,-0.45,-0.59
-0.02,-0.39,-0.53
0.02,-0.33,-0.47
0.05,-0.27,-0.42
0.08,-0.21,-0.38
0.11,-0.16,-0.34
0.13,-0.11,-0.31
0.14,-0.06,-0.29
0.14,-0.02,-0.26
0.14,0.02,-0.25
0.14,0.05,-0.24
0.13,0.08,-0.23
0.12,0.11,-0.22
0.11,0.14,-0.21
0.09,0.16,-0.20
0.08,0.18,-0.18
0.07,0.20,-0.16
0.06,0.21,-0.14
0.04,0.23,-0.11
0.03,0.24,-0.07
0.01,0.25,-0.04
-0.01,0.25,-0.00
-0.03,0.25,0.03
-0.06,0.25,0.06
-0.09,0.24,0.08
-0.12,0.21,0.09
-0.15,0.17,0.08
