sample13
ax,ay,az
0.02,-0.06,-1.00
0.02,-0.05,-1.00
0.02,-0.04,-1.00
0.02,-0.03,-1.00
0.01,-0.02,-1.00
0.01,-0.01,-1.00
0.01,-0.00,-1.00
0.01,0.01,-0.99
0.01,0.01,-0.99
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-0.99
0.01,0.01,-0.99
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.00,-1.00
0.01,-0.00,-0.99
0.01,-0.00,-0.99
0.00,-0.01,-0.99
0.00,-0.01,-0.98
-0.01,-0.02,-0.98
-0.01,-0.02,-0.96
-0.02,-0.03,-0.95
-0.04,-0.03,-0.92
-0.05,-0.04,-0.89
-0.07,-0.05,-0.86
-0.08,-0.07,-0.81
-0.10,-0.08,-0.77
-0.12,-0.09,-0.72
-0.14,-0.10,-0.67
-0.15,-0.11,-0.63
-0.17,-0.12,-0.59
-0.18,-0.13,-0.57
-0.20,-0.13,-0.55
-0.21,-0.13,-0.55
-0.22,-0.13,-0.55
-0.23,-0.13,-0.56
-0.23,-0.12,-0.58
-0.22,-0.11,-0.60
-0.21,-0.10,-0.63
-0.20,-0.10,-0.66
-0.18,-0.09,-0.69
-0.16,-0.08,-0.74
-0.14,-0.07,-0.79
-0.11,-0.07,-0.84
-0.08,-0.06,-0.90
-0.05,-0.07,-0.97
-0.03,-0.08,-1.03
-0.00,-0.09,-1.11
0.02,-0.10,-1.18
0.05,-0.12,-1.26
0.07,-0.14,-1.33
0.08,-0.16,-1.40
0.10,-0.18,-1.47
0.11,-0.19,-1.53
0.13,-0.20,-1.58
0.14,-0.20,-1.62
0.14,-0.20,-1.64
0.14,-0.19,-1.66
0.14,-0.19,-1.66
0.12,-0.17,-1.65
0.11,-0.15,-1.64
0.08,-0.14,-1.62
0.05,-0.12,-1.61
0.02,-0.12,-1.60
-0.01,-0.12,-1.60
-0.05,-0.12,-1.59
-0.08,-0.13,-1.58
-0.11,-0.14,-1.57
-0.13,-0.15,-1.56
-0.15,-0.16,-1.53
-0.16,-0.18,-1.50
-0.16,-0.18,-1.44
-0.15,-0.19,-1.38
-0.14,-0.19,-1.31
-0.12,-0.19,-1.23
-0.10,-0.18,-1.15
-0.08,-0.18,-1.06
-0.06,-0.16,-0.97
-0.04,-0.14,-0.88
-0.02,-0.12,-0.79
0.00,-0.10,-0.71
0.02,-0.07,-0.64
0.04,-0.05,-0.58
0.06,-0.03,-0.52
0.08,-0.00,-0.48
0.09,0.02,-0.44
0.10,0.04,-0.41
0.10,0.05,-0.39
0.11,0.06,-0.38
0.11,0.07,-0.37
0.10,0.08,-0.36
0.10,0.09,-0.36
0.09,0.09,-0.36
0.09,0.08,-0.37
0.08,0.08,-0.37
0.08,0.07,-0.38
0.07,0.05,-0.39
0.06,0.04,-0.41
0.05,0.02,-0.42
0.05,0.01,-0.44
0.05,-0.01,-0.47
0.06,-0.04,-0.50
0.06,-0.06,-0.53
0.07,-0.08,-0.57
0.08,-0.10,-0.62
0.09,-0.13,-0.67
0.09,-0.15,-0.74
0.10,-0.17,-0.81
0.09,-0.19,-0.89
0.09,-0.21,-0.96
0.08,-0.23,-1.04
0.09,-0.25,-1.12
0.09,-0.26,-1.20
0.11,-0.27,-1.27
0.13,-0.28,-1.33
0.16,-0.28,-1.38
0.19,-0.27,-1.42
0.23,-0.26,-1.45
0.26,-0.25,-1.47
0.28,-0.22,-1.47
0.30,-0.20,-1.47
0.31,-0.17,-1.45
0.31,-0.14,-1.43
0.29,-0.10,-1.39
0.26,-0.07,-1.36
0.23,-0.04,-1.32
0.19,-0.01,-1.28
0.14,0.00,-1.25
0.10,0.02,-1.22
0.05,0.02,-1.20
0.00,0.01,-1.19
-0.04,-0.00,-1.19
-0.08,-0.03,-1.20
-0.12,-0.05,-1.22
-0.15,-0.09,-1.25
-0.18,-0.12,-1.28
-0.20,-0.15,-1.31
-0.21,-0.18,-1.33
-0.22,-0.20,-1.35
-0.22,-0.22,-1.36
-0.21,-0.24,-1.37
-0.19,-0.25,-1.36
-0.16,-0.25,-1.35
