sample12
ax,ay,az
0.13,0.11,-0.97
0.11,0.11,-0.97
0.08,0.12,-0.96
0.06,0.12,-0.96
0.03,0.13,-0.95
0.01,0.13,-0.94
-0.02,0.13,-0.93
-0.05,0.13,-0.92
-0.06,0.12,-0.92
-0.06,0.11,-0.92
-0.06,0.10,-0.92
-0.06,0.08,-0.92
-0.06,0.07,-0.91
-0.06,0.06,-0.91
-0.06,0.05,-0.91
-0.05,0.04,-0.91
-0.05,0.04,-0.91
-0.05,0.03,-0.90
-0.05,0.02,-0.88
-0.06,0.01,-0.86
-0.07,0.01,-0.84
-0.09,-0.00,-0.81
-0.11,-0.01,-0.77
-0.12,-0.02,-0.73
-0.14,-0.03,-0.69
-0.16,-0.04,-0.66
-0.17,-0.04,-0.63
-0.17,-0.04,-0.60
-0.17,-0.05,-0.58
-0.16,-0.05,-0.57
-0.15,-0.04,-0.56
-0.14,-0.05,-0.55
-0.12,-0.05,-0.56
-0.09,-0.05,-0.57
-0.07,-0.05,-0.59
-0.03,-0.05,-0.61
-0.00,-0.06,-0.63
0.03,-0.07,-0.67
0.07,-0.08,-0.73
0.11,-0.09,-0.79
0.14,-0.10,-0.84
0.18,-0.12,-0.90
0.21,-0.15,-0.96
0.23,-0.17,-1.02
0.25,-0.20,-1.08
0.26,-0.23,-1.14
0.26,-0.25,-1.20
0.25,-0.27,-1.26
0.24,-0.29,-1.31
0.23,-0.30,-1.36
0.22,-0.30,-1.40
0.21,-0.30,-1.44
0.20,-0.30,-1.48
0.20,-0.29,-1.51
0.20,-0.30,-1.54
0.19,-0.30,-1.56
0.18,-0.31,-1.59
0.18,-0.33,-1.63
0.17,-0.34,-1.66
0.16,-0.36,-1.70
0.15,-0.37,-1.73
0.13,-0.39,-1.76
0.12,-0.40,-1.78
0.11,-0.42,-1.79
0.10,-0.43,-1.79
0.09,-0.45,-1.78
0.08,-0.46,-1.76
0.08,-0.48,-1.73
0.08,-0.49,-1.69
0.08,-0.50,-1.64
0.09,-0.50,-1.59
0.10,-0.50,-1.53
0.11,-0.49,-1.47
0.10,-0.47,-1.40
0.10,-0.45,-1.33
0.10,-0.43,-1.26
0.09,-0.42,-1.18
0.09,-0.39,-1.11
0.09,-0.36,-1.03
0.09,-0.33,-0.93
0.11,-0.31,-0.83
0.13,-0.27,-0.73
0.16,-0.23,-0.63
0.18,-0.19,-0.53
0.21,-0.14,-0.44
0.23,-0.09,-0.37
0.25,-0.04,-0.30
0.26,0.02,-0.25
0.27,0.07,-0.22
0.27,0.12,-0.20
0.26,0.16,-0.18
0.25,0.20,-0.17
0.24,0.23,-0.17
0.23,0.25,-0.16
0.22,0.27,-0.16
0.21,0.29,-0.16
0.20,0.29,-0.15
0.19,0.29,-0.15
0.18,0.29,-0.15
0.17,0.27,-0.15
0.16,0.25,-0.15
0.15,0.22,-0.16
0.13,0.19,-0.18
0.10,0.15,-0.20
0.06,0.10,-0.23
0.03,0.03,-0.28
-0.01,-0.03,-0.33
-0.04,-0.11,-0.40
-0.07,-0.19,-0.48
-0.09,-0.28,-0.57
-0.09,-0.36,-0.66
-0.09,-0.43,-0.75
-0.08,-0.50,-0.83
-0.06,-0.55,-0.91
-0.05,-0.61,-0.98
-0.04,-0.64,-1.05
-0.04,-0.66,-1.10
-0.03,-0.67,-1.14
-0.02,-0.67,-1.18
-0.01,-0.67,-1.21
0.01,-0.66,-1.25
0.02,-0.65,-1.29
0.03,-0.63,-1.31
0.04,-0.61,-1.33
0.06,-0.59,-1.36
0.06,-0.57,-1.38
0.07,-0.56,-1.40
0.07,-0.54,-1.42
0.08,-0.52,-1.43
0.07,-0.51,-1.43
0.07,-0.49,-1.43
0.06,-0.48,-1.44
0.05,-0.47,-1.45
0.04,-0.46,-1.47
0.02,-0.46,-1.50
-0.01,-0.46,-1.52
-0.04,-0.47,-1.55
-0.06,-0.46,-1.59
-0.08,-0.47,-1.62
-0.09,-0.48,-1.64
-0.11,-0.49,-1.64
-0.12,-0.49,-1.63
-0.11,-0.49,-1.62
-0.10,-0.49,-1.59
-0.09,-0.49,-1.56
-0.06,-0.48,-1.51
-0.03,-0.47,-1.46
-0.00,-0.46,-1.41
0.03,-0.44,-1.36
0.06,-0.42,-1.30
0.09,-0.40,-1.24
0.12,-0.37,-1.18
0.15,-0.34,-1.13
0.17,-0.31,-1.07
0.20,-0.27,-1.02
0.22,-0.24,-0.96
0.24,-0.20,-0.91
0.25,-0.17,-0.87
0.26,-0.13,-0.82
0.28,-0.09,-0.78
0.29,-0.06,-0.74
0.29,-0.02,-0.71
0.30,0.01,-0.68
0.30,0.04,-0.65
0.30,0.07,-0.62
0.31,0.10,-0.59
0.31,0.12,-0.57
0.31,0.14,-0.54
0.31,0.16,-0.53
0.31,0.18,-0.52
0.30,0.19,-0.52
0.29,0.20,-0.53
0.28,0.20,-0.54
0.27,0.20,-0.55
0.26,0.20,-0.57
0.24,0.20,-0.60
0.23,0.19,-0.63
0.22,0.19,-0.65
0.20,0.18,-0.68
0.19,0.18,-0.71
0.18,0.17,-0.73
0.17,0.17,-0.76
0.15,0.16,-0.79
0.14,0.15,-0.81
0.14,0.15,-0.83
0.13,0.15,-0.85
0.12,0.14,-0.87
0.12,0.14,-0.88
0.12,0.14,-0.89
0.12,0.14,-0.90
0.11,0.14,-0.90
0.11,0.13,-0.91
0.11,0.13,-0.91
0.11,0.13,-0.92
0.11,0.13,-0.92
0.10,0.13,-0.93
0.10,0.13,-0.93
0.10,0.13,-0.94
0.10,0.13,-0.95
0.09,0.13,-0.95
0.09,0.13,-0.96
0.09,0.13,-0.96
0.09,0.14,-0.97
0.09,0.14,-0.97
0.09,0.14,-0.97
0.09,0.14,-0.97
0.09,0.14,-0.97
0.09,0.14,-0.98
0.10,0.15,-0.98
0.10,0.15,-0.98
0.10,0.15,-0.98
0.11,0.15,-0.99
0.11,0.15,-0.99
0.11,0.15,-0.99
0.11,0.14,-0.99
0.12,0.14,-0.99
0.12,0.13,-0.99
0.12,0.13,-1.00
0.12,0.12,-1.00
0.13,0.11,-1.00
0.13,0.11,-1.01
0.13,0.10,-1.01
0.13,0.09,-1.02
0.13,0.09,-1.02
0.13,0.08,-1.02
0.13,0.08,-1.02
0.13,0.08,-1.02
0.12,0.08,-1.02
0.12,0.08,-1.02
0.12,0.08,-1.02
0.12,0.08,-1.02
0.11,0.08,-1.01
0.11,0.09,-1.01
0.11,0.09,-1.01
0.10,0.09,-1.01
0.10,0.10,-1.00
0.10,0.10,-1.00
0.10,0.10,-1.00
0.10,0.10,-1.00
0.09,0.10,-1.00
0.09,0.10,-1.00
0.10,0.10,-1.00
0.10,0.10,-0.99
0.10,0.10,-0.99
0.10,0.11,-0.99
0.10,0.11,-0.98
0.10,0.11,-0.98
0.10,0.11,-0.98
0.10,0.10,-0.98
0.10,0.10,-0.98
0.11,0.10,-0.98
0.11,0.10,-0.98
0.11,0.10,-0.98
0.11,0.09,-0.98
0.10,0.09,-0.98
0.10,0.08,-0.99
0.10,0.08,-0.99
0.09,0.08,-1.00
0.09,0.07,-1.00
0.09,0.07,-1.01
0.09,0.07,-1.01
0.09,0.07,-1.01
0.09,0.07,-1.02
0.09,0.07,-1.02
0.09,0.07,-1.01
0.09,0.07,-1.01
0.09,0.08,-1.01
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-0.99
0.09,0.08,-0.99
0.09,0.08,-0.99
0.09,0.08,-0.99
0.09,0.08,-0.99
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-0.99




