sample20
ax,ay,az
-0.04,-0.12,-0.99
-0.05,-0.12,-0.99
-0.05,-0.12,-0.99
-0.06,-0.12,-0.99
-0.06,-0.12,-0.99
-0.07,-0.12,-0.99
-0.07,-0.12,-0.99
-0.08,-0.12,-0.99
-0.08,-0.12,-0.99
-0.08,-0.13,-0.99
-0.08,-0.13,-0.99
-0.08,-0.13,-0.99
-0.08,-0.13,-0.99
-0.08,-0.13,-0.98
-0.08,-0.13,-0.98
-0.09,-0.13,-0.98
-0.09,-0.13,-0.97
-0.09,-0.13,-0.97
-0.09,-0.13,-0.97
-0.09,-0.13,-0.97
-0.09,-0.13,-0.97
-0.09,-0.13,-0.97
-0.09,-0.12,-0.97
-0.09,-0.12,-0.97
-0.10,-0.12,-0.97
-0.10,-0.13,-0.96
-0.11,-0.13,-0.96
-0.12,-0.13,-0.95
-0.13,-0.14,-0.94
-0.14,-0.14,-0.91
-0.16,-0.15,-0.89
-0.18,-0.15,-0.85
-0.20,-0.16,-0.81
-0.22,-0.16,-0.76
-0.25,-0.16,-0.70
-0.26,-0.16,-0.64
-0.28,-0.16,-0.58
-0.29,-0.15,-0.52
-0.29,-0.14,-0.47
-0.29,-0.14,-0.43
-0.28,-0.13,-0.41
-0.27,-0.12,-0.39
-0.25,-0.12,-0.39
-0.24,-0.12,-0.40
-0.22,-0.13,-0.43
-0.21,-0.14,-0.47
-0.20,-0.15,-0.52
-0.20,-0.18,-0.59
-0.19,-0.20,-0.66
-0.19,-0.24,-0.74
-0.20,-0.27,-0.83
-0.21,-0.32,-0.92
-0.21,-0.36,-1.01
-0.22,-0.40,-1.09
-0.23,-0.44,-1.17
-0.24,-0.48,-1.23
-0.24,-0.51,-1.29
-0.25,-0.55,-1.33
-0.25,-0.58,-1.37
-0.25,-0.59,-1.40
-0.25,-0.60,-1.43
-0.25,-0.60,-1.45
-0.25,-0.60,-1.46
-0.26,-0.59,-1.47
-0.27,-0.58,-1.48
-0.28,-0.56,-1.49
-0.29,-0.55,-1.50
-0.31,-0.54,-1.51
-0.34,-0.54,-1.51
-0.36,-0.53,-1.51
-0.38,-0.53,-1.52
-0.40,-0.53,-1.52
-0.43,-0.52,-1.51
-0.44,-0.52,-1.51
-0.46,-0.51,-1.50
-0.47,-0.51,-1.48
-0.47,-0.50,-1.45
-0.46,-0.50,-1.42
-0.46,-0.49,-1.38
-0.44,-0.49,-1.34
-0.43,-0.49,-1.29
-0.40,-0.48,-1.23
-0.38,-0.47,-1.17
-0.34,-0.45,-1.10
-0.31,-0.43,-1.03
-0.27,-0.41,-0.95
-0.23,-0.39,-0.88
-0.18,-0.36,-0.80
-0.13,-0.33,-0.72
-0.08,-0.31,-0.64
-0.03,-0.27,-0.57
0.02,-0.24,-0.49
0.06,-0.21,-0.42
0.11,-0.18,-0.36
0.15,-0.14,-0.30
0.19,-0.11,-0.24
0.22,-0.08,-0.19
0.24,-0.06,-0.15
0.27,-0.04,-0.11
0.28,-0.02,-0.08
0.28,-0.01,-0.06
0.28,-0.01,-0.04
0.27,-0.01,-0.02
0.25,-0.01,-0.02
0.22,-0.02,-0.03
0.19,-0.03,-0.06
0.15,-0.05,-0.10
0.10,-0.07,-0.17
0.05,-0.09,-0.24
-0.00,-0.12,-0.33
-0.05,-0.15,-0.43
-0.10,-0.19,-0.54
-0.15,-0.23,-0.66
-0.18,-0.28,-0.79
-0.21,-0.32,-0.91
-0.23,-0.36,-1.03
-0.25,-0.40,-1.14
-0.26,-0.43,-1.24
-0.27,-0.45,-1.33
-0.28,-0.46,-1.40
-0.28,-0.46,-1.46
-0.27,-0.44,-1.50
-0.26,-0.43,-1.53
-0.25,-0.41,-1.54
