sample37
ax,ay,az
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.03,0.02,-1.00
0.04,0.03,-1.00
0.06,0.05,-1.00
0.07,0.07,-1.00
0.08,0.08,-1.00
0.09,0.10,-1.00
0.09,0.11,-1.00
0.08,0.11,-1.00
0.06,0.10,-1.00
0.04,0.09,-1.00
0.02,0.06,-1.00
-0.01,0.03,-1.00
-0.03,-0.01,-1.00
-0.05,-0.04,-1.00
-0.07,-0.06,-1.00
-0.08,-0.08,-1.00
-0.09,-0.10,-1.00
-0.11,-0.12,-1.00
-0.13,-0.12,-1.00
-0.14,-0.12,-1.00
-0.15,-0.13,-1.00
-0.16,-0.14,-1.00
-0.16,-0.14,-1.00
-0.16,-0.14,-1.00
-0.14,-0.13,-1.00
-0.11,-0.13,-1.00
-0.08,-0.12,-1.00
-0.04,-0.10,-1.00
-0.00,-0.08,-1.00
0.04,-0.04,-1.00
0.07,-0.00,-1.00
0.09,0.04,-1.00
0.11,0.07,-1.00
0.12,0.10,-1.00
0.13,0.13,-1.01
0.15,0.15,-1.01
0.15,0.17,-1.01
0.16,0.19,-1.00
0.16,0.21,-0.99
0.16,0.21,-0.99
0.16,0.19,-1.00
0.15,0.18,-1.00
0.13,0.16,-0.99
0.10,0.13,-0.99
0.06,0.10,-0.99
0.03,0.05,-1.00
-0.01,0.00,-1.01
-0.05,-0.04,-1.01
-0.09,-0.07,-1.01
-0.12,-0.10,-1.00
-0.15,-0.11,-1.00
-0.17,-0.13,-1.00
-0.19,-0.14,-1.00
-0.21,-0.14,-1.00
-0.22,-0.17,-1.00
-0.23,-0.20,-1.00
-0.23,-0.21,-1.00
-0.22,-0.22,-1.00
-0.20,-0.22,-1.00
-0.17,-0.21,-1.00
-0.13,-0.18,-1.00
-0.08,-0.13,-1.00
-0.02,-0.06,-1.00
0.04,0.03,-1.00
0.08,0.10,-1.00
0.12,0.16,-1.00
0.14,0.20,-1.00
0.15,0.22,-1.00
0.16,0.22,-1.00
0.16,0.21,-1.00
0.16,0.19,-1.00
0.15,0.17,-1.00
0.15,0.14,-1.00
0.16,0.12,-1.00
0.17,0.10,-1.00
0.18,0.08,-1.00
0.17,0.06,-1.00
0.16,0.03,-1.00
0.15,-0.00,-1.00
0.13,-0.03,-1.00
0.11,-0.05,-1.00
0.09,-0.07,-1.00
0.06,-0.07,-1.00
0.03,-0.07,-1.00
0.00,-0.06,-1.00
-0.03,-0.04,-1.00
-0.05,-0.02,-1.00
-0.08,-0.01,-1.00
-0.12,0.01,-1.00
-0.15,0.02,-1.00
-0.16,0.03,-1.00
-0.17,0.04,-1.00
-0.16,0.04,-1.00
-0.15,0.04,-1.00
-0.13,0.04,-1.00
-0.11,0.04,-1.00
-0.08,0.04,-1.00
-0.06,0.03,-1.00
-0.04,0.03,-1.00
-0.02,0.02,-1.00
-0.01,0.02,-1.00
-0.00,0.02,-1.00
0.01,0.02,-1.00
0.01,0.01,-0.99
0.01,0.01,-0.99
0.01,0.00,-0.99
0.00,-0.00,-0.99
-0.00,-0.01,-0.99
-0.01,-0.02,-0.99
-0.02,-0.03,-0.98
-0.04,-0.02,-0.98
-0.07,-0.02,-0.99
-0.09,-0.01,-0.99
-0.12,-0.01,-0.99
-0.15,-0.01,-1.00
-0.17,-0.01,-1.00
-0.19,-0.01,-1.01
-0.21,-0.01,-1.01
-0.20,-0.01,-1.01
-0.19,-0.02,-1.01
-0.16,-0.02,-1.01
-0.13,-0.02,-1.01
-0.07,-0.01,-1.00
-0.01,0.00,-1.00
0.05,0.02,-1.00
0.11,0.03,-1.00
0.16,0.04,-1.00
0.19,0.04,-1.00
0.22,0.04,-1.00
0.24,0.04,-1.00
0.25,0.03,-1.00
0.26,0.02,-1.00
0.26,0.00,-1.00
0.25,-0.01,-1.00
0.24,-0.02,-1.00
0.23,-0.03,-1.00
0.22,-0.03,-1.00
0.21,-0.03,-1.00
0.17,-0.02,-1.01
0.13,-0.01,-1.01
0.09,0.00,-1.00
0.04,0.01,-1.00
0.00,0.02,-1.00
-0.04,0.03,-1.00
-0.08,0.04,-1.00
-0.12,0.04,-1.00
-0.15,0.05,-1.00
-0.16,0.05,-1.00
-0.16,0.04,-1.00
-0.16,0.04,-1.00
-0.14,0.04,-1.00
-0.12,0.03,-1.00
-0.10,0.02,-1.00
-0.07,0.02,-1.00
-0.05,0.01,-1.00
-0.03,0.01,-1.00
-0.02,0.00,-1.00
-0.02,0.00,-1.00
-0.02,0.00,-1.00
-0.03,0.00,-1.00
-0.04,0.01,-1.00
-0.05,0.01,-0.99
-0.06,0.02,-0.99
-0.08,0.02,-1.00
-0.09,0.03,-1.00
-0.10,0.04,-1.00
-0.10,0.04,-1.00
-0.10,0.04,-1.00
-0.09,0.03,-1.00
-0.08,0.03,-1.01
-0.06,0.02,-1.00
-0.04,0.01,-1.00
-0.02,-0.00,-1.00
-0.00,-0.01,-1.00
0.01,-0.01,-1.00
0.02,-0.02,-1.00
0.04,-0.02,-1.00
0.05,-0.02,-1.00
0.07,-0.02,-1.00
0.09,-0.03,-1.00
0.09,-0.03,-1.00
0.10,-0.03,-1.00
0.11,-0.03,-1.00
0.11,-0.04,-1.00
0.11,-0.04,-1.00
0.11,-0.04,-1.00
0.10,-0.04,-1.00
0.09,-0.04,-1.00
0.09,-0.04,-1.00
0.09,-0.05,-1.00
0.09,-0.05,-1.00
0.09,-0.05,-1.00
0.10,-0.06,-1.00
0.11,-0.06,-1.00
0.11,-0.07,-1.00
0.10,-0.07,-1.00
0.10,-0.06,-1.00
0.09,-0.06,-1.00
0.07,-0.06,-1.00
0.06,-0.05,-1.00
0.03,-0.03,-1.00
-0.01,-0.01,-1.00
-0.04,0.01,-1.00
-0.07,0.03,-1.00
-0.09,0.05,-1.00
-0.11,0.07,-1.00
-0.12,0.08,-1.00
-0.13,0.09,-1.00
-0.13,0.09,-1.00
-0.12,0.08,-1.00
-0.11,0.08,-1.00
-0.09,0.07,-1.00
-0.07,0.06,-1.00
-0.06,0.04,-1.00
-0.05,0.03,-1.00
-0.03,0.02,-1.00
-0.02,0.02,-1.00
-0.01,0.01,-1.00
0.00,-0.00,-1.00
0.01,-0.01,-1.00
0.02,-0.01,-1.00
0.02,-0.02,-1.00
0.03,-0.02,-1.00
0.03,-0.02,-1.00
0.02,-0.02,-1.00
0.02,-0.02,-1.00
0.02,-0.02,-1.00
0.01,-0.01,-1.00
0.01,-0.01,-1.00
0.00,-0.01,-1.00
0.00,-0.01,-1.00
0.00,-0.01,-1.00
0.00,-0.01,-1.00
-0.00,-0.01,-1.00
-0.00,-0.01,-1.00
-0.00,-0.01,-1.00
-0.00,-0.01,-1.00
-0.00,-0.01,-1.00
-0.01,-0.01,-1.00
-0.01,-0.00,-1.00
-0.02,0.00,-1.00
-0.04,0.01,-1.00
-0.05,0.02,-1.00
-0.07,0.02,-1.00
-0.08,0.03,-1.00
-0.10,0.04,-1.00
-0.11,0.05,-1.00
-0.12,0.05,-1.00
-0.12,0.06,-1.00
-0.11,0.05,-1.00
-0.09,0.05,-1.00
-0.07,0.04,-1.00
-0.04,0.03,-1.00
-0.02,0.01,-1.00
0.02,-0.00,-1.00
0.05,-0.02,-1.00
0.08,-0.04,-1.00
0.11,-0.05,-1.00
0.13,-0.06,-1.00
0.15,-0.07,-1.00
0.16,-0.07,-1.00
0.17,-0.07,-1.00




