sample33
ax,ay,az
-0.07,0.09,-0.92
-0.08,0.08,-0.92
-0.08,0.07,-0.91
-0.08,0.06,-0.91
-0.08,0.05,-0.91
-0.07,0.04,-0.91
-0.05,0.02,-0.91
-0.03,0.00,-0.92
0.00,0.01,-0.97
0.03,0.01,-1.03
0.06,0.01,-1.08
0.09,0.01,-1.12
0.11,0.01,-1.15
0.12,0.02,-1.17
0.13,0.02,-1.18
0.13,0.03,-1.17
0.12,0.03,-1.15
0.10,0.03,-1.12
0.08,0.02,-1.09
0.05,0.02,-1.05
0.01,0.02,-1.00
-0.02,0.01,-0.95
-0.06,0.01,-0.89
-0.08,0.01,-0.85
-0.10,0.02,-0.81
-0.11,0.02,-0.79
-0.11,0.03,-0.79
-0.09,0.03,-0.80
-0.07,0.03,-0.83
-0.05,0.03,-0.88
-0.02,0.02,-0.94
0.01,0.02,-1.01
0.04,0.03,-1.07
0.06,0.03,-1.12
0.07,0.04,-1.16
0.08,0.05,-1.18
0.07,0.06,-1.19
0.06,0.06,-1.18
0.04,0.07,-1.15
0.00,0.07,-1.10
-0.03,0.06,-1.04
-0.07,0.06,-0.98
-0.11,0.05,-0.92
-0.13,0.05,-0.87
-0.15,0.05,-0.83
-0.16,0.05,-0.80
-0.15,0.05,-0.78
-0.13,0.04,-0.78
-0.11,0.04,-0.79
-0.07,0.03,-0.83
-0.03,0.03,-0.88
0.00,0.03,-0.94
0.03,0.03,-1.01
0.06,0.03,-1.07
0.08,0.03,-1.12
0.09,0.04,-1.16
0.09,0.05,-1.19
0.08,0.06,-1.20
0.06,0.07,-1.19
0.04,0.07,-1.15
0.01,0.07,-1.10
-0.03,0.07,-1.04
-0.06,0.06,-0.99
-0.08,0.06,-0.93
-0.10,0.05,-0.89
-0.11,0.05,-0.86
-0.11,0.05,-0.83
-0.09,0.05,-0.82
-0.07,0.04,-0.82
-0.05,0.04,-0.84
-0.02,0.03,-0.88
0.01,0.03,-0.94
0.04,0.02,-1.00
0.07,0.02,-1.06
0.08,0.03,-1.12
0.09,0.03,-1.16
0.09,0.04,-1.19
0.08,0.05,-1.19
0.06,0.06,-1.17
0.03,0.07,-1.13
-0.00,0.07,-1.08
-0.04,0.07,-1.03
-0.07,0.07,-0.97
-0.09,0.06,-0.92
-0.11,0.05,-0.88
-0.12,0.05,-0.84
-0.12,0.04,-0.82
-0.11,0.04,-0.81
-0.09,0.03,-0.81
-0.06,0.02,-0.83
-0.03,0.02,-0.86
0.00,0.02,-0.91
0.03,0.02,-0.96
0.06,0.03,-1.02
0.08,0.03,-1.07
0.10,0.04,-1.12
0.10,0.05,-1.15
0.10,0.06,-1.17
0.09,0.07,-1.18
0.08,0.08,-1.16
0.06,0.08,-1.14
0.03,0.08,-1.10
0.00,0.07,-1.06
-0.03,0.06,-1.01
-0.06,0.06,-0.95
-0.08,0.05,-0.91
-0.10,0.04,-0.87
-0.10,0.04,-0.85
-0.10,0.03,-0.83
-0.09,0.03,-0.83
-0.07,0.03,-0.84
-0.05,0.03,-0.87
-0.02,0.03,-0.91
0.00,0.03,-0.95
0.03,0.03,-1.00
0.05,0.04,-1.05
0.07,0.04,-1.09
0.07,0.05,-1.13
0.08,0.06,-1.15
0.07,0.07,-1.16
0.06,0.07,-1.15
0.04,0.08,-1.13
0.01,0.08,-1.10
-0.01,0.07,-1.05
-0.04,0.06,-1.00
-0.06,0.06,-0.96
-0.08,0.05,-0.91
-0.09,0.05,-0.88
-0.10,0.04,-0.86
-0.10,0.04,-0.84
-0.09,0.04,-0.84
-0.07,0.03,-0.85
-0.05,0.03,-0.88
-0.03,0.03,-0.91
-0.00,0.03,-0.95
0.02,0.03,-1.00
0.04,0.04,-1.05
0.06,0.04,-1.09
0.07,0.05,-1.12
0.07,0.06,-1.14
0.08,0.07,-1.15
0.07,0.07,-1.14
0.06,0.08,-1.12
0.04,0.08,-1.09
0.01,0.07,-1.05
-0.01,0.07,-1.00
-0.04,0.06,-0.96
-0.06,0.06,-0.92
-0.08,0.05,-0.88
-0.10,0.05,-0.86
-0.11,0.04,-0.84
-0.10,0.04,-0.83
-0.09,0.03,-0.84
-0.07,0.03,-0.85
-0.05,0.03,-0.88
-0.03,0.03,-0.92
0.00,0.03,-0.96
0.03,0.03,-1.01
0.05,0.03,-1.06
0.06,0.03,-1.10
0.08,0.04,-1.13
0.08,0.05,-1.15
0.08,0.06,-1.16
0.07,0.06,-1.15
0.05,0.07,-1.13
0.03,0.07,-1.10
0.01,0.07,-1.06
-0.02,0.07,-1.01
-0.05,0.06,-0.97
-0.07,0.05,-0.93
-0.09,0.05,-0.89
-0.10,0.04,-0.86
-0.10,0.03,-0.84
-0.10,0.03,-0.83
-0.09,0.03,-0.83
-0.06,0.02,-0.84
-0.04,0.02,-0.86
-0.01,0.02,-0.90
0.01,0.02,-0.94
0.04,0.02,-0.99
0.06,0.02,-1.04
0.07,0.03,-1.09
0.09,0.03,-1.12
0.09,0.04,-1.15
0.09,0.05,-1.17
0.08,0.05,-1.17
0.06,0.06,-1.15
0.04,0.06,-1.12
0.02,0.06,-1.09
-0.00,0.05,-1.04
-0.03,0.05,-0.99
-0.05,0.04,-0.95
-0.06,0.04,-0.92
-0.07,0.03,-0.89
-0.07,0.03,-0.87
-0.07,0.02,-0.86
-0.06,0.02,-0.86
-0.04,0.02,-0.87
-0.02,0.02,-0.88
-0.00,0.02,-0.91
0.02,0.02,-0.94
0.03,0.02,-0.99
0.05,0.02,-1.03
0.06,0.03,-1.07
0.07,0.03,-1.11
0.07,0.04,-1.13
0.07,0.04,-1.15
0.05,0.05,-1.15
0.04,0.05,-1.13
0.02,0.06,-1.10
-0.00,0.06,-1.07
-0.03,0.06,-1.02
-0.05,0.06,-0.98
-0.07,0.05,-0.94
-0.08,0.05,-0.91
-0.09,0.04,-0.88
-0.09,0.04,-0.86
-0.08,0.03,-0.85
-0.06,0.03,-0.84
-0.04,0.02,-0.85
-0.02,0.02,-0.86
0.00,0.02,-0.89
0.03,0.01,-0.92
0.05,0.02,-0.97
0.07,0.02,-1.01
0.08,0.02,-1.06
0.09,0.02,-1.10
0.10,0.03,-1.13
0.10,0.03,-1.16
0.09,0.04,-1.16
0.08,0.04,-1.16
0.07,0.04,-1.14
0.04,0.04,-1.10
0.02,0.04,-1.06
-0.00,0.04,-1.02
-0.03,0.03,-0.98
-0.05,0.03,-0.94
-0.06,0.02,-0.90
-0.07,0.02,-0.88
-0.06,0.01,-0.86
-0.06,0.01,-0.85
-0.04,0.00,-0.85
-0.02,0.00,-0.86
0.00,-0.00,-0.88
0.02,-0.00,-0.91
0.04,-0.00,-0.95
0.06,0.00,-0.99
0.08,0.01,-1.04
0.10,0.01,-1.08
0.11,0.02,-1.12
0.11,0.03,-1.15
0.11,0.04,-1.17
0.11,0.04,-1.17
0.09,0.04,-1.16
0.08,0.05,-1.14
0.06,0.04,-1.10
0.03,0.04,-1.06
0.01,0.04,-1.02
-0.02,0.04,-0.98
-0.04,0.03,-0.94
-0.06,0.03,-0.90
-0.07,0.03,-0.88
-0.07,0.02,-0.86
-0.07,0.02,-0.84
-0.06,0.02,-0.84
-0.05,0.01,-0.84
-0.04,0.01,-0.85
-0.02,0.01,-0.87
0.00,0.01,-0.89
0.02,0.01,-0.93
0.04,0.01,-0.97
0.05,0.02,-1.02
0.07,0.02,-1.06
0.07,0.02,-1.10
0.08,0.03,-1.13
0.07,0.03,-1.14
0.07,0.03,-1.15
0.06,0.04,-1.14
0.04,0.04,-1.13
0.02,0.04,-1.10
0.01,0.04,-1.07
-0.01,0.04,-1.04
-0.03,0.03,-1.00
-0.05,0.03,-0.97
-0.06,0.03,-0.94
-0.06,0.02,-0.92




