sample38
ax,ay,az
0.18,-0.32,-0.56
0.13,-0.29,-0.54
0.09,-0.29,-0.53
0.05,-0.31,-0.51
0.03,-0.36,-0.50
0.02,-0.43,-0.49
0.02,-0.53,-0.50
0.04,-0.64,-0.50
0.03,-0.84,-0.50
0.03,-1.04,-0.50
0.03,-1.20,-0.51
0.03,-1.32,-0.52
0.02,-1.38,-0.53
0.02,-1.38,-0.53
0.01,-1.31,-0.53
-0.00,-1.21,-0.52
-0.01,-1.07,-0.51
-0.02,-0.92,-0.51
-0.03,-0.78,-0.50
-0.03,-0.65,-0.49
-0.04,-0.56,-0.49
-0.04,-0.49,-0.48
-0.04,-0.47,-0.48
-0.04,-0.47,-0.48
-0.02,-0.51,-0.47
0.00,-0.58,-0.47
0.04,-0.68,-0.47
0.09,-0.79,-0.47
0.16,-0.91,-0.48
0.24,-1.01,-0.50
0.32,-1.08,-0.52
0.41,-1.14,-0.54
0.49,-1.15,-0.56
0.57,-1.13,-0.59
0.63,-1.08,-0.61
0.67,-1.01,-0.63
0.70,-0.92,-0.64
0.71,-0.83,-0.66
0.69,-0.74,-0.66
0.67,-0.66,-0.67
0.63,-0.59,-0.67
0.58,-0.52,-0.66
0.52,-0.46,-0.65
0.45,-0.41,-0.64
0.38,-0.38,-0.62
0.31,-0.35,-0.60
0.24,-0.35,-0.57
0.17,-0.37,-0.54
0.11,-0.42,-0.51
0.05,-0.50,-0.49
0.00,-0.61,-0.46
-0.04,-0.74,-0.44
-0.07,-0.90,-0.42
-0.10,-1.05,-0.41
-0.13,-1.19,-0.40
-0.15,-1.31,-0.40
-0.16,-1.38,-0.40
-0.17,-1.42,-0.40
-0.17,-1.40,-0.41
-0.17,-1.36,-0.41
-0.16,-1.27,-0.42
-0.15,-1.16,-0.43
-0.13,-1.03,-0.43
-0.12,-0.90,-0.45
-0.11,-0.78,-0.46
-0.10,-0.66,-0.47
-0.10,-0.57,-0.48
-0.08,-0.50,-0.50
-0.07,-0.46,-0.51
-0.05,-0.43,-0.51
-0.03,-0.45,-0.52
0.00,-0.47,-0.53
0.05,-0.52,-0.54
0.10,-0.57,-0.55
0.17,-0.63,-0.56
0.25,-0.69,-0.57
0.33,-0.74,-0.58
0.41,-0.78,-0.59
0.50,-0.81,-0.60
0.59,-0.83,-0.62
0.67,-0.82,-0.63
0.74,-0.81,-0.65
0.79,-0.79,-0.67
0.82,-0.75,-0.68
0.83,-0.71,-0.70
0.83,-0.66,-0.71
0.80,-0.60,-0.72
0.77,-0.53,-0.72
0.72,-0.47,-0.72
0.66,-0.40,-0.71
0.60,-0.33,-0.70
0.54,-0.27,-0.69
0.49,-0.22,-0.67
0.44,-0.19,-0.64
0.39,-0.19,-0.62
0.35,-0.22,-0.59
0.30,-0.29,-0.57
0.26,-0.38,-0.54
0.23,-0.52,-0.51
0.19,-0.69,-0.49
0.14,-0.88,-0.48
0.09,-1.06,-0.47
0.04,-1.20,-0.47
-0.01,-1.32,-0.47
-0.05,-1.37,-0.46
-0.09,-1.39,-0.45
-0.12,-1.35,-0.46
-0.14,-1.27,-0.46
-0.14,-1.15,-0.45
-0.14,-1.02,-0.45
-0.12,-0.90,-0.46
-0.11,-0.79,-0.46
-0.09,-0.71,-0.47
-0.08,-0.65,-0.48
-0.06,-0.62,-0.49
-0.05,-0.59,-0.50
-0.03,-0.59,-0.51
-0.01,-0.60,-0.52
0.02,-0.61,-0.52
0.06,-0.62,-0.53
0.11,-0.63,-0.53
0.17,-0.63,-0.53
0.25,-0.62,-0.53
0.33,-0.61,-0.53
0.43,-0.60,-0.54
0.54,-0.59,-0.54
0.67,-0.58,-0.55
0.79,-0.57,-0.57
0.92,-0.56,-0.59
1.03,-0.54,-0.62
1.12,-0.52,-0.65
1.20,-0.49,-0.68
1.23,-0.45,-0.71
1.25,-0.41,-0.72
1.21,-0.37,-0.73
1.16,-0.34,-0.74
1.08,-0.31,-0.73
0.98,-0.29,-0.72
0.88,-0.27,-0.70
0.78,-0.25,-0.69
0.67,-0.23,-0.67
0.57,-0.20,-0.65
0.47,-0.18,-0.63
0.38,-0.16,-0.60
0.28,-0.17,-0.58
0.19,-0.19,-0.55
0.10,-0.25,-0.52
0.01,-0.33,-0.49
-0.08,-0.46,-0.47
-0.17,-0.59,-0.45
-0.25,-0.74,-0.44
-0.33,-0.89,-0.44
-0.38,-1.02,-0.44
-0.42,-1.12,-0.44
-0.44,-1.18,-0.45
-0.45,-1.21,-0.45
-0.43,-1.18,-0.47
-0.40,-1.13,-0.48
-0.36,-1.04,-0.49
-0.32,-0.94,-0.50
-0.29,-0.82,-0.51
-0.26,-0.71,-0.52
-0.23,-0.60,-0.52
-0.21,-0.50,-0.52
-0.20,-0.44,-0.52
-0.17,-0.39,-0.52
-0.14,-0.39,-0.52
-0.10,-0.41,-0.52
-0.04,-0.48,-0.53
0.02,-0.56,-0.53
0.10,-0.66,-0.54
0.19,-0.76,-0.56
0.30,-0.85,-0.57
0.41,-0.93,-0.59
0.54,-0.97,-0.61
0.66,-0.98,-0.64
0.78,-0.96,-0.66
0.88,-0.91,-0.68
0.94,-0.86,-0.70
0.99,-0.81,-0.72
0.97,-0.75,-0.73
0.93,-0.70,-0.73
0.84,-0.66,-0.73
0.73,-0.62,-0.72
0.60,-0.58,-0.71
0.46,-0.55,-0.69
0.33,-0.49,-0.67
0.21,-0.43,-0.65
0.11,-0.34,-0.62
0.02,-0.26,-0.60
-0.05,-0.18,-0.56
-0.11,-0.12,-0.52
-0.15,-0.12,-0.48
-0.19,-0.15,-0.44
-0.20,-0.25,-0.41
-0.21,-0.39,-0.39
-0.19,-0.60,-0.39
-0.17,-0.83,-0.39
-0.12,-1.06,-0.41
-0.07,-1.27,-0.43
-0.01,-1.41,-0.46
0.06,-1.51,-0.48
0.11,-1.52,-0.49
0.15,-1.48,-0.49
0.18,-1.36,-0.48
0.20,-1.22,-0.47
0.22,-1.06,-0.46
0.24,-0.90,-0.45
0.26,-0.76,-0.44
0.28,-0.63,-0.45
0.31,-0.54,-0.46
0.34,-0.45,-0.48
0.37,-0.38,-0.50
0.41,-0.32,-0.52
0.46,-0.29,-0.54
0.51,-0.28,-0.55
0.57,-0.30,-0.56
0.63,-0.34,-0.57
0.71,-0.42,-0.59
0.79,-0.50,-0.61
0.88,-0.59,-0.63
0.95,-0.68,-0.65
1.01,-0.76,-0.67
1.06,-0.82,-0.69
1.06,-0.84,-0.70
1.06,-0.84,-0.70
1.02,-0.81,-0.70
0.98,-0.77,-0.69
0.91,-0.71,-0.67
0.83,-0.64,-0.66
0.75,-0.58,-0.64
0.66,-0.51,-0.62
0.58,-0.44,-0.61
0.49,-0.38,-0.59
0.40,-0.32,-0.58
0.31,-0.26,-0.56
0.23,-0.22,-0.54
0.14,-0.18,-0.52
0.07,-0.19,-0.49
-0.00,-0.21,-0.46
-0.06,-0.30,-0.44
-0.11,-0.42,-0.42
-0.15,-0.60,-0.42
-0.18,-0.80,-0.42
-0.20,-1.00,-0.43
-0.21,-1.19,-0.45
-0.20,-1.34,-0.47
-0.19,-1.45,-0.49
-0.17,-1.47,-0.50
-0.15,-1.45,-0.51
-0.12,-1.34,-0.51
-0.09,-1.20,-0.51
-0.06,-1.03,-0.51
-0.04,-0.85,-0.51
-0.02,-0.67,-0.51
0.01,-0.50,-0.51
0.03,-0.35,-0.51
0.05,-0.20,-0.52
0.07,-0.11,-0.51
0.10,-0.04,-0.50
0.14,-0.05,-0.49
0.19,-0.11,-0.47
0.26,-0.25,-0.46
0.34,-0.43,-0.46
0.44,-0.66,-0.48
0.54,-0.89,-0.50
0.63,-1.10,-0.53
0.73,-1.27,-0.57
0.80,-1.37,-0.59
0.86,-1.43,-0.62
0.89,-1.40,-0.63
0.91,-1.33,-0.64
0.90,-1.20,-0.62
0.87,-1.07,-0.61
0.84,-0.93,-0.60
0.79,-0.80,-0.60
0.74,-0.68,-0.60
0.69,-0.56,-0.60
0.63,-0.45,-0.61
0.58,-0.34,-0.61
0.52,-0.24,-0.62
0.46,-0.16,-0.62
0.41,-0.10,-0.61
