sample35
ax,ay,az
0.15,-0.75,-0.55
0.19,-0.88,-0.57
0.21,-1.00,-0.58
0.23,-1.10,-0.59
0.22,-1.18,-0.59
0.21,-1.26,-0.59
0.17,-1.32,-0.57
0.13,-1.37,-0.55
0.12,-1.29,-0.54
0.12,-1.20,-0.53
0.11,-1.13,-0.53
0.10,-1.07,-0.53
0.08,-1.02,-0.53
0.07,-0.97,-0.54
0.05,-0.93,-0.55
0.03,-0.88,-0.56
0.02,-0.83,-0.57
0.01,-0.77,-0.58
0.01,-0.69,-0.60
0.01,-0.61,-0.61
0.02,-0.51,-0.62
0.03,-0.41,-0.63
0.04,-0.30,-0.64
0.05,-0.19,-0.65
0.06,-0.10,-0.66
0.07,-0.01,-0.66
0.08,0.06,-0.65
0.10,0.11,-0.63
0.11,0.10,-0.60
0.12,0.06,-0.57
0.13,-0.05,-0.53
0.15,-0.21,-0.51
0.15,-0.43,-0.49
0.15,-0.67,-0.48
0.13,-0.94,-0.47
0.11,-1.20,-0.48
0.10,-1.40,-0.50
0.08,-1.56,-0.51
0.07,-1.63,-0.52
0.07,-1.65,-0.53
0.08,-1.59,-0.52
0.09,-1.49,-0.52
0.12,-1.36,-0.52
0.16,-1.21,-0.52
0.19,-1.08,-0.52
0.21,-0.97,-0.52
0.22,-0.89,-0.53
0.22,-0.83,-0.53
0.19,-0.82,-0.54
0.16,-0.83,-0.55
0.11,-0.86,-0.55
0.06,-0.90,-0.55
-0.01,-0.95,-0.54
-0.08,-1.00,-0.53
-0.16,-1.03,-0.52
-0.23,-1.06,-0.51
-0.29,-1.05,-0.49
-0.34,-1.02,-0.48
-0.37,-0.96,-0.47
-0.39,-0.90,-0.46
-0.39,-0.81,-0.46
-0.38,-0.72,-0.46
-0.36,-0.63,-0.47
-0.32,-0.54,-0.49
-0.28,-0.46,-0.52
-0.23,-0.38,-0.55
-0.18,-0.31,-0.58
-0.12,-0.23,-0.62
-0.07,-0.16,-0.65
-0.02,-0.09,-0.67
0.03,-0.02,-0.68
0.09,0.04,-0.69
0.14,0.08,-0.68
0.19,0.10,-0.66
0.24,0.06,-0.63
0.29,0.00,-0.60
0.33,-0.14,-0.56
0.36,-0.30,-0.53
0.38,-0.53,-0.50
0.37,-0.78,-0.49
0.35,-1.02,-0.47
0.31,-1.25,-0.45
0.27,-1.43,-0.44
0.22,-1.56,-0.44
0.18,-1.60,-0.43
0.15,-1.60,-0.43
0.13,-1.52,-0.41
0.13,-1.42,-0.39
0.14,-1.30,-0.39
0.15,-1.19,-0.38
0.16,-1.12,-0.39
0.16,-1.08,-0.40
0.14,-1.08,-0.40
0.13,-1.09,-0.42
0.11,-1.13,-0.43
0.09,-1.16,-0.44
0.07,-1.18,-0.46
0.06,-1.17,-0.47
0.06,-1.13,-0.47
0.06,-1.06,-0.48
0.07,-0.96,-0.49
0.09,-0.86,-0.50
0.10,-0.74,-0.51
0.12,-0.62,-0.52
0.13,-0.50,-0.54
0.15,-0.40,-0.56
0.16,-0.31,-0.58
0.17,-0.24,-0.60
0.17,-0.20,-0.62
