sample32
ax,ay,az
-0.04,-0.48,-0.76
-0.01,-0.43,-0.77
0.02,-0.38,-0.78
0.05,-0.32,-0.80
0.08,-0.26,-0.81
0.10,-0.19,-0.82
0.11,-0.12,-0.83
0.12,-0.05,-0.85
0.10,-0.03,-0.85
0.09,-0.01,-0.85
0.07,0.00,-0.87
0.05,0.00,-0.87
0.03,0.00,-0.88
0.02,-0.01,-0.88
0.01,-0.02,-0.88
0.01,-0.03,-0.88
0.00,-0.04,-0.88
-0.00,-0.06,-0.88
-0.01,-0.08,-0.88
-0.01,-0.09,-0.89
-0.01,-0.10,-0.90
-0.03,-0.11,-0.92
-0.04,-0.11,-0.95
-0.06,-0.11,-0.97
-0.07,-0.12,-0.99
-0.09,-0.13,-1.00
-0.11,-0.13,-1.02
-0.13,-0.13,-1.04
-0.14,-0.13,-1.06
-0.15,-0.13,-1.08
-0.15,-0.14,-1.08
-0.15,-0.14,-1.10
-0.14,-0.14,-1.11
-0.13,-0.14,-1.12
-0.13,-0.14,-1.12
-0.12,-0.15,-1.11
-0.11,-0.17,-1.10
-0.10,-0.17,-1.08
-0.10,-0.17,-1.06
-0.09,-0.17,-1.04
-0.08,-0.16,-1.02
-0.07,-0.15,-1.00
-0.06,-0.13,-0.98
-0.05,-0.10,-0.97
-0.04,-0.07,-0.98
-0.02,-0.03,-0.99
-0.01,0.00,-1.01
0.00,0.05,-1.03
0.02,0.08,-1.06
0.02,0.12,-1.10
0.03,0.15,-1.13
0.04,0.18,-1.13
0.04,0.21,-1.12
0.04,0.22,-1.09
0.04,0.22,-1.04
0.04,0.20,-0.98
0.03,0.17,-0.92
0.02,0.15,-0.86
0.01,0.12,-0.82
-0.00,0.10,-0.81
-0.01,0.08,-0.81
-0.03,0.08,-0.85
-0.04,0.08,-0.89
-0.04,0.10,-0.94
-0.05,0.12,-1.00
-0.05,0.14,-1.04
-0.06,0.15,-1.08
-0.06,0.16,-1.10
-0.06,0.15,-1.11
-0.06,0.14,-1.10
-0.05,0.11,-1.08
-0.04,0.09,-1.04
-0.04,0.07,-1.00
-0.03,0.06,-0.95
