sample38
ax,ay,az
-0.02,0.13,-0.99
-0.02,0.13,-0.98
-0.02,0.13,-0.98
-0.01,0.13,-0.98
-0.01,0.13,-0.98
0.00,0.13,-0.98
0.01,0.12,-0.98
0.03,0.12,-0.98
0.04,0.11,-0.98
0.06,0.10,-0.99
0.07,0.09,-0.99
0.07,0.09,-0.99
0.08,0.08,-1.00
0.08,0.08,-1.00
0.09,0.08,-1.00
0.09,0.08,-1.00
0.08,0.08,-1.00
0.08,0.09,-1.00
0.07,0.10,-0.99
0.06,0.10,-0.99
0.05,0.12,-0.99
0.03,0.13,-1.00
0.01,0.14,-1.00
-0.01,0.16,-1.00
-0.02,0.17,-0.99
-0.04,0.18,-0.99
-0.06,0.20,-0.98
-0.08,0.21,-0.97
-0.10,0.23,-0.96
-0.12,0.24,-0.96
-0.13,0.26,-0.95
-0.15,0.27,-0.94
-0.16,0.28,-0.94
-0.17,0.29,-0.94
-0.18,0.30,-0.94
-0.18,0.30,-0.94
-0.18,0.30,-0.94
-0.17,0.29,-0.94
-0.16,0.28,-0.94
-0.15,0.28,-0.94
-0.14,0.27,-0.94
-0.12,0.25,-0.95
-0.10,0.24,-0.95
-0.09,0.22,-0.96
-0.07,0.21,-0.97
-0.05,0.19,-0.97
-0.04,0.18,-0.98
-0.02,0.16,-0.99
-0.01,0.15,-0.99
0.01,0.14,-0.99
0.03,0.12,-0.99
0.04,0.11,-1.00
0.06,0.09,-1.00
0.08,0.08,-0.99
0.10,0.06,-0.99
0.12,0.04,-0.99
0.14,0.03,-0.99
0.14,0.02,-0.99
0.14,0.02,-0.98
0.13,0.03,-0.98
0.12,0.05,-0.98
0.10,0.07,-0.99
0.07,0.09,-0.99
0.05,0.11,-0.99
0.02,0.14,-0.99
-0.01,0.16,-0.99
-0.03,0.18,-0.99
-0.06,0.20,-0.98
-0.08,0.22,-0.97
-0.10,0.23,-0.97
-0.11,0.24,-0.96
-0.13,0.25,-0.96
-0.14,0.26,-0.95
-0.15,0.27,-0.95
-0.16,0.28,-0.95
-0.17,0.29,-0.95
-0.17,0.29,-0.95
-0.17,0.29,-0.95
-0.17,0.29,-0.95
-0.16,0.28,-0.95
-0.15,0.27,-0.95
-0.14,0.26,-0.95
-0.12,0.24,-0.96
-0.10,0.23,-0.96
-0.08,0.21,-0.96
-0.06,0.19,-0.96
-0.04,0.17,-0.97
-0.03,0.16,-0.97
-0.01,0.14,-0.98
0.01,0.12,-0.99
0.03,0.11,-0.99
0.04,0.09,-0.99
0.06,0.08,-0.99
0.07,0.07,-0.99
0.08,0.07,-0.99
0.08,0.07,-0.99
0.08,0.07,-0.99
0.08,0.07,-0.99
0.07,0.08,-0.98
0.06,0.09,-0.98
0.04,0.10,-0.98
0.03,0.12,-0.99
0.01,0.13,-0.99
-0.01,0.15,-0.99
-0.02,0.16,-0.99
-0.04,0.18,-0.98
-0.05,0.19,-0.98
-0.06,0.21,-0.98
-0.08,0.22,-0.97
-0.09,0.23,-0.97
-0.10,0.25,-0.97
-0.11,0.26,-0.96
-0.12,0.27,-0.96
-0.13,0.29,-0.96
-0.15,0.30,-0.95
-0.15,0.30,-0.95
-0.16,0.31,-0.94
-0.17,0.31,-0.94
-0.17,0.32,-0.94
-0.17,0.32,-0.94
-0.17,0.31,-0.94
-0.16,0.30,-0.94
-0.15,0.29,-0.94
-0.14,0.28,-0.94
-0.13,0.26,-0.94
-0.11,0.25,-0.94
-0.10,0.23,-0.95
-0.08,0.22,-0.95
-0.07,0.20,-0.95
-0.06,0.19,-0.95
-0.04,0.18,-0.95
-0.03,0.17,-0.96
-0.02,0.16,-0.96
0.00,0.15,-0.97
0.02,0.14,-0.98
0.03,0.13,-0.99
0.05,0.13,-0.99
0.06,0.12,-1.00
0.07,0.12,-1.00
0.08,0.11,-1.00
0.08,0.11,-1.00
0.09,0.11,-1.00
0.09,0.10,-0.99
0.09,0.10,-0.99
0.08,0.11,-0.98
0.07,0.12,-0.98
0.06,0.13,-0.98
0.04,0.15,-0.98
0.02,0.17,-0.98
0.00,0.20,-0.98
-0.02,0.22,-0.98
-0.04,0.24,-0.98
-0.06,0.26,-0.98
-0.08,0.28,-0.97
-0.09,0.29,-0.97
-0.11,0.31,-0.96
-0.12,0.32,-0.95
-0.13,0.32,-0.95
-0.14,0.33,-0.94
-0.14,0.34,-0.94
-0.15,0.34,-0.94
-0.15,0.34,-0.94
-0.15,0.34,-0.95
-0.14,0.33,-0.95
-0.13,0.32,-0.96
-0.12,0.30,-0.96
-0.11,0.28,-0.96
-0.09,0.26,-0.95
-0.07,0.25,-0.95
-0.05,0.23,-0.95
-0.03,0.21,-0.95
-0.02,0.20,-0.95
-0.00,0.18,-0.95
0.01,0.17,-0.96
0.03,0.16,-0.96
0.04,0.15,-0.97
0.05,0.14,-0.98
0.06,0.14,-0.98
0.07,0.13,-0.98
0.07,0.13,-0.98
0.08,0.12,-0.98
0.08,0.12,-0.98
0.09,0.12,-0.98
0.08,0.12,-0.98
0.08,0.13,-0.98
0.07,0.14,-0.98
0.05,0.15,-0.98
0.04,0.16,-0.98
0.02,0.18,-0.99
-0.00,0.20,-0.99
-0.02,0.22,-0.99
-0.04,0.23,-0.99
-0.05,0.25,-0.98
-0.07,0.26,-0.97
-0.08,0.27,-0.97
-0.10,0.28,-0.96
-0.11,0.29,-0.95
-0.12,0.30,-0.95
-0.13,0.31,-0.94
-0.14,0.31,-0.94
-0.14,0.31,-0.94
-0.14,0.31,-0.94
-0.13,0.30,-0.95
-0.12,0.29,-0.95
-0.10,0.28,-0.95
-0.08,0.26,-0.95
-0.06,0.25,-0.95
-0.04,0.23,-0.96
-0.01,0.21,-0.96
0.01,0.19,-0.97
0.03,0.17,-0.97
0.05,0.16,-0.98
0.07,0.14,-0.98
0.09,0.13,-0.99
0.10,0.12,-0.99
0.11,0.12,-0.99
0.12,0.11,-0.99
0.13,0.11,-0.99
0.13,0.10,-0.99
0.13,0.10,-0.99
0.13,0.10,-0.99
0.12,0.11,-0.98
0.11,0.11,-0.98
0.10,0.12,-0.98
0.09,0.13,-0.98
0.07,0.15,-0.98
0.05,0.16,-0.98
0.03,0.18,-0.98
0.01,0.19,-0.98
-0.01,0.21,-0.98
-0.03,0.22,-0.97
-0.04,0.23,-0.97
-0.05,0.24,-0.96
-0.06,0.25,-0.96
-0.07,0.25,-0.96
-0.08,0.26,-0.96
-0.09,0.26,-0.96
-0.09,0.27,-0.96
-0.09,0.27,-0.96
-0.09,0.27,-0.96
-0.09,0.27,-0.96
-0.09,0.27,-0.96
-0.09,0.27,-0.96
-0.08,0.26,-0.96
-0.07,0.26,-0.97
-0.07,0.25,-0.97
-0.06,0.24,-0.97
-0.04,0.23,-0.97
-0.03,0.22,-0.97
-0.01,0.21,-0.97
-0.00,0.19,-0.97
0.01,0.18,-0.97
0.03,0.17,-0.97
0.04,0.16,-0.98
0.06,0.15,-0.98
0.07,0.14,-0.98
0.08,0.13,-0.98
0.09,0.13,-0.98
0.10,0.12,-0.98
0.11,0.11,-0.98
0.12,0.11,-0.98
0.13,0.11,-0.98
0.13,0.10,-0.98
0.14,0.10,-0.99
0.14,0.10,-0.99
0.15,0.10,-0.99
0.15,0.10,-0.99
0.14,0.10,-0.98
0.14,0.11,-0.98
0.13,0.12,-0.98
0.12,0.13,-0.98
0.11,0.14,-0.98
0.10,0.15,-0.98
0.09,0.16,-0.98
0.07,0.16,-0.98
0.06,0.17,-0.98
0.04,0.18,-0.98
0.03,0.19,-0.98
0.01,0.20,-0.97
-0.00,0.21,-0.97
-0.02,0.22,-0.97
-0.03,0.23,-0.97
-0.04,0.24,-0.97
-0.05,0.25,-0.97
-0.06,0.26,-0.97
-0.06,0.26,-0.97




