sample35
ax,ay,az
-0.03,-0.01,-1.00
-0.03,-0.01,-1.00
-0.03,-0.01,-1.00
-0.03,-0.02,-1.00
-0.04,-0.02,-1.00
-0.04,-0.02,-1.00
-0.04,-0.02,-1.00
-0.04,-0.02,-1.00
-0.04,-0.02,-1.00
-0.04,-0.03,-1.00
-0.04,-0.03,-1.00
-0.04,-0.03,-1.00
-0.04,-0.02,-1.00
-0.04,-0.02,-1.00
-0.04,-0.03,-1.00
-0.04,-0.03,-1.00
-0.04,-0.03,-1.00
-0.04,-0.03,-1.00
-0.04,-0.03,-1.00
-0.04,-0.02,-1.00
-0.04,-0.02,-1.00
-0.04,-0.02,-1.00
-0.04,-0.02,-1.00
-0.04,-0.01,-1.00
-0.04,-0.01,-1.00
-0.04,-0.01,-1.00
-0.04,-0.00,-1.00
-0.04,-0.00,-1.00
-0.04,0.00,-1.00
-0.04,0.00,-1.00
-0.04,0.00,-1.00
-0.04,0.01,-1.00
-0.04,0.01,-1.00
-0.04,0.01,-1.00
-0.04,0.01,-1.00
-0.04,0.01,-1.00
-0.04,0.02,-1.00
-0.04,0.02,-1.00
-0.04,0.02,-1.00
-0.04,0.03,-1.00
-0.04,0.03,-1.00
-0.04,0.03,-1.00
-0.04,0.03,-1.00
-0.04,0.04,-1.00
-0.04,0.04,-1.00
-0.04,0.04,-1.00
-0.04,0.04,-1.00
-0.04,0.04,-1.00
-0.04,0.04,-1.00
-0.04,0.04,-1.00
-0.04,0.04,-1.00
-0.05,0.04,-1.00
-0.05,0.05,-1.00
-0.05,0.05,-1.00
-0.05,0.05,-1.00
-0.05,0.05,-1.00
-0.05,0.05,-1.00
-0.05,0.05,-1.00
-0.05,0.06,-1.00
-0.05,0.06,-1.00
-0.05,0.06,-1.00
-0.05,0.06,-1.00
-0.05,0.06,-1.00
-0.05,0.07,-1.00
-0.05,0.07,-1.00
-0.05,0.07,-1.00
-0.04,0.07,-1.00
-0.04,0.08,-0.99
-0.04,0.08,-0.99
-0.04,0.08,-0.99
-0.04,0.08,-0.99
-0.04,0.09,-0.99
-0.04,0.09,-0.99
-0.04,0.09,-0.99
-0.04,0.09,-0.99
-0.04,0.09,-0.99
-0.04,0.10,-0.99
-0.04,0.10,-0.99
-0.04,0.10,-0.99
-0.05,0.10,-0.99
-0.05,0.10,-0.99
-0.04,0.10,-0.99
-0.04,0.11,-0.99
-0.04,0.11,-0.99
-0.04,0.11,-0.99
-0.04,0.11,-0.99
-0.04,0.12,-0.99
-0.04,0.12,-0.99
-0.04,0.12,-0.99
-0.04,0.12,-0.99
-0.04,0.12,-0.99
-0.04,0.12,-0.99
-0.04,0.12,-0.99
-0.04,0.13,-0.99
-0.04,0.13,-0.99
-0.05,0.13,-0.99
-0.05,0.13,-0.99
-0.05,0.13,-0.99
-0.05,0.13,-0.99
-0.05,0.13,-0.99
-0.05,0.14,-0.99
-0.05,0.14,-0.99
-0.05,0.14,-0.98
-0.05,0.14,-0.98
-0.05,0.14,-0.98
-0.05,0.15,-0.98
-0.05,0.15,-0.98
-0.05,0.15,-0.98
-0.05,0.15,-0.98
-0.05,0.15,-0.98
-0.05,0.16,-0.98
-0.05,0.16,-0.98
-0.05,0.16,-0.98
-0.05,0.16,-0.98
-0.05,0.17,-0.98
-0.05,0.17,-0.98
-0.05,0.17,-0.98
-0.05,0.17,-0.98
-0.05,0.17,-0.98
-0.05,0.17,-0.98
-0.05,0.18,-0.98
-0.05,0.18,-0.98
-0.05,0.18,-0.98
-0.05,0.18,-0.98
-0.05,0.18,-0.98
-0.05,0.18,-0.98
-0.05,0.18,-0.98
-0.05,0.18,-0.98
-0.05,0.19,-0.98
-0.05,0.19,-0.98
-0.05,0.19,-0.98
-0.05,0.19,-0.98
-0.05,0.19,-0.98
-0.05,0.19,-0.98
-0.05,0.19,-0.98
-0.05,0.19,-0.98
-0.05,0.19,-0.98
-0.05,0.20,-0.98
-0.05,0.20,-0.98
-0.05,0.20,-0.98
-0.05,0.20,-0.98
-0.05,0.20,-0.98
-0.05,0.20,-0.98
-0.05,0.20,-0.98
-0.05,0.21,-0.98
-0.05,0.21,-0.98
-0.05,0.21,-0.97
-0.05,0.21,-0.97
-0.05,0.21,-0.97
-0.05,0.22,-0.97
-0.05,0.22,-0.97
-0.05,0.22,-0.97
-0.05,0.23,-0.97
-0.05,0.23,-0.97
-0.05,0.23,-0.97
-0.06,0.24,-0.97
-0.06,0.24,-0.97
-0.06,0.24,-0.97
-0.06,0.25,-0.96
-0.06,0.25,-0.96
-0.06,0.25,-0.96
-0.06,0.25,-0.96
-0.06,0.26,-0.96
-0.06,0.26,-0.96
-0.06,0.26,-0.96
-0.06,0.27,-0.96
-0.06,0.27,-0.96
-0.06,0.27,-0.96
-0.06,0.28,-0.96
-0.06,0.28,-0.95
-0.06,0.28,-0.95
-0.06,0.28,-0.95
-0.06,0.29,-0.95
-0.06,0.29,-0.95
-0.06,0.29,-0.95
-0.06,0.29,-0.95
-0.06,0.29,-0.95
-0.06,0.30,-0.95
-0.06,0.30,-0.95
-0.06,0.30,-0.95
-0.06,0.30,-0.95
-0.06,0.31,-0.95
-0.06,0.31,-0.95
-0.06,0.31,-0.95
-0.06,0.31,-0.95
-0.06,0.31,-0.94
-0.06,0.32,-0.94
-0.06,0.32,-0.94
-0.06,0.32,-0.94
-0.06,0.32,-0.94
-0.06,0.32,-0.94
-0.06,0.32,-0.94
-0.06,0.32,-0.94
-0.06,0.32,-0.94
-0.06,0.33,-0.94
-0.06,0.33,-0.94
-0.06,0.33,-0.94
-0.06,0.33,-0.94
-0.06,0.33,-0.94
-0.06,0.33,-0.94
-0.06,0.34,-0.94
-0.06,0.34,-0.94
-0.06,0.34,-0.94
-0.05,0.34,-0.94
-0.05,0.34,-0.94
-0.06,0.34,-0.93
-0.05,0.35,-0.93
-0.05,0.35,-0.93
-0.05,0.35,-0.93
-0.05,0.35,-0.93
-0.05,0.36,-0.93
-0.05,0.36,-0.93
-0.05,0.36,-0.93
-0.05,0.36,-0.93
-0.05,0.36,-0.93
-0.05,0.36,-0.93
-0.05,0.37,-0.93
-0.05,0.37,-0.93
-0.05,0.37,-0.92
-0.05,0.37,-0.92
-0.05,0.37,-0.92
-0.05,0.38,-0.92
-0.05,0.38,-0.92
-0.05,0.38,-0.92
-0.05,0.38,-0.92
-0.05,0.38,-0.92
-0.05,0.39,-0.92
-0.05,0.39,-0.92
-0.05,0.39,-0.91
-0.05,0.39,-0.91
-0.05,0.39,-0.91
-0.05,0.39,-0.91
-0.05,0.40,-0.91
-0.05,0.40,-0.91
-0.05,0.40,-0.91
-0.05,0.40,-0.91
-0.05,0.40,-0.91
-0.05,0.41,-0.91
-0.05,0.41,-0.91
-0.05,0.41,-0.91
-0.05,0.41,-0.91
-0.05,0.41,-0.90
-0.05,0.42,-0.90
-0.05,0.42,-0.90
-0.05,0.42,-0.90
-0.05,0.42,-0.90
-0.05,0.43,-0.90
-0.05,0.43,-0.90
-0.05,0.43,-0.90
-0.05,0.43,-0.90
-0.05,0.43,-0.90
-0.05,0.43,-0.89
-0.05,0.43,-0.89
-0.05,0.44,-0.89
-0.04,0.44,-0.89
-0.04,0.44,-0.89
-0.04,0.44,-0.89
-0.04,0.45,-0.89
-0.04,0.45,-0.89
-0.04,0.45,-0.89
-0.05,0.45,-0.89
-0.05,0.46,-0.89
