sample31
ax,ay,az
0.01,0.02,-0.98
-0.01,-0.04,-0.97
-0.03,-0.09,-0.96
-0.04,-0.15,-0.95
-0.05,-0.22,-0.93
-0.05,-0.29,-0.92
-0.04,-0.36,-0.91
-0.03,-0.43,-0.89
0.02,-0.46,-0.89
0.07,-0.49,-0.87
0.12,-0.52,-0.86
0.18,-0.55,-0.83
0.24,-0.57,-0.80
0.31,-0.58,-0.75
0.37,-0.59,-0.69
0.44,-0.59,-0.61
0.51,-0.59,-0.53
0.58,-0.58,-0.44
0.65,-0.56,-0.36
0.71,-0.54,-0.27
0.77,-0.52,-0.18
0.83,-0.50,-0.08
0.90,-0.48,0.02
0.96,-0.46,0.11
1.03,-0.43,0.20
1.08,-0.42,0.27
1.13,-0.40,0.33
1.16,-0.39,0.37
1.18,-0.38,0.40
1.17,-0.36,0.38
1.14,-0.34,0.34
1.09,-0.32,0.26
1.02,-0.30,0.17
0.93,-0.28,0.07
0.85,-0.27,-0.03
0.75,-0.24,-0.14
0.65,-0.22,-0.24
0.55,-0.20,-0.33
0.45,-0.18,-0.41
0.36,-0.15,-0.47
0.26,-0.13,-0.54
0.17,-0.10,-0.59
0.07,-0.08,-0.63
-0.01,-0.06,-0.67
-0.09,-0.04,-0.70
-0.16,-0.03,-0.74
-0.23,-0.02,-0.77
-0.28,-0.01,-0.81
-0.33,-0.02,-0.85
-0.36,-0.03,-0.89
-0.38,-0.04,-0.93
-0.38,-0.06,-0.97
-0.38,-0.08,-1.01
-0.35,-0.12,-1.04
-0.31,-0.17,-1.07
-0.26,-0.22,-1.09
-0.21,-0.27,-1.09
-0.14,-0.33,-1.07
-0.07,-0.39,-1.05
0.01,-0.44,-1.02
0.09,-0.49,-0.98
0.17,-0.52,-0.94
0.25,-0.55,-0.89
0.32,-0.57,-0.84
0.40,-0.59,-0.79
0.47,-0.60,-0.74
0.55,-0.61,-0.68
0.61,-0.61,-0.63
0.68,-0.62,-0.57
0.75,-0.63,-0.51
0.81,-0.63,-0.44
0.86,-0.64,-0.38
0.92,-0.64,-0.33
0.96,-0.64,-0.28
0.99,-0.64,-0.23
1.01,-0.63,-0.18
1.02,-0.61,-0.13
1.02,-0.59,-0.09
1.02,-0.57,-0.05
1.01,-0.55,-0.02
1.01,-0.52,-0.01
1.00,-0.50,-0.00
0.99,-0.48,-0.00
0.98,-0.46,-0.02
0.97,-0.45,-0.05
0.95,-0.43,-0.10
0.93,-0.42,-0.15
0.88,-0.40,-0.20
0.83,-0.37,-0.24
0.77,-0.34,-0.29
0.70,-0.31,-0.35
0.61,-0.29,-0.40
0.51,-0.26,-0.45
0.37,-0.21,-0.50
0.22,-0.15,-0.57
0.05,-0.09,-0.63
-0.12,-0.04,-0.70
-0.29,0.01,-0.76
-0.43,0.05,-0.80
-0.54,0.07,-0.83
-0.62,0.09,-0.86
-0.63,0.07,-0.88
-0.60,0.05,-0.88
-0.53,0.01,-0.87
-0.45,-0.04,-0.87
-0.35,-0.08,-0.87
-0.26,-0.12,-0.88
-0.20,-0.14,-0.91
-0.15,-0.17,-0.94
-0.13,-0.18,-0.97
-0.11,-0.18,-1.00
-0.12,-0.19,-1.02
-0.12,-0.19,-1.04
-0.13,-0.18,-1.05
-0.14,-0.18,-1.06
-0.13,-0.17,-1.05
-0.13,-0.17,-1.04
-0.12,-0.16,-1.02
-0.11,-0.16,-0.99
-0.10,-0.15,-0.97
-0.10,-0.14,-0.95
-0.09,-0.13,-0.93
-0.09,-0.14,-0.90
-0.08,-0.14,-0.89
-0.06,-0.16,-0.89
-0.04,-0.18,-0.90
-0.02,-0.21,-0.91
0.02,-0.24,-0.94
0.06,-0.28,-0.98
0.09,-0.31,-1.03
0.12,-0.34,-1.08
0.15,-0.37,-1.11
0.17,-0.41,-1.14
0.20,-0.43,-1.15
0.22,-0.46,-1.15
0.24,-0.49,-1.13
0.26,-0.52,-1.08
0.27,-0.55,-1.02
0.28,-0.57,-0.95
0.30,-0.58,-0.89
0.31,-0.59,-0.84
0.32,-0.59,-0.80
0.33,-0.59,-0.76
0.35,-0.58,-0.74
0.36,-0.57,-0.73
0.39,-0.57,-0.74
0.43,-0.57,-0.76
0.45,-0.58,-0.78
0.46,-0.59,-0.79
0.46,-0.61,-0.78
0.43,-0.62,-0.77
0.40,-0.64,-0.75
0.37,-0.65,-0.73
0.34,-0.67,-0.70
0.31,-0.68,-0.67
0.29,-0.70,-0.64
0.28,-0.72,-0.63
0.28,-0.74,-0.63
0.29,-0.76,-0.63
0.31,-0.76,-0.64
0.32,-0.76,-0.65
