sample38
ax,ay,az
0.01,0.06,-0.99
0.01,0.05,-0.98
0.01,0.04,-0.95
0.01,0.03,-0.93
0.01,0.02,-0.90
0.01,0.01,-0.86
0.01,-0.00,-0.83
0.01,-0.01,-0.81
0.01,-0.02,-0.79
0.01,-0.03,-0.79
0.02,-0.03,-0.80
0.03,-0.02,-0.85
0.04,-0.01,-0.90
0.05,-0.01,-0.95
0.06,0.00,-0.99
0.07,0.01,-1.02
0.08,0.03,-1.05
0.08,0.04,-1.07
0.09,0.05,-1.09
0.09,0.06,-1.07
0.09,0.08,-1.05
0.09,0.09,-1.04
0.08,0.10,-1.03
0.08,0.11,-1.02
0.08,0.11,-1.02
0.08,0.11,-1.03
0.08,0.11,-1.04
0.08,0.11,-1.06
0.08,0.11,-1.09
0.09,0.10,-1.12
0.09,0.09,-1.14
0.10,0.09,-1.15
0.10,0.08,-1.16
0.10,0.08,-1.15
0.10,0.07,-1.14
0.09,0.06,-1.11
0.09,0.05,-1.08
0.07,0.04,-1.04
0.06,0.03,-1.02
0.04,0.01,-0.99
0.03,-0.01,-0.97
0.01,-0.03,-0.95
-0.00,-0.05,-0.94
-0.01,-0.08,-0.92
-0.02,-0.10,-0.91
-0.04,-0.12,-0.89
-0.05,-0.15,-0.87
-0.06,-0.16,-0.84
-0.07,-0.17,-0.81
-0.08,-0.18,-0.78
-0.09,-0.18,-0.75
-0.10,-0.17,-0.74
-0.10,-0.16,-0.73
-0.09,-0.14,-0.73
-0.08,-0.12,-0.75
-0.07,-0.09,-0.79
-0.06,-0.07,-0.84
-0.04,-0.04,-0.90
-0.03,-0.01,-0.96
-0.02,0.01,-1.01
-0.02,0.03,-1.05
-0.01,0.04,-1.09
-0.01,0.06,-1.13
-0.01,0.08,-1.15
-0.01,0.09,-1.16
-0.00,0.11,-1.16
0.00,0.12,-1.15
0.01,0.14,-1.14
0.02,0.15,-1.12
0.02,0.15,-1.10
0.02,0.15,-1.08
0.02,0.14,-1.06
0.02,0.13,-1.05
0.02,0.11,-1.04
0.02,0.09,-1.04
0.02,0.07,-1.03
0.02,0.05,-1.02
0.02,0.02,-1.01
0.02,0.00,-1.00
0.03,-0.02,-0.99
0.02,-0.04,-0.98
0.02,-0.05,-0.96
0.01,-0.07,-0.95
0.00,-0.07,-0.94
-0.00,-0.07,-0.93
-0.01,-0.07,-0.92
-0.01,-0.06,-0.91
-0.01,-0.06,-0.90
-0.01,-0.05,-0.89
-0.01,-0.04,-0.88
-0.00,-0.03,-0.88
0.01,-0.02,-0.88
0.01,-0.00,-0.89
0.02,0.02,-0.91
0.03,0.04,-0.93
0.03,0.07,-0.95
0.04,0.10,-0.97
0.05,0.12,-0.99
0.05,0.15,-1.01
0.06,0.18,-1.02
0.06,0.20,-1.03
0.06,0.22,-1.04
0.06,0.24,-1.05
0.06,0.25,-1.06
0.07,0.27,-1.08
0.07,0.27,-1.09
0.07,0.27,-1.11
0.08,0.27,-1.12
0.09,0.26,-1.13
0.09,0.25,-1.13
0.09,0.24,-1.12
0.10,0.21,-1.10
0.10,0.19,-1.08
0.10,0.16,-1.04
0.10,0.13,-1.01
0.09,0.11,-0.98
0.08,0.09,-0.95
0.07,0.06,-0.92
0.06,0.04,-0.90
0.05,0.03,-0.88
0.04,0.01,-0.86
