epoch,accuracy,loss,val_accuracy,val_loss
0,0.375,4.532448768615723,0.3928571343421936,4.483829975128174
1,0.6383928656578064,4.279435157775879,0.5,4.306947231292725
2,0.6741071343421936,4.0534796714782715,0.4642857015132904,4.108139514923096
3,0.7008928656578064,3.827852725982666,0.6071428656578064,3.913221597671509
4,0.75,3.6250319480895996,0.625,3.7442212104797363
5,0.7589285969734192,3.4601352214813232,0.625,3.6038455963134766
6,0.78125,3.3211731910705566,0.6428571343421936,3.4845144748687744
7,0.8080357313156128,3.2016704082489014,0.6607142686843872,3.3759102821350098
8,0.8080357313156128,3.0964579582214355,0.6785714030265808,3.2816736698150635
9,0.8080357313156128,3.001204252243042,0.6785714030265808,3.192695379257202
10,0.8125,2.9179418087005615,0.6964285969734192,3.117494583129883
11,0.8125,2.837658405303955,0.7321428656578064,3.0452380180358887
12,0.8392857313156128,2.769704818725586,0.7142857313156128,2.9832687377929688
13,0.8303571343421936,2.700758457183838,0.7142857313156128,2.9175937175750732
14,0.8303571343421936,2.636793613433838,0.7321428656578064,2.866657257080078
15,0.84375,2.579993486404419,0.7321428656578064,2.8095543384552
16,0.8526785969734192,2.525845766067505,0.7142857313156128,2.758441209793091
17,0.8571428656578064,2.4727132320404053,0.7321428656578064,2.7144222259521484
18,0.8571428656578064,2.422996759414673,0.7142857313156128,2.666712522506714
19,0.8482142686843872,2.375117540359497,0.7321428656578064,2.6227476596832275
20,0.8660714030265808,2.3341774940490723,0.7321428656578064,2.586646795272827
21,0.8660714030265808,2.290555715560913,0.7142857313156128,2.540757417678833
22,0.8660714030265808,2.2484045028686523,0.6785714030265808,2.5031514167785645
23,0.8616071343421936,2.208958625793457,0.7321428656578064,2.4707114696502686
24,0.8660714030265808,2.1732399463653564,0.75,2.4373748302459717
25,0.8660714030265808,2.1385421752929688,0.7142857313156128,2.4024977684020996
26,0.8616071343421936,2.1026597023010254,0.75,2.3670995235443115
27,0.8660714030265808,2.0695571899414062,0.75,2.3386223316192627
28,0.8660714030265808,2.037385940551758,0.75,2.3057398796081543
29,0.8660714030265808,2.005981683731079,0.75,2.278700351715088
30,0.8660714030265808,1.977115511894226,0.7678571343421936,2.2579901218414307
31,0.8616071343421936,1.9480541944503784,0.7678571343421936,2.2207634449005127
32,0.8705357313156128,1.921210527420044,0.7678571343421936,2.202840566635132
33,0.8705357313156128,1.892460584640503,0.7678571343421936,2.173995018005371
34,0.8705357313156128,1.864148497581482,0.7678571343421936,2.1452629566192627
35,0.8705357313156128,1.8402105569839478,0.7678571343421936,2.1314589977264404
36,0.875,1.8164080381393433,0.7678571343421936,2.1094775199890137
37,0.8794642686843872,1.793707013130188,0.7321428656578064,2.0881030559539795
38,0.875,1.767762541770935,0.75,2.0643112659454346
39,0.8794642686843872,1.7455885410308838,0.75,2.0419745445251465
40,0.8794642686843872,1.7230509519577026,0.75,2.0308589935302734
41,0.8794642686843872,1.702858567237854,0.75,2.0074636936187744
42,0.8794642686843872,1.6813840866088867,0.75,1.9899183511734009
43,0.8839285969734192,1.6614354848861694,0.75,1.980198621749878
44,0.8794642686843872,1.6416246891021729,0.75,1.9593981504440308
45,0.8839285969734192,1.6228326559066772,0.75,1.9404796361923218
46,0.8839285969734192,1.6034024953842163,0.75,1.932927131652832
47,0.8839285969734192,1.58690345287323,0.75,1.914833664894104
48,0.8839285969734192,1.5680172443389893,0.75,1.9021823406219482
49,0.8883928656578064,1.5515092611312866,0.75,1.8916939496994019
50,0.8928571343421936,1.53547203540802,0.7321428656578064,1.8784388303756714
51,0.8973214030265808,1.5166360139846802,0.75,1.85932457447052
52,0.8973214030265808,1.501234769821167,0.75,1.854247808456421
53,0.8973214030265808,1.486101746559143,0.75,1.8412758111953735
54,0.8973214030265808,1.472991943359375,0.75,1.839158296585083
55,0.9017857313156128,1.4591223001480103,0.7321428656578064,1.8237708806991577
56,0.8928571343421936,1.4415481090545654,0.75,1.807486653327942
57,0.9017857313156128,1.4274053573608398,0.75,1.7997156381607056
58,0.9017857313156128,1.4122905731201172,0.75,1.7897731065750122
59,0.9017857313156128,1.4008625745773315,0.75,1.786863923072815
60,0.9017857313156128,1.386842966079712,0.75,1.7724733352661133
61,0.9017857313156128,1.3739773035049438,0.7678571343421936,1.764898419380188
62,0.9107142686843872,1.3629897832870483,0.75,1.7611929178237915
63,0.90625,1.3475738763809204,0.7678571343421936,1.74371337890625
64,0.90625,1.3351261615753174,0.7678571343421936,1.7338793277740479
65,0.9017857313156128,1.3235818147659302,0.7678571343421936,1.7309865951538086
66,0.9017857313156128,1.3129013776779175,0.7678571343421936,1.724319577217102
67,0.9017857313156128,1.3033095598220825,0.7678571343421936,1.723427653312683
68,0.9107142686843872,1.290691614151001,0.75,1.7091516256332397
69,0.8973214030265808,1.2766598463058472,0.7678571343421936,1.6948661804199219
70,0.9017857313156128,1.267872929573059,0.7678571343421936,1.701639175415039
71,0.9107142686843872,1.2589406967163086,0.7678571343421936,1.6929808855056763
72,0.90625,1.2491567134857178,0.7678571343421936,1.6894216537475586
73,0.9107142686843872,1.2390283346176147,0.75,1.6756666898727417
74,0.8928571343421936,1.2248417139053345,0.7678571343421936,1.6692229509353638
75,0.9151785969734192,1.2179186344146729,0.7678571343421936,1.664698839187622
76,0.9196428656578064,1.2061827182769775,0.7678571343421936,1.6622469425201416
77,0.90625,1.1969977617263794,0.7678571343421936,1.6553058624267578
78,0.9107142686843872,1.1899927854537964,0.7678571343421936,1.650542140007019
79,0.9151785969734192,1.1791932582855225,0.7678571343421936,1.6403452157974243
80,0.90625,1.1716840267181396,0.7678571343421936,1.646480679512024
81,0.9107142686843872,1.1626689434051514,0.7857142686843872,1.6302083730697632
82,0.9017857313156128,1.1518583297729492,0.7678571343421936,1.6312028169631958
83,0.9107142686843872,1.1446170806884766,0.7857142686843872,1.6257144212722778
84,0.9017857313156128,1.1345833539962769,0.7678571343421936,1.6155768632888794
85,0.9107142686843872,1.1293940544128418,0.7857142686843872,1.6157922744750977
86,0.9196428656578064,1.1190193891525269,0.7678571343421936,1.6103764772415161
87,0.9107142686843872,1.1114087104797363,0.7678571343421936,1.6072733402252197
88,0.9107142686843872,1.1036584377288818,0.75,1.6042864322662354
89,0.9017857313156128,1.093087077140808,0.7678571343421936,1.5869656801223755
90,0.9017857313156128,1.0899121761322021,0.7678571343421936,1.602264404296875
91,0.9107142686843872,1.086450457572937,0.7321428656578064,1.613831639289856
92,0.8928571343421936,1.071483850479126,0.7678571343421936,1.573359727859497
93,0.9107142686843872,1.067551851272583,0.7678571343421936,1.5920851230621338
94,0.9196428656578064,1.0599795579910278,0.7678571343421936,1.5768015384674072
95,0.9107142686843872,1.0534651279449463,0.7857142686843872,1.581493616104126
96,0.9241071343421936,1.0325359106063843,0.7857142686843872,1.5469423532485962
97,0.9151785969734192,1.027915358543396,0.7857142686843872,1.5448132753372192
98,0.9151785969734192,1.0265326499938965,0.8035714030265808,1.5591932535171509
99,0.9196428656578064,1.0202782154083252,0.7857142686843872,1.5451172590255737
100,0.9151785969734192,1.018372893333435,0.8035714030265808,1.5483262538909912
101,0.9241071343421936,1.0110037326812744,0.7857142686843872,1.5475081205368042
102,0.9196428656578064,1.009111762046814,0.7857142686843872,1.5441696643829346
103,0.9241071343421936,1.0077540874481201,0.7857142686843872,1.5442622900009155
104,0.9241071343421936,1.00558340549469,0.7857142686843872,1.5430870056152344
105,0.9241071343421936,1.004271149635315,0.7857142686843872,1.541746735572815
106,0.9196428656578064,1.0022008419036865,0.7857142686843872,1.541611671447754
107,0.9241071343421936,1.000848650932312,0.7857142686843872,1.540339708328247
108,0.9196428656578064,0.9987908005714417,0.7857142686843872,1.540148138999939
