epoch,accuracy,loss,val_accuracy,val_loss
0,0.6183932423591614,0.9851572513580322,0.06666667014360428,1.4961527585983276
1,0.7389006614685059,0.7510639429092407,0.4148148000240326,1.5181095600128174
2,0.7780126929283142,0.6443591713905334,0.4296296238899231,1.5637245178222656
3,0.7780126929283142,0.6414554119110107,0.39259257912635803,1.6299536228179932
4,0.7970401644706726,0.6368797421455383,0.40740740299224854,1.7264471054077148
5,0.8023256063461304,0.6041505336761475,0.39259257912635803,1.8550450801849365
6,0.8266384601593018,0.5535822510719299,0.37037035822868347,2.0089471340179443
7,0.816067636013031,0.5607298612594604,0.3777777850627899,2.1782901287078857
8,0.8044397234916687,0.5764325857162476,0.4000000059604645,2.3730340003967285
9,0.8202959895133972,0.533883273601532,0.40740740299224854,2.5949666500091553
10,0.8213530778884888,0.5357758402824402,0.42222222685813904,2.8242151737213135
11,0.8076109886169434,0.5700051188468933,0.4296296238899231,3.0684754848480225
12,0.8266384601593018,0.5555667281150818,0.4592592716217041,3.331221580505371
13,0.816067636013031,0.5641482472419739,0.4740740656852722,3.5943105220794678
14,0.8086680769920349,0.5549455881118774,0.4740740656852722,3.8671557903289795
15,0.8139534592628479,0.5705686211585999,0.4740740656852722,4.148454666137695
16,0.8372092843055725,0.5211750268936157,0.4962962865829468,4.4362053871154785
17,0.8192389011383057,0.5456488728523254,0.5333333611488342,4.72953462600708
18,0.8276955485343933,0.5337663888931274,0.5407407283782959,5.0241217613220215
19,0.8329809904098511,0.5253825783729553,0.5407407283782959,5.309800148010254
20,0.8150105476379395,0.5278741121292114,0.5555555820465088,5.587520122528076
21,0.8023256063461304,0.5551825165748596,0.5629629492759705,5.847807884216309
22,0.8393234610557556,0.5105831027030945,0.5629629492759705,6.077913761138916
23,0.8054968118667603,0.5473794937133789,0.5629629492759705,6.292677402496338
24,0.8234672546386719,0.5112575888633728,0.5629629492759705,6.514792442321777
25,0.8181818127632141,0.541968822479248,0.5629629492759705,6.741851806640625
26,0.8213530778884888,0.5261473655700684,0.5703703761100769,6.955711841583252
27,0.8192389011383057,0.5334956049919128,0.5703703761100769,7.13332986831665
28,0.8276955485343933,0.5427467226982117,0.5703703761100769,7.322421550750732
29,0.816067636013031,0.5363019704818726,0.5703703761100769,7.492445468902588
30,0.8255813717842102,0.5068144202232361,0.5703703761100769,7.698977470397949
31,0.8076109886169434,0.5456939935684204,0.5629629492759705,7.893356800079346
32,0.8350951671600342,0.5065858364105225,0.5703703761100769,8.060060501098633
33,0.8372092843055725,0.4843391180038452,0.5629629492759705,8.207870483398438
34,0.8234672546386719,0.5344861745834351,0.5629629492759705,8.347505569458008
35,0.8319239020347595,0.500054657459259,0.5777778029441833,8.463216781616211
36,0.8424947261810303,0.4818016588687897,0.5777778029441833,8.584375381469727
37,0.8181818127632141,0.5606005191802979,0.5703703761100769,8.670116424560547
38,0.8414376378059387,0.4862203001976013,0.5703703761100769,8.76208209991455
39,0.836152195930481,0.5055270791053772,0.5703703761100769,8.856791496276855
40,0.8372092843055725,0.5019078254699707,0.5703703761100769,8.917288780212402
41,0.8319239020347595,0.493368923664093,0.5703703761100769,8.958791732788086
42,0.836152195930481,0.49886107444763184,0.5703703761100769,9.002969741821289
43,0.8139534592628479,0.5434737801551819,0.5703703761100769,8.991192817687988
44,0.8298097252845764,0.5455560088157654,0.5703703761100769,8.98575210571289
45,0.836152195930481,0.5159224271774292,0.5703703761100769,8.978435516357422
46,0.8393234610557556,0.49035340547561646,0.5703703761100769,8.982267379760742
47,0.8372092843055725,0.4904756546020508,0.5703703761100769,8.988582611083984
48,0.830866813659668,0.5032507181167603,0.5703703761100769,8.998998641967773
49,0.8382663726806641,0.49071797728538513,0.5703703761100769,9.051557540893555
50,0.8298097252845764,0.4989887773990631,0.5703703761100769,9.126448631286621
51,0.8403805494308472,0.48145726323127747,0.5703703761100769,9.157889366149902
52,0.8509513735771179,0.48871567845344543,0.5703703761100769,9.146210670471191
53,0.8498942852020264,0.5054174661636353,0.5703703761100769,9.195381164550781
54,0.8414376378059387,0.4827671945095062,0.5703703761100769,9.190945625305176
55,0.8393234610557556,0.5186594724655151,0.5703703761100769,9.184837341308594
56,0.836152195930481,0.47969910502433777,0.5703703761100769,9.204611778259277
57,0.816067636013031,0.5143827199935913,0.5703703761100769,9.250808715820312
58,0.8393234610557556,0.49641698598861694,0.5703703761100769,9.27511215209961
59,0.8350951671600342,0.47220128774642944,0.5703703761100769,9.277395248413086
60,0.8488371968269348,0.49217572808265686,0.5703703761100769,9.284432411193848
61,0.836152195930481,0.48746049404144287,0.5703703761100769,9.320286750793457
62,0.8541226387023926,0.48477107286453247,0.5703703761100769,9.334503173828125
63,0.8477801084518433,0.49047133326530457,0.5703703761100769,9.29934310913086
64,0.8541226387023926,0.45321550965309143,0.5703703761100769,9.283156394958496
65,0.8276955485343933,0.5038488507270813,0.5703703761100769,9.289802551269531
66,0.8329809904098511,0.49733856320381165,0.5703703761100769,9.314332008361816
67,0.8393234610557556,0.5095741152763367,0.5703703761100769,9.323713302612305
68,0.8382663726806641,0.4774787127971649,0.5703703761100769,9.348320007324219
69,0.8393234610557556,0.48807865381240845,0.5703703761100769,9.374628067016602
70,0.8287526369094849,0.5012914538383484,0.5703703761100769,9.379692077636719
71,0.8414376378059387,0.4559648036956787,0.5703703761100769,9.419575691223145
72,0.8456659913063049,0.5063818097114563,0.5703703761100769,9.472875595092773
73,0.8403805494308472,0.4746748208999634,0.5703703761100769,9.488160133361816
74,0.8393234610557556,0.4926021695137024,0.5703703761100769,9.456717491149902
75,0.8350951671600342,0.5054699182510376,0.5703703761100769,9.448168754577637
76,0.8424947261810303,0.479627400636673,0.5703703761100769,9.441605567932129
77,0.8382663726806641,0.48932337760925293,0.5703703761100769,9.448763847351074
78,0.8276955485343933,0.5095987319946289,0.5703703761100769,9.443113327026367
79,0.8572938442230225,0.46864742040634155,0.5703703761100769,9.429479598999023
80,0.8446089029312134,0.46765902638435364,0.5703703761100769,9.431622505187988
81,0.8435518145561218,0.49964824318885803,0.5703703761100769,9.420304298400879
82,0.8266384601593018,0.5209857821464539,0.5703703761100769,9.455020904541016
83,0.8467230200767517,0.4747510850429535,0.5703703761100769,9.459502220153809
84,0.8636363744735718,0.45809653401374817,0.5703703761100769,9.46178150177002
85,0.8298097252845764,0.504896342754364,0.5703703761100769,9.467733383178711
86,0.853065550327301,0.4564725160598755,0.5703703761100769,9.448912620544434
87,0.8509513735771179,0.4673551619052887,0.5703703761100769,9.46520709991455
88,0.8287526369094849,0.5043089985847473,0.5703703761100769,9.437589645385742
89,0.8382663726806641,0.48145976662635803,0.5703703761100769,9.432990074157715
90,0.8372092843055725,0.48131126165390015,0.5703703761100769,9.432872772216797
91,0.8435518145561218,0.495172381401062,0.5703703761100769,9.421477317810059
92,0.8520084619522095,0.4753669202327728,0.5703703761100769,9.458613395690918
93,0.8636363744735718,0.4359566867351532,0.5703703761100769,9.512228965759277
94,0.8541226387023926,0.46395060420036316,0.5703703761100769,9.573963165283203
95,0.8171247243881226,0.5219478607177734,0.5703703761100769,9.569235801696777
96,0.8541226387023926,0.45616722106933594,0.5703703761100769,9.556668281555176
97,0.8551797270774841,0.4451509714126587,0.5703703761100769,9.5885648727417
98,0.8446089029312134,0.4538330137729645,0.5703703761100769,9.596539497375488
99,0.8403805494308472,0.4684181809425354,0.5703703761100769,9.594388008117676
100,0.836152195930481,0.5040419697761536,0.5703703761100769,9.58740234375
101,0.8509513735771179,0.4705105125904083,0.5703703761100769,9.53114128112793
102,0.853065550327301,0.4714076817035675,0.5703703761100769,9.46056842803955
103,0.8446089029312134,0.4901562035083771,0.5703703761100769,9.476958274841309
104,0.8329809904098511,0.47872909903526306,0.5703703761100769,9.459800720214844
105,0.8403805494308472,0.4876863360404968,0.5703703761100769,9.456735610961914
106,0.8329809904098511,0.5106778144836426,0.5703703761100769,9.457289695739746
107,0.8562368154525757,0.45734310150146484,0.5703703761100769,9.420622825622559
108,0.8298097252845764,0.49778982996940613,0.5703703761100769,9.417641639709473
109,0.8467230200767517,0.47800177335739136,0.5703703761100769,9.426158905029297
110,0.8340380787849426,0.4926467835903168,0.5703703761100769,9.418758392333984
111,0.8424947261810303,0.43562114238739014,0.5703703761100769,9.43059253692627
112,0.8498942852020264,0.46497872471809387,0.5703703761100769,9.369889259338379
113,0.8414376378059387,0.45984411239624023,0.5777778029441833,9.381352424621582
114,0.8572938442230225,0.46091508865356445,0.5703703761100769,9.37332820892334
115,0.8689217567443848,0.4334227740764618,0.5703703761100769,9.406904220581055
116,0.8350951671600342,0.47732555866241455,0.5703703761100769,9.419629096984863
117,0.8467230200767517,0.4686867594718933,0.5703703761100769,9.41880989074707
118,0.8498942852020264,0.45105093717575073,0.5703703761100769,9.412272453308105
119,0.853065550327301,0.45422980189323425,0.5703703761100769,9.412956237792969
120,0.8266384601593018,0.5062570571899414,0.5703703761100769,9.392382621765137
121,0.8456659913063049,0.45252275466918945,0.5703703761100769,9.357254028320312
122,0.8329809904098511,0.4627973437309265,0.5703703761100769,9.339329719543457
123,0.8488371968269348,0.47471144795417786,0.5703703761100769,9.302708625793457
124,0.8488371968269348,0.45449593663215637,0.5629629492759705,9.307426452636719
125,0.8604651093482971,0.43789079785346985,0.5703703761100769,9.312394142150879
126,0.853065550327301,0.4445565342903137,0.5703703761100769,9.256664276123047
127,0.8298097252845764,0.4761958718299866,0.5703703761100769,9.221936225891113
128,0.8636363744735718,0.44682231545448303,0.5703703761100769,9.212044715881348
129,0.8551797270774841,0.46581774950027466,0.5703703761100769,9.221342086791992
130,0.8572938442230225,0.4405001699924469,0.5703703761100769,9.270798683166504
131,0.8689217567443848,0.43515968322753906,0.5703703761100769,9.332634925842285
132,0.8403805494308472,0.4697979986667633,0.5703703761100769,9.387348175048828
133,0.8498942852020264,0.46260741353034973,0.5703703761100769,9.404439926147461
134,0.8372092843055725,0.4811451733112335,0.5703703761100769,9.429526329040527
135,0.8403805494308472,0.4705861806869507,0.5703703761100769,9.438916206359863
136,0.8678646683692932,0.4303032159805298,0.5703703761100769,9.421300888061523
137,0.8572938442230225,0.45826607942581177,0.5703703761100769,9.416267395019531
138,0.8498942852020264,0.4724988341331482,0.5703703761100769,9.387372970581055
139,0.8520084619522095,0.4434158504009247,0.5703703761100769,9.388287544250488
140,0.8657505512237549,0.43449604511260986,0.5703703761100769,9.401192665100098
141,0.8636363744735718,0.4439355134963989,0.5703703761100769,9.429852485656738
142,0.8509513735771179,0.4634532332420349,0.5703703761100769,9.482670783996582
143,0.8562368154525757,0.44099947810173035,0.5703703761100769,9.451321601867676
144,0.8562368154525757,0.4591538608074188,0.5703703761100769,9.494903564453125
145,0.8467230200767517,0.46303853392601013,0.5703703761100769,9.509943008422852
146,0.8488371968269348,0.44787806272506714,0.5703703761100769,9.48213005065918
147,0.8562368154525757,0.4488336145877838,0.5703703761100769,9.41718578338623
148,0.8477801084518433,0.4653779864311218,0.5703703761100769,9.368352890014648
149,0.8636363744735718,0.42263755202293396,0.5703703761100769,9.389132499694824
150,0.8615221977233887,0.4420110285282135,0.5703703761100769,9.476835250854492
151,0.8520084619522095,0.4464130401611328,0.5703703761100769,9.501375198364258
152,0.8414376378059387,0.47087687253952026,0.5703703761100769,9.511752128601074
153,0.8604651093482971,0.4313232898712158,0.5703703761100769,9.49327564239502
154,0.8393234610557556,0.44324159622192383,0.5703703761100769,9.502705574035645
155,0.8488371968269348,0.45277419686317444,0.5703703761100769,9.4889497756958
156,0.8456659913063049,0.45818769931793213,0.5703703761100769,9.5079927444458
157,0.8467230200767517,0.4464130401611328,0.5703703761100769,9.4505615234375
158,0.8498942852020264,0.449977844953537,0.5703703761100769,9.414837837219238
159,0.8562368154525757,0.42187821865081787,0.5703703761100769,9.425217628479004
160,0.8594080209732056,0.4313896596431732,0.5703703761100769,9.44109058380127
161,0.8572938442230225,0.4195287227630615,0.5703703761100769,9.459358215332031
162,0.8498942852020264,0.43427130579948425,0.5703703761100769,9.440438270568848
163,0.8625792860984802,0.4310213327407837,0.5703703761100769,9.389087677001953
164,0.8657505512237549,0.43525296449661255,0.5703703761100769,9.361916542053223
165,0.8604651093482971,0.4234877824783325,0.5703703761100769,9.307365417480469
166,0.8604651093482971,0.4290805160999298,0.5703703761100769,9.260279655456543
167,0.8562368154525757,0.43507516384124756,0.5703703761100769,9.218640327453613
168,0.8467230200767517,0.44630181789398193,0.5703703761100769,9.148191452026367
169,0.853065550327301,0.46011659502983093,0.5703703761100769,9.140645980834961
170,0.8646934628486633,0.4395357072353363,0.5703703761100769,9.191950798034668
171,0.8424947261810303,0.45907071232795715,0.5703703761100769,9.193568229675293
172,0.8710359334945679,0.4252541661262512,0.5703703761100769,9.268426895141602
173,0.8646934628486633,0.44780462980270386,0.5703703761100769,9.298836708068848
174,0.8509513735771179,0.43994763493537903,0.5703703761100769,9.26348876953125
175,0.858350932598114,0.43252184987068176,0.5703703761100769,9.268635749816895
