epoch,accuracy,loss,val_accuracy,val_loss
0,0.1616438329219818,2.25061297416687,0.25287356972694397,1.3940112590789795
1,0.47671231627464294,1.221434235572815,0.3333333432674408,1.369127869606018
2,0.4000000059604645,1.320631742477417,0.3218390941619873,1.3652162551879883
3,0.4465753436088562,1.2395132780075073,0.3333333432674408,1.3600587844848633
4,0.4986301362514496,1.1444196701049805,0.37931033968925476,1.3550771474838257
5,0.6109589338302612,1.0023279190063477,0.4367816150188446,1.3460644483566284
6,0.567123293876648,1.0043059587478638,0.4482758641242981,1.3425159454345703
7,0.6876712441444397,0.8666301369667053,0.3333333432674408,1.3442975282669067
8,0.6931506991386414,0.8027142286300659,0.4252873659133911,1.3283289670944214
9,0.6958904266357422,0.7406919002532959,0.40229883790016174,1.354856252670288
10,0.7753424644470215,0.64524245262146,0.40229883790016174,1.3931291103363037
11,0.7890411019325256,0.5988346338272095,0.4252873659133911,1.4047176837921143
12,0.8054794669151306,0.5294699668884277,0.4367816150188446,1.4235873222351074
13,0.8410958647727966,0.493847519159317,0.4252873659133911,1.5248430967330933
14,0.8410958647727966,0.46037226915359497,0.4367816150188446,1.5698126554489136
