epoch,accuracy,loss,val_accuracy,val_loss
0,0.12876711785793304,2.2399373054504395,0.2068965584039688,1.3980114459991455
1,0.4794520437717438,1.2071678638458252,0.29885056614875793,1.3670803308486938
2,0.44931507110595703,1.2741918563842773,0.48275861144065857,1.3565808534622192
3,0.46027398109436035,1.1949901580810547,0.49425286054611206,1.3481426239013672
4,0.5260273814201355,1.1083179712295532,0.49425286054611206,1.3405945301055908
5,0.5863013863563538,1.018165111541748,0.4597701132297516,1.3339167833328247
6,0.6410958766937256,0.8969320058822632,0.40229883790016174,1.3212820291519165
7,0.6684931516647339,0.8658102750778198,0.40229883790016174,1.3024966716766357
8,0.6712328791618347,0.8291439414024353,0.39080458879470825,1.2862824201583862
9,0.7780821919441223,0.6874388456344604,0.3448275923728943,1.2854479551315308
10,0.8082191944122314,0.6128594875335693,0.3333333432674408,1.3065932989120483
11,0.7643835544586182,0.5892651677131653,0.29885056614875793,1.3197510242462158
