epoch,accuracy,loss,val_accuracy,val_loss
0,0.26774194836616516,5.594118118286133,0.375,5.249752044677734
1,0.41290321946144104,5.223006725311279,0.375,5.23130989074707
2,0.48709678649902344,5.034336566925049,0.375,5.216146945953369
3,0.5838709473609924,4.8813018798828125,0.375,5.203580379486084
4,0.64838707447052,4.785123348236084,0.375,5.187926769256592
5,0.6516128778457642,4.705778121948242,0.375,5.17141056060791
6,0.7354838848114014,4.6117119789123535,0.4000000059604645,5.157144069671631
7,0.7451612949371338,4.5497918128967285,0.4375,5.144471168518066
8,0.7419354915618896,4.510945796966553,0.5249999761581421,5.1189374923706055
9,0.8258064389228821,4.380142688751221,0.6000000238418579,5.099492073059082
10,0.8322580456733704,4.3777995109558105,0.5249999761581421,5.096270561218262
11,0.8709677457809448,4.277397632598877,0.4749999940395355,5.075745582580566
12,0.8580645322799683,4.226012229919434,0.4625000059604645,5.073607444763184
13,0.8612903356552124,4.207458019256592,0.4749999940395355,5.065398216247559
14,0.896774172782898,4.171565055847168,0.4375,5.0707106590271
15,0.9129032492637634,4.111730575561523,0.4375,5.097699165344238
16,0.9354838728904724,4.067974090576172,0.38749998807907104,5.151135444641113
