epoch,accuracy,loss,val_accuracy,val_loss
0,0.2946428656578064,1.3996285200119019,0.3035714328289032,1.3662189245224
1,0.59375,1.1477361917495728,0.5178571343421936,1.3285905122756958
2,0.6830357313156128,0.9612847566604614,0.5178571343421936,1.2949830293655396
3,0.6785714030265808,0.8911469578742981,0.4821428656578064,1.2645124197006226
4,0.7098214030265808,0.8010978698730469,0.5,1.238246202468872
5,0.7276785969734192,0.7327434420585632,0.5,1.2102628946304321
6,0.7276785969734192,0.6924072504043579,0.5178571343421936,1.184186339378357
7,0.7633928656578064,0.6821059584617615,0.5357142686843872,1.1650136709213257
8,0.7901785969734192,0.6057865023612976,0.5535714030265808,1.1440054178237915
9,0.7857142686843872,0.5836029052734375,0.5892857313156128,1.1223211288452148
10,0.8035714030265808,0.5550130605697632,0.6071428656578064,1.098839282989502
11,0.8258928656578064,0.5280781388282776,0.625,1.067229151725769
12,0.8214285969734192,0.4956073760986328,0.625,1.0317307710647583
13,0.8392857313156128,0.45815080404281616,0.6428571343421936,0.9874114990234375
14,0.8169642686843872,0.4823395311832428,0.6785714030265808,0.9448565244674683
15,0.8616071343421936,0.42891740798950195,0.7142857313156128,0.913325309753418
16,0.8348214030265808,0.4171385169029236,0.7321428656578064,0.8890857696533203
17,0.8660714030265808,0.407947838306427,0.75,0.8659578561782837
18,0.8616071343421936,0.3618033528327942,0.75,0.8402323126792908
19,0.8839285969734192,0.3550828993320465,0.75,0.8213414549827576
20,0.84375,0.37250611186027527,0.75,0.8038622736930847
21,0.8526785969734192,0.37054014205932617,0.75,0.7891238927841187
22,0.8616071343421936,0.3522777557373047,0.75,0.7754389643669128
23,0.8839285969734192,0.3205706775188446,0.75,0.7595316767692566
24,0.8705357313156128,0.32765263319015503,0.75,0.7491189241409302
25,0.8883928656578064,0.3242638409137726,0.75,0.7386959195137024
26,0.8482142686843872,0.36573049426078796,0.75,0.7288653254508972
27,0.8616071343421936,0.34803465008735657,0.75,0.7133411169052124
28,0.8482142686843872,0.34603142738342285,0.75,0.6997045874595642
29,0.8571428656578064,0.32788723707199097,0.75,0.69041508436203
30,0.8571428656578064,0.3282398283481598,0.7678571343421936,0.6812857985496521
31,0.8839285969734192,0.2652367949485779,0.7678571343421936,0.6704899072647095
32,0.875,0.3207128345966339,0.7678571343421936,0.660162627696991
33,0.8482142686843872,0.3005397915840149,0.7678571343421936,0.6473247408866882
34,0.8482142686843872,0.3338979184627533,0.7678571343421936,0.6389980316162109
