sample28
ax,ay,az
0.05,-0.01,-0.99
0.03,-0.05,-0.99
0.01,-0.08,-0.98
-0.02,-0.12,-0.98
-0.04,-0.16,-0.97
-0.07,-0.20,-0.97
-0.09,-0.23,-0.96
-0.11,-0.27,-0.96
-0.12,-0.28,-0.96
-0.12,-0.28,-0.96
-0.12,-0.28,-0.96
-0.12,-0.28,-0.96
-0.12,-0.28,-0.96
-0.12,-0.28,-0.96
-0.12,-0.28,-0.95
-0.13,-0.28,-0.95
-0.13,-0.28,-0.95
-0.14,-0.28,-0.95
-0.14,-0.28,-0.95
-0.15,-0.29,-0.96
-0.16,-0.29,-0.96
-0.17,-0.29,-0.97
-0.18,-0.29,-0.98
-0.18,-0.29,-0.99
-0.19,-0.29,-1.00
-0.19,-0.29,-1.01
-0.19,-0.29,-1.02
-0.19,-0.30,-1.03
-0.19,-0.30,-1.03
-0.18,-0.31,-1.04
-0.18,-0.32,-1.04
-0.17,-0.32,-1.05
-0.16,-0.32,-1.05
-0.16,-0.33,-1.05
-0.16,-0.33,-1.05
-0.15,-0.33,-1.05
-0.15,-0.33,-1.05
-0.14,-0.33,-1.05
-0.14,-0.33,-1.04
-0.14,-0.33,-1.04
-0.14,-0.32,-1.03
-0.14,-0.32,-1.03
-0.14,-0.31,-1.02
-0.14,-0.31,-1.01
-0.14,-0.30,-1.01
-0.15,-0.29,-1.00
-0.16,-0.28,-1.00
-0.16,-0.27,-1.00
-0.17,-0.26,-1.00
-0.18,-0.26,-1.00
-0.18,-0.25,-1.00
-0.19,-0.25,-1.00
-0.19,-0.24,-1.01
-0.19,-0.24,-1.01
-0.19,-0.24,-1.02
-0.19,-0.24,-1.02
-0.18,-0.24,-1.03
-0.17,-0.24,-1.03
-0.17,-0.25,-1.03
-0.15,-0.25,-1.03
-0.14,-0.26,-1.03
-0.13,-0.26,-1.03
-0.11,-0.27,-1.03
-0.10,-0.27,-1.02
-0.08,-0.28,-1.02
-0.07,-0.28,-1.01
-0.05,-0.28,-1.01
-0.04,-0.29,-1.00
-0.02,-0.29,-1.00
-0.01,-0.29,-1.00
0.00,-0.29,-1.00
0.01,-0.28,-1.00
0.03,-0.28,-1.00
0.04,-0.27,-1.00
0.05,-0.27,-1.00
0.05,-0.26,-1.00
0.06,-0.25,-1.00
0.06,-0.25,-1.00
0.06,-0.24,-1.00
0.06,-0.23,-1.00
0.06,-0.23,-1.00
0.06,-0.22,-1.00
0.06,-0.21,-1.00
0.05,-0.20,-0.99
0.05,-0.19,-0.99
0.04,-0.17,-0.99
0.04,-0.16,-0.99
0.04,-0.15,-0.99
0.03,-0.14,-0.99
0.03,-0.13,-0.98
0.03,-0.12,-0.98
0.03,-0.11,-0.98
0.02,-0.10,-0.98
0.02,-0.09,-0.97
0.02,-0.08,-0.97
0.02,-0.07,-0.96
0.02,-0.05,-0.96
0.01,-0.04,-0.95
0.01,-0.03,-0.95
0.01,-0.02,-0.95
