sample27
ax,ay,az
0.19,-0.10,-0.98
0.16,-0.14,-0.97
0.14,-0.17,-0.97
0.11,-0.20,-0.96
0.09,-0.23,-0.96
0.06,-0.27,-0.95
0.04,-0.30,-0.95
0.02,-0.33,-0.94
0.02,-0.33,-0.94
0.02,-0.33,-0.94
0.02,-0.34,-0.94
0.02,-0.34,-0.94
0.02,-0.34,-0.94
0.02,-0.34,-0.95
0.02,-0.34,-0.95
0.02,-0.34,-0.95
0.03,-0.34,-0.95
0.03,-0.34,-0.96
0.02,-0.34,-0.96
0.02,-0.34,-0.97
0.01,-0.34,-0.97
0.00,-0.34,-0.98
-0.01,-0.34,-0.99
-0.02,-0.34,-1.00
-0.04,-0.34,-1.02
-0.06,-0.34,-1.03
-0.07,-0.34,-1.04
-0.08,-0.34,-1.05
-0.09,-0.34,-1.05
-0.09,-0.35,-1.05
-0.09,-0.35,-1.04
-0.08,-0.35,-1.03
-0.07,-0.36,-1.02
-0.06,-0.36,-1.00
-0.05,-0.36,-0.98
-0.04,-0.36,-0.97
-0.03,-0.36,-0.96
-0.02,-0.36,-0.96
-0.02,-0.36,-0.95
-0.01,-0.35,-0.95
-0.01,-0.35,-0.95
-0.01,-0.35,-0.96
-0.01,-0.34,-0.96
-0.02,-0.34,-0.96
-0.02,-0.34,-0.96
-0.02,-0.33,-0.97
-0.02,-0.33,-0.97
-0.02,-0.33,-0.98
-0.02,-0.33,-0.98
-0.01,-0.33,-0.98
-0.01,-0.33,-0.99
-0.01,-0.33,-0.99
-0.00,-0.33,-1.00
0.00,-0.33,-1.01
0.01,-0.34,-1.01
0.01,-0.34,-1.02
0.01,-0.34,-1.03
0.02,-0.35,-1.03
0.03,-0.35,-1.03
0.03,-0.35,-1.03
0.04,-0.36,-1.03
0.05,-0.36,-1.03
0.06,-0.36,-1.02
0.07,-0.36,-1.02
0.08,-0.36,-1.01
0.08,-0.36,-1.01
0.09,-0.36,-1.01
0.09,-0.36,-1.01
0.10,-0.35,-1.00
0.10,-0.34,-1.00
0.10,-0.34,-1.00
0.10,-0.33,-0.99
0.10,-0.32,-0.99
0.10,-0.31,-0.99
0.10,-0.30,-0.99
0.10,-0.29,-0.99
0.10,-0.28,-0.99
0.11,-0.27,-0.98
0.11,-0.26,-0.98
0.11,-0.26,-0.98
0.11,-0.25,-0.97
0.11,-0.24,-0.97
0.11,-0.23,-0.97
0.12,-0.23,-0.97
0.12,-0.22,-0.96
0.12,-0.22,-0.96
0.12,-0.22,-0.96
0.12,-0.21,-0.97
0.12,-0.21,-0.97
0.12,-0.20,-0.97
0.12,-0.20,-0.97
0.12,-0.19,-0.97
0.11,-0.19,-0.97
0.11,-0.18,-0.97
0.11,-0.17,-0.98
0.11,-0.17,-0.98
0.11,-0.17,-0.98
0.11,-0.17,-0.98
0.12,-0.17,-0.98
0.13,-0.18,-0.99
0.13,-0.18,-0.99
0.14,-0.19,-0.99
0.15,-0.19,-0.99
0.17,-0.19,-0.98
0.18,-0.19,-0.98
0.19,-0.19,-0.98
0.20,-0.18,-0.97
0.21,-0.18,-0.96
0.22,-0.17,-0.95
0.23,-0.16,-0.94
0.25,-0.16,-0.93
0.26,-0.15,-0.92
0.28,-0.15,-0.90
0.30,-0.14,-0.88
0.32,-0.13,-0.87
0.34,-0.12,-0.85
0.36,-0.12,-0.83
0.38,-0.11,-0.81
0.40,-0.11,-0.80
0.41,-0.10,-0.78
0.43,-0.10,-0.77
0.44,-0.09,-0.76
0.45,-0.08,-0.75
0.46,-0.08,-0.75
0.47,-0.07,-0.74
0.48,-0.06,-0.73
0.48,-0.05,-0.73
0.48,-0.04,-0.73
0.48,-0.03,-0.73
0.47,-0.02,-0.73
0.47,-0.01,-0.74
0.46,-0.01,-0.75
0.45,-0.01,-0.76
0.44,-0.00,-0.77
0.43,0.00,-0.78
0.42,0.00,-0.80
0.41,0.01,-0.81
0.39,0.01,-0.83
0.38,0.01,-0.85
0.36,0.01,-0.87
0.35,0.02,-0.89
0.34,0.02,-0.91
0.33,0.02,-0.93
0.33,0.02,-0.94
0.32,0.02,-0.95
0.32,0.03,-0.96
0.31,0.03,-0.96
0.31,0.03,-0.97
0.31,0.03,-0.97
0.31,0.03,-0.97
0.31,0.03,-0.97
0.31,0.03,-0.97
0.32,0.03,-0.97
0.32,0.03,-0.97
0.32,0.03,-0.98
0.32,0.03,-0.98
0.31,0.02,-0.98
0.31,0.02,-0.98
0.31,0.02,-0.97
0.31,0.02,-0.97
0.31,0.02,-0.97
0.31,0.01,-0.97
0.31,0.01,-0.97
0.31,0.01,-0.96
0.31,0.01,-0.96
0.31,0.01,-0.96
0.31,0.01,-0.96
0.31,0.01,-0.96
0.31,0.01,-0.96
0.30,0.01,-0.95
0.30,0.01,-0.95
0.30,0.01,-0.95
0.30,0.01,-0.95
0.30,0.01,-0.94
0.30,0.01,-0.94
0.30,0.01,-0.94
0.30,0.01,-0.94
0.30,0.01,-0.94
0.30,0.01,-0.94
0.30,0.00,-0.94
0.30,0.00,-0.94
0.31,0.00,-0.94
0.31,-0.00,-0.94
0.31,-0.00,-0.94
0.31,-0.00,-0.94
0.31,-0.00,-0.94
0.31,-0.00,-0.95
0.31,-0.00,-0.95
0.31,-0.00,-0.95
0.30,-0.00,-0.95
0.30,-0.00,-0.95
0.30,-0.00,-0.95
0.30,-0.00,-0.95
0.30,-0.00,-0.96
0.30,-0.00,-0.96
0.30,-0.00,-0.96
0.29,-0.00,-0.96
0.29,-0.00,-0.96
0.29,-0.00,-0.96
0.29,-0.00,-0.97
0.29,-0.00,-0.97
0.29,-0.00,-0.97
0.29,-0.00,-0.97
0.29,-0.00,-0.97
0.29,-0.00,-0.97
0.29,-0.00,-0.97
0.29,-0.00,-0.96
0.30,-0.00,-0.96
0.30,-0.00,-0.96
0.30,-0.00,-0.96
0.30,-0.01,-0.96
0.30,-0.01,-0.96
0.30,-0.01,-0.96
0.29,-0.01,-0.96
0.29,-0.01,-0.96
0.29,-0.01,-0.96
0.29,-0.01,-0.96
0.29,-0.01,-0.96
0.29,-0.01,-0.96
0.29,-0.01,-0.96
0.29,-0.01,-0.96
0.29,-0.01,-0.97
0.29,-0.01,-0.97
0.29,-0.01,-0.97
0.29,-0.02,-0.97
0.29,-0.02,-0.97
0.29,-0.02,-0.97
0.30,-0.02,-0.97
0.30,-0.02,-0.97
0.30,-0.02,-0.97
0.30,-0.02,-0.97
0.30,-0.02,-0.97
0.30,-0.02,-0.97
0.29,-0.02,-0.96
0.29,-0.02,-0.96
0.29,-0.02,-0.96
0.28,-0.02,-0.96
0.28,-0.02,-0.96
0.27,-0.01,-0.96
0.27,-0.01,-0.96
0.27,-0.01,-0.96
0.26,-0.01,-0.96
0.26,-0.01,-0.96
0.26,-0.01,-0.96
0.26,-0.01,-0.97
0.25,-0.01,-0.97
0.25,-0.01,-0.97
0.26,-0.01,-0.97
0.26,-0.01,-0.96
0.26,-0.01,-0.96
0.26,-0.01,-0.96
0.26,-0.01,-0.96
0.26,-0.01,-0.96
0.26,-0.01,-0.96
0.26,-0.01,-0.97
0.26,-0.01,-0.97
0.26,-0.01,-0.97
0.26,-0.01,-0.97
0.25,-0.01,-0.96
0.25,-0.01,-0.96
0.25,-0.01,-0.96
0.25,-0.01,-0.96
0.25,-0.01,-0.96
0.25,-0.01,-0.96
0.25,-0.00,-0.96
0.25,-0.00,-0.96
0.25,-0.01,-0.97
0.25,-0.01,-0.97
0.25,-0.01,-0.97
0.25,-0.01,-0.97
0.25,-0.01,-0.97
0.25,-0.02,-0.97
0.25,-0.02,-0.97
0.25,-0.02,-0.97
0.25,-0.02,-0.97
0.25,-0.02,-0.97
0.25,-0.02,-0.97
0.25,-0.02,-0.97
0.24,-0.02,-0.97
0.24,-0.02,-0.97
0.24,-0.02,-0.97
0.24,-0.02,-0.97
0.24,-0.02,-0.97
0.24,-0.02,-0.97
0.24,-0.02,-0.97
0.24,-0.03,-0.97




