sample29
ax,ay,az
0.22,-0.06,-0.97
0.18,-0.11,-0.96
0.15,-0.15,-0.96
0.12,-0.20,-0.96
0.09,-0.25,-0.95
0.06,-0.29,-0.95
0.03,-0.34,-0.95
-0.01,-0.39,-0.95
-0.01,-0.38,-0.95
-0.01,-0.38,-0.95
-0.02,-0.38,-0.95
-0.02,-0.38,-0.95
-0.02,-0.38,-0.95
-0.03,-0.38,-0.95
-0.03,-0.38,-0.95
-0.03,-0.38,-0.95
-0.04,-0.38,-0.95
-0.04,-0.39,-0.96
-0.04,-0.39,-0.96
-0.04,-0.39,-0.97
-0.04,-0.40,-0.98
-0.04,-0.40,-0.99
-0.04,-0.41,-1.00
-0.04,-0.41,-1.01
-0.04,-0.42,-1.02
-0.04,-0.42,-1.03
-0.04,-0.43,-1.03
-0.03,-0.43,-1.04
-0.03,-0.43,-1.04
-0.03,-0.43,-1.04
-0.02,-0.42,-1.03
-0.02,-0.42,-1.03
-0.01,-0.42,-1.02
-0.01,-0.41,-1.01
-0.01,-0.41,-1.01
-0.01,-0.40,-1.00
-0.01,-0.40,-0.99
-0.02,-0.39,-0.99
-0.02,-0.39,-0.98
-0.02,-0.38,-0.98
-0.03,-0.38,-0.98
-0.03,-0.37,-0.97
-0.03,-0.36,-0.96
-0.03,-0.36,-0.96
-0.03,-0.35,-0.95
-0.03,-0.34,-0.94
-0.03,-0.34,-0.94
-0.02,-0.34,-0.94
-0.02,-0.33,-0.94
-0.01,-0.33,-0.94
-0.01,-0.33,-0.94
-0.00,-0.33,-0.94
0.01,-0.34,-0.94
0.01,-0.34,-0.94
0.02,-0.34,-0.94
0.03,-0.34,-0.94
0.04,-0.34,-0.94
0.04,-0.34,-0.94
0.05,-0.34,-0.95
0.05,-0.34,-0.95
0.06,-0.34,-0.95
0.06,-0.34,-0.95
0.06,-0.33,-0.95
0.07,-0.33,-0.96
0.07,-0.33,-0.96
0.07,-0.32,-0.96
0.07,-0.32,-0.97
0.07,-0.31,-0.98
0.07,-0.31,-0.99
0.06,-0.30,-1.00
0.05,-0.30,-1.01
0.05,-0.30,-1.03
0.04,-0.29,-1.04
0.03,-0.28,-1.05
0.02,-0.27,-1.06
0.01,-0.26,-1.06
0.01,-0.24,-1.06
0.01,-0.23,-1.06
0.01,-0.22,-1.06
0.00,-0.21,-1.05
0.00,-0.20,-1.05
0.00,-0.19,-1.04
-0.00,-0.19,-1.03
-0.00,-0.18,-1.02
-0.01,-0.17,-1.01
-0.01,-0.16,-1.01
-0.01,-0.15,-1.00
-0.01,-0.15,-0.99
-0.01,-0.14,-0.99
-0.01,-0.13,-0.99
-0.02,-0.13,-0.99
-0.02,-0.13,-1.00
-0.02,-0.12,-1.00
-0.02,-0.12,-1.00
-0.01,-0.12,-1.00
-0.01,-0.12,-1.00
-0.00,-0.12,-1.00
0.01,-0.12,-0.99
0.01,-0.12,-0.98
0.02,-0.12,-0.98
0.03,-0.12,-0.97
0.04,-0.12,-0.97
0.05,-0.13,-0.97
0.06,-0.13,-0.97
0.07,-0.13,-0.97
0.09,-0.14,-0.97
0.10,-0.14,-0.96
0.11,-0.14,-0.96
0.12,-0.13,-0.95
0.14,-0.13,-0.95
0.15,-0.13,-0.94
0.17,-0.12,-0.93
0.19,-0.12,-0.91
0.21,-0.11,-0.90
0.24,-0.11,-0.88
0.27,-0.10,-0.86
0.30,-0.09,-0.83
0.33,-0.08,-0.81
