sample24
ax,ay,az
-0.00,-0.05,-0.99
-0.01,-0.08,-0.98
-0.02,-0.12,-0.98
-0.03,-0.16,-0.97
-0.03,-0.20,-0.97
-0.04,-0.24,-0.96
-0.05,-0.28,-0.95
-0.05,-0.31,-0.94
-0.05,-0.31,-0.94
-0.06,-0.31,-0.93
-0.06,-0.31,-0.93
-0.07,-0.32,-0.94
-0.08,-0.32,-0.94
-0.09,-0.32,-0.95
-0.10,-0.33,-0.96
-0.12,-0.33,-0.98
-0.14,-0.34,-1.00
-0.15,-0.35,-1.02
-0.17,-0.35,-1.05
-0.19,-0.35,-1.08
-0.21,-0.35,-1.10
-0.23,-0.34,-1.13
-0.24,-0.34,-1.15
-0.24,-0.33,-1.16
-0.25,-0.32,-1.17
-0.24,-0.32,-1.17
-0.24,-0.32,-1.16
-0.23,-0.33,-1.16
-0.22,-0.33,-1.15
-0.20,-0.34,-1.13
-0.18,-0.35,-1.12
-0.17,-0.35,-1.10
-0.15,-0.36,-1.08
-0.14,-0.35,-1.07
-0.13,-0.35,-1.05
-0.12,-0.35,-1.03
-0.12,-0.34,-1.02
-0.11,-0.33,-1.01
-0.11,-0.33,-1.00
-0.10,-0.32,-0.99
-0.10,-0.32,-0.98
-0.10,-0.31,-0.98
-0.09,-0.31,-0.98
-0.09,-0.31,-0.97
-0.08,-0.30,-0.97
-0.08,-0.30,-0.97
-0.07,-0.29,-0.97
-0.07,-0.29,-0.96
-0.06,-0.29,-0.96
-0.06,-0.29,-0.96
-0.05,-0.28,-0.96
-0.04,-0.28,-0.95
-0.03,-0.28,-0.95
-0.03,-0.28,-0.95
-0.02,-0.28,-0.95
-0.02,-0.28,-0.94
-0.01,-0.28,-0.94
-0.01,-0.27,-0.94
-0.01,-0.27,-0.94
-0.01,-0.26,-0.94
-0.01,-0.25,-0.94
-0.01,-0.25,-0.94
-0.01,-0.24,-0.94
-0.02,-0.24,-0.94
-0.02,-0.23,-0.94
-0.02,-0.23,-0.95
-0.03,-0.22,-0.95
-0.03,-0.21,-0.96
-0.03,-0.21,-0.97
-0.04,-0.20,-0.97
-0.04,-0.19,-0.98
-0.05,-0.18,-0.98
-0.05,-0.17,-0.99
-0.05,-0.16,-0.99
-0.06,-0.15,-0.99
-0.06,-0.14,-0.99
-0.06,-0.13,-1.00
-0.06,-0.12,-1.00
-0.06,-0.11,-0.99
-0.06,-0.10,-1.00
-0.06,-0.09,-1.00
-0.05,-0.09,-1.00
-0.05,-0.08,-1.00
-0.05,-0.07,-1.00
-0.04,-0.07,-1.01
-0.04,-0.07,-1.01
-0.03,-0.06,-1.01
-0.03,-0.06,-1.01
-0.02,-0.06,-1.02
-0.01,-0.05,-1.02
-0.01,-0.05,-1.02
0.00,-0.04,-1.01
0.01,-0.03,-1.01
0.02,-0.03,-1.00
0.02,-0.02,-0.99
0.03,-0.01,-0.98
0.04,-0.01,-0.96
0.04,-0.00,-0.96
0.05,-0.00,-0.95
0.05,0.00,-0.95
0.06,0.01,-0.94
0.06,0.01,-0.93
0.07,0.01,-0.92
0.09,0.01,-0.91
0.10,0.00,-0.90
0.12,0.00,-0.89
0.14,-0.00,-0.88
0.16,-0.01,-0.87
0.17,-0.01,-0.86
0.19,-0.02,-0.86
0.21,-0.02,-0.85
0.22,-0.03,-0.85
0.24,-0.03,-0.84
0.26,-0.04,-0.83
0.28,-0.04,-0.83
0.30,-0.04,-0.82
0.31,-0.04,-0.81
0.32,-0.04,-0.81
0.33,-0.04,-0.81
0.33,-0.04,-0.81
0.33,-0.04,-0.81
0.33,-0.03,-0.82
0.32,-0.03,-0.82
0.31,-0.03,-0.83
0.29,-0.03,-0.84
0.28,-0.03,-0.86
0.26,-0.03,-0.87
0.25,-0.03,-0.89
0.23,-0.03,-0.90
0.21,-0.03,-0.92
0.19,-0.03,-0.93
0.17,-0.03,-0.95
0.15,-0.03,-0.96
0.13,-0.03,-0.98
0.11,-0.03,-1.00
0.10,-0.03,-1.01
0.09,-0.02,-1.02
0.08,-0.02,-1.03
0.07,-0.02,-1.03
0.07,-0.02,-1.03
0.07,-0.01,-1.03
0.07,-0.01,-1.03
0.07,-0.01,-1.02
0.08,-0.01,-1.02
0.08,-0.01,-1.02
0.08,-0.01,-1.01
0.09,-0.01,-1.01
0.09,-0.01,-1.00
0.10,-0.01,-1.00
0.10,-0.01,-1.00
0.10,-0.01,-1.00
0.10,-0.01,-1.00
0.10,-0.01,-1.00
0.10,-0.01,-1.00
0.09,-0.01,-1.00
0.09,-0.01,-1.01
0.09,-0.01,-1.01
0.09,-0.01,-1.01
0.09,-0.01,-1.00
0.09,-0.01,-1.00
0.09,-0.01,-1.00
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.09,-0.01,-0.99
0.08,-0.01,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-0.99
0.08,-0.02,-0.99
0.08,-0.02,-0.99
0.08,-0.02,-0.99
0.08,-0.02,-0.99
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.09,-0.02,-1.00
0.09,-0.02,-1.00
0.09,-0.02,-1.00
0.09,-0.02,-1.00
0.09,-0.02,-1.00
0.09,-0.02,-1.00
0.09,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-0.99
0.08,-0.02,-0.99
0.08,-0.02,-0.99
0.08,-0.01,-0.99
0.08,-0.01,-0.98
0.08,-0.01,-0.98
0.08,-0.01,-0.98
0.08,-0.01,-0.98
0.08,-0.01,-0.98
0.08,-0.01,-0.99
0.08,-0.02,-0.99
0.07,-0.02,-0.99
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.08,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.07,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-0.99
0.06,-0.01,-0.99
0.06,-0.01,-0.99
0.07,-0.01,-0.98
0.07,-0.01,-0.98
0.07,-0.01,-0.98
0.07,-0.01,-0.98
0.07,-0.02,-0.98
0.07,-0.02,-0.98
0.07,-0.02,-0.99
0.07,-0.02,-0.99
0.07,-0.02,-0.99
0.07,-0.03,-0.99
0.07,-0.03,-1.00
0.07,-0.03,-1.00
0.06,-0.02,-1.00
0.06,-0.02,-1.00




