sample22
ax,ay,az
0.00,0.02,-1.00
-0.02,-0.02,-1.00
-0.04,-0.07,-1.00
-0.07,-0.12,-1.01
-0.09,-0.17,-1.01
-0.12,-0.22,-1.01
-0.14,-0.26,-1.01
-0.16,-0.31,-1.01
-0.16,-0.30,-1.01
-0.16,-0.30,-1.01
-0.16,-0.30,-1.00
-0.16,-0.29,-0.99
-0.15,-0.29,-0.99
-0.15,-0.28,-0.98
-0.15,-0.28,-0.97
-0.15,-0.28,-0.96
-0.15,-0.27,-0.96
-0.16,-0.27,-0.96
-0.16,-0.27,-0.96
-0.17,-0.27,-0.96
-0.17,-0.26,-0.97
-0.18,-0.26,-0.97
-0.18,-0.26,-0.98
-0.19,-0.26,-0.98
-0.19,-0.26,-0.98
-0.19,-0.26,-0.98
-0.19,-0.26,-0.99
-0.18,-0.26,-0.98
-0.18,-0.26,-0.98
-0.17,-0.26,-0.98
-0.17,-0.26,-0.99
-0.16,-0.26,-0.99
-0.16,-0.26,-0.99
-0.15,-0.26,-0.99
-0.15,-0.26,-0.99
-0.15,-0.26,-1.00
-0.15,-0.27,-1.00
-0.14,-0.26,-1.00
-0.14,-0.26,-1.00
-0.14,-0.26,-1.00
-0.13,-0.25,-0.99
-0.13,-0.25,-0.99
-0.12,-0.24,-0.99
-0.12,-0.24,-0.99
-0.12,-0.23,-0.99
-0.11,-0.22,-0.99
-0.11,-0.22,-0.99
-0.11,-0.21,-0.99
-0.11,-0.21,-0.99
-0.11,-0.20,-0.99
-0.11,-0.19,-0.99
-0.12,-0.18,-0.99
-0.12,-0.18,-1.00
-0.13,-0.17,-1.00
-0.13,-0.16,-1.00
-0.14,-0.15,-1.01
-0.14,-0.15,-1.01
-0.14,-0.14,-1.01
-0.15,-0.14,-1.01
-0.15,-0.13,-1.01
-0.15,-0.12,-1.01
-0.16,-0.12,-1.01
-0.16,-0.11,-1.00
-0.16,-0.10,-1.00
-0.16,-0.09,-1.00
-0.16,-0.09,-1.00
-0.16,-0.08,-0.99
-0.15,-0.08,-0.99
-0.15,-0.07,-0.99
-0.15,-0.07,-0.99
-0.15,-0.06,-0.98
-0.14,-0.06,-0.98
-0.14,-0.05,-0.98
-0.14,-0.05,-0.98
-0.13,-0.05,-0.99
-0.13,-0.04,-0.99
-0.13,-0.04,-0.99
-0.13,-0.03,-0.99
-0.13,-0.03,-0.99
-0.13,-0.03,-0.99
-0.12,-0.02,-0.99
-0.12,-0.02,-0.99
-0.13,-0.02,-1.00
-0.13,-0.01,-1.00
-0.13,-0.01,-1.01
-0.13,-0.01,-1.01
-0.13,-0.00,-1.02
-0.14,0.00,-1.02
-0.14,0.00,-1.02
-0.14,0.01,-1.02
-0.14,0.01,-1.02
-0.14,0.02,-1.02
-0.14,0.02,-1.02
-0.15,0.03,-1.02
-0.15,0.03,-1.02
-0.15,0.03,-1.01
-0.14,0.04,-1.01
-0.14,0.04,-1.00
-0.13,0.04,-0.99
-0.12,0.04,-0.99
-0.10,0.04,-0.98
-0.09,0.04,-0.97
-0.08,0.04,-0.96
-0.06,0.04,-0.95
-0.05,0.04,-0.94
-0.04,0.04,-0.93
-0.03,0.04,-0.93
-0.01,0.04,-0.92
0.00,0.03,-0.91
0.02,0.03,-0.91
0.03,0.02,-0.90
0.05,0.02,-0.89
0.06,0.02,-0.89
0.08,0.01,-0.88
0.09,0.01,-0.88
0.11,0.00,-0.87
0.12,0.00,-0.86
0.14,-0.00,-0.86
0.15,-0.01,-0.86
0.16,-0.01,-0.85
0.17,-0.01,-0.85
0.18,-0.01,-0.85
0.18,-0.01,-0.86
0.18,-0.01,-0.86
0.17,-0.01,-0.87
0.17,-0.01,-0.87
0.16,-0.02,-0.88
0.15,-0.02,-0.89
0.14,-0.02,-0.90
0.13,-0.02,-0.91
0.11,-0.02,-0.92
0.10,-0.02,-0.93
0.09,-0.02,-0.94
0.08,-0.01,-0.96
0.06,-0.01,-0.97
0.05,-0.01,-0.98
0.04,-0.01,-0.98
0.03,-0.00,-0.99
0.02,0.00,-1.00
0.02,0.01,-1.00
0.01,0.01,-1.00
0.00,0.02,-1.01
0.00,0.02,-1.01
-0.00,0.03,-1.01
-0.00,0.03,-1.01
-0.01,0.03,-1.01
-0.01,0.04,-1.01
-0.01,0.04,-1.01
-0.01,0.04,-1.01
-0.01,0.04,-1.01
-0.01,0.04,-1.01
-0.00,0.04,-1.01
0.00,0.04,-1.00
0.00,0.04,-1.00
0.01,0.04,-1.00
0.01,0.04,-1.00
0.01,0.04,-1.00
0.01,0.04,-1.00
0.02,0.04,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.03,0.03,-0.99
0.03,0.03,-0.99
0.03,0.03,-0.99
0.03,0.03,-1.00
0.03,0.03,-1.00
0.03,0.03,-1.00
0.03,0.03,-1.00
0.03,0.03,-1.00
0.03,0.03,-1.00
0.03,0.02,-1.00
0.03,0.02,-1.00
0.03,0.02,-1.00
0.03,0.02,-1.00
0.03,0.02,-1.00
0.03,0.02,-1.00
0.03,0.02,-1.00
0.03,0.02,-1.00
0.03,0.02,-1.00
0.02,0.02,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.01,0.02,-1.00
0.01,0.02,-1.00
0.01,0.02,-1.00
0.01,0.02,-1.00
0.01,0.02,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.02,0.02,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.03,0.01,-1.00
0.03,0.01,-1.00
0.03,0.01,-1.00
0.03,0.01,-1.00
0.03,0.02,-0.99
0.03,0.02,-0.99
0.03,0.02,-0.99
0.03,0.02,-0.99
0.03,0.02,-0.99
0.02,0.02,-0.99
0.02,0.02,-0.99
0.02,0.02,-0.99
0.02,0.02,-0.99
0.01,0.02,-1.00
0.01,0.02,-1.00
0.01,0.02,-1.01
0.00,0.01,-1.01
0.00,0.01,-1.01
0.00,0.01,-1.01
0.00,0.01,-1.01
0.00,0.01,-1.01
0.00,0.01,-1.01
0.01,0.01,-1.01
0.01,0.01,-1.00
0.01,0.01,-1.00
0.01,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-1.00
0.02,0.01,-0.99
0.02,0.02,-0.99
0.02,0.02,-1.00
0.02,0.02,-1.00
