sample27
ax,ay,az
-0.05,-0.01,-1.00
-0.05,-0.04,-1.00
-0.06,-0.06,-0.99
-0.06,-0.08,-0.99
-0.07,-0.11,-0.99
-0.07,-0.13,-0.99
-0.08,-0.16,-0.98
-0.09,-0.19,-0.98
-0.10,-0.19,-0.99
-0.10,-0.19,-0.99
-0.11,-0.19,-1.00
-0.11,-0.19,-1.00
-0.12,-0.19,-1.01
-0.12,-0.19,-1.01
-0.12,-0.18,-1.02
-0.13,-0.18,-1.02
-0.13,-0.18,-1.03
-0.13,-0.18,-1.04
-0.14,-0.18,-1.05
-0.14,-0.18,-1.05
-0.15,-0.18,-1.06
-0.15,-0.18,-1.06
-0.15,-0.18,-1.06
-0.15,-0.18,-1.06
-0.16,-0.18,-1.06
-0.16,-0.18,-1.05
-0.16,-0.17,-1.05
-0.16,-0.17,-1.04
-0.16,-0.17,-1.04
-0.17,-0.16,-1.03
-0.17,-0.15,-1.03
-0.18,-0.15,-1.03
-0.18,-0.14,-1.03
-0.19,-0.13,-1.03
-0.19,-0.13,-1.03
-0.19,-0.13,-1.02
-0.19,-0.13,-1.02
-0.19,-0.13,-1.02
-0.19,-0.14,-1.03
-0.19,-0.14,-1.03
-0.18,-0.14,-1.03
-0.18,-0.14,-1.03
-0.17,-0.13,-1.03
-0.16,-0.13,-1.03
-0.16,-0.13,-1.03
-0.15,-0.14,-1.03
-0.14,-0.14,-1.04
-0.14,-0.14,-1.04
-0.14,-0.15,-1.04
-0.13,-0.15,-1.04
-0.12,-0.16,-1.05
-0.12,-0.16,-1.04
-0.11,-0.16,-1.04
-0.10,-0.16,-1.04
-0.09,-0.16,-1.03
-0.08,-0.16,-1.03
-0.07,-0.16,-1.02
-0.06,-0.15,-1.01
-0.05,-0.15,-1.00
-0.05,-0.15,-1.00
-0.04,-0.14,-0.99
-0.04,-0.13,-0.98
-0.04,-0.12,-0.98
-0.04,-0.11,-0.97
-0.03,-0.10,-0.96
-0.03,-0.10,-0.95
-0.03,-0.09,-0.95
-0.03,-0.08,-0.94
-0.03,-0.08,-0.94
-0.04,-0.08,-0.95
-0.04,-0.07,-0.95
-0.05,-0.07,-0.96
-0.05,-0.07,-0.97
-0.06,-0.07,-0.99
-0.06,-0.06,-1.00
-0.06,-0.06,-1.01
-0.07,-0.05,-1.01
-0.07,-0.05,-1.02
-0.07,-0.05,-1.03
-0.07,-0.05,-1.03
-0.07,-0.05,-1.03
-0.07,-0.05,-1.03
-0.07,-0.05,-1.03
-0.06,-0.05,-1.03
-0.06,-0.05,-1.02
-0.05,-0.06,-1.02
-0.04,-0.05,-1.01
-0.03,-0.05,-1.01
-0.02,-0.05,-1.01
-0.02,-0.04,-1.01
-0.01,-0.03,-1.01
-0.01,-0.03,-1.01
-0.01,-0.02,-1.01
-0.01,-0.02,-1.01
-0.00,-0.02,-1.01
-0.00,-0.02,-1.01
0.00,-0.01,-1.01
0.00,-0.01,-1.01
-0.00,-0.01,-1.01
-0.00,-0.00,-1.01
-0.00,0.00,-1.01
-0.00,0.01,-1.01
-0.00,0.02,-1.00
-0.00,0.02,-1.00
0.00,0.03,-1.00
0.00,0.03,-0.99
0.00,0.04,-0.98
0.00,0.04,-0.97
-0.00,0.05,-0.97
-0.01,0.06,-0.97
-0.01,0.06,-0.96
-0.02,0.06,-0.96
-0.02,0.05,-0.96
-0.03,0.05,-0.96
-0.03,0.05,-0.96
-0.03,0.04,-0.96
-0.03,0.03,-0.96
-0.04,0.02,-0.96
-0.04,0.02,-0.97
-0.04,0.02,-0.97
-0.04,0.01,-0.97
-0.05,0.01,-0.97
-0.05,0.00,-0.97
-0.05,0.00,-0.98
-0.06,0.00,-0.98
-0.06,0.00,-0.98
-0.06,0.00,-0.98
-0.06,0.00,-0.98
-0.06,0.00,-0.98
-0.06,0.01,-0.98
-0.05,0.01,-0.97
-0.04,0.00,-0.97
-0.03,0.00,-0.97
-0.02,-0.00,-0.96
-0.01,-0.00,-0.95
0.00,-0.01,-0.95
0.01,-0.01,-0.94
0.03,-0.01,-0.93
0.04,-0.00,-0.93
0.05,-0.00,-0.92
0.06,-0.00,-0.92
0.07,-0.00,-0.91
0.07,0.00,-0.91
0.08,0.00,-0.91
0.09,0.01,-0.91
0.09,0.01,-0.91
0.10,0.01,-0.91
0.10,0.01,-0.91
0.11,0.01,-0.91
0.11,0.01,-0.92
0.11,0.01,-0.92
0.12,0.01,-0.92
0.12,0.00,-0.92
0.12,0.00,-0.93
0.12,0.01,-0.93
0.11,0.01,-0.93
0.11,0.01,-0.94
0.11,0.01,-0.95
0.10,0.01,-0.95
0.10,0.01,-0.96
0.09,0.01,-0.97
0.09,0.01,-0.97
0.08,0.01,-0.98
0.07,0.02,-0.98
0.06,0.02,-0.98
0.06,0.02,-0.99
0.05,0.02,-0.99
0.04,0.03,-0.99
0.04,0.03,-0.99
0.03,0.03,-0.99
0.03,0.03,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.02,0.03,-1.00
0.01,0.03,-1.00
0.01,0.03,-1.00
0.01,0.03,-1.00
0.01,0.03,-1.00
0.01,0.04,-1.00
0.01,0.03,-1.00
0.01,0.03,-1.00
0.01,0.03,-1.00
0.02,0.03,-1.00
