sample25
ax,ay,az
0.31,-0.12,-0.93
0.26,-0.15,-0.93
0.22,-0.18,-0.93
0.18,-0.21,-0.93
0.14,-0.24,-0.93
0.10,-0.28,-0.93
0.06,-0.31,-0.93
0.02,-0.35,-0.93
0.02,-0.35,-0.93
0.02,-0.35,-0.93
0.01,-0.35,-0.93
0.01,-0.35,-0.93
0.00,-0.35,-0.93
-0.00,-0.35,-0.93
-0.01,-0.35,-0.93
-0.03,-0.35,-0.94
-0.04,-0.34,-0.95
-0.06,-0.34,-0.97
-0.08,-0.34,-1.00
-0.10,-0.35,-1.02
-0.11,-0.35,-1.04
-0.12,-0.36,-1.06
-0.12,-0.36,-1.07
-0.11,-0.37,-1.07
-0.11,-0.38,-1.08
-0.09,-0.40,-1.07
-0.08,-0.41,-1.06
-0.07,-0.41,-1.06
-0.06,-0.42,-1.05
-0.05,-0.43,-1.04
-0.05,-0.43,-1.04
-0.05,-0.43,-1.04
-0.05,-0.42,-1.04
-0.05,-0.41,-1.03
-0.06,-0.40,-1.03
-0.06,-0.39,-1.03
-0.07,-0.38,-1.03
-0.07,-0.37,-1.02
-0.07,-0.35,-1.02
-0.08,-0.34,-1.02
-0.08,-0.33,-1.02
-0.07,-0.32,-1.01
-0.07,-0.32,-1.01
-0.07,-0.31,-1.01
-0.06,-0.31,-1.00
-0.06,-0.30,-1.00
-0.05,-0.30,-1.00
-0.04,-0.30,-1.00
-0.03,-0.30,-1.00
-0.02,-0.30,-1.00
-0.02,-0.30,-1.00
-0.01,-0.30,-1.00
0.00,-0.30,-1.00
0.01,-0.30,-1.00
0.01,-0.30,-1.00
0.02,-0.30,-1.00
0.02,-0.29,-1.00
0.02,-0.28,-1.00
0.03,-0.28,-1.00
0.03,-0.27,-1.00
0.03,-0.26,-1.00
0.03,-0.25,-1.00
0.03,-0.24,-1.00
0.04,-0.24,-1.00
0.04,-0.23,-1.00
0.04,-0.23,-1.00
0.04,-0.22,-1.00
0.04,-0.22,-1.00
0.04,-0.21,-0.99
0.04,-0.21,-0.99
0.05,-0.20,-0.98
0.05,-0.20,-0.98
0.05,-0.19,-0.97
0.06,-0.20,-0.97
0.06,-0.20,-0.96
0.07,-0.20,-0.96
0.07,-0.21,-0.96
0.08,-0.21,-0.96
0.08,-0.21,-0.95
0.09,-0.21,-0.95
0.09,-0.21,-0.95
0.10,-0.21,-0.94
0.10,-0.21,-0.94
0.11,-0.20,-0.94
0.12,-0.20,-0.94
0.13,-0.20,-0.93
0.13,-0.20,-0.93
0.14,-0.20,-0.93
0.15,-0.20,-0.94
0.16,-0.20,-0.93
0.17,-0.20,-0.93
0.18,-0.19,-0.93
0.18,-0.19,-0.93
0.19,-0.19,-0.93
0.20,-0.18,-0.93
0.22,-0.18,-0.92
0.23,-0.18,-0.92
0.24,-0.18,-0.92
0.25,-0.18,-0.91
0.26,-0.18,-0.90
0.28,-0.18,-0.89
0.29,-0.18,-0.89
0.31,-0.18,-0.88
0.32,-0.17,-0.87
0.33,-0.17,-0.87
0.34,-0.16,-0.86
0.36,-0.16,-0.85
0.36,-0.15,-0.85
0.37,-0.14,-0.84
0.37,-0.13,-0.83
0.38,-0.12,-0.83
0.38,-0.10,-0.82
0.38,-0.09,-0.82
