sample26
ax,ay,az
0.16,-0.07,-0.98
0.14,-0.11,-0.98
0.12,-0.15,-0.97
0.10,-0.19,-0.96
0.08,-0.23,-0.95
0.06,-0.27,-0.94
0.04,-0.31,-0.94
0.01,-0.35,-0.93
0.01,-0.35,-0.93
0.01,-0.35,-0.93
0.01,-0.36,-0.93
0.01,-0.36,-0.93
0.02,-0.36,-0.93
0.02,-0.36,-0.93
0.02,-0.36,-0.92
0.02,-0.36,-0.92
0.02,-0.36,-0.92
0.02,-0.37,-0.91
0.02,-0.37,-0.91
0.01,-0.37,-0.91
-0.00,-0.37,-0.91
-0.02,-0.38,-0.92
-0.04,-0.38,-0.93
-0.06,-0.38,-0.95
-0.08,-0.38,-0.96
-0.10,-0.38,-0.97
-0.11,-0.38,-0.98
-0.12,-0.39,-0.98
-0.13,-0.39,-0.99
-0.14,-0.40,-0.99
-0.14,-0.40,-0.99
-0.15,-0.40,-0.99
-0.15,-0.40,-1.00
-0.15,-0.40,-1.01
-0.16,-0.40,-1.02
-0.16,-0.40,-1.03
-0.17,-0.39,-1.04
-0.17,-0.39,-1.05
-0.17,-0.39,-1.05
-0.17,-0.39,-1.06
-0.17,-0.40,-1.06
-0.17,-0.40,-1.06
-0.17,-0.41,-1.06
-0.16,-0.41,-1.05
-0.15,-0.42,-1.05
-0.14,-0.42,-1.04
-0.12,-0.43,-1.03
-0.10,-0.43,-1.02
-0.09,-0.43,-1.00
-0.07,-0.44,-0.99
-0.05,-0.44,-0.97
-0.04,-0.45,-0.96
-0.02,-0.45,-0.95
-0.01,-0.45,-0.95
0.00,-0.45,-0.94
0.02,-0.46,-0.94
0.03,-0.46,-0.94
0.04,-0.46,-0.94
0.06,-0.46,-0.94
0.08,-0.46,-0.94
0.09,-0.46,-0.93
0.11,-0.45,-0.93
0.12,-0.45,-0.93
0.14,-0.44,-0.92
0.15,-0.44,-0.92
0.16,-0.43,-0.91
0.17,-0.42,-0.91
0.17,-0.41,-0.90
0.18,-0.40,-0.90
0.18,-0.39,-0.90
0.18,-0.39,-0.90
0.18,-0.38,-0.90
0.18,-0.38,-0.90
0.18,-0.37,-0.91
0.17,-0.37,-0.91
0.17,-0.36,-0.92
0.17,-0.36,-0.92
0.17,-0.35,-0.93
0.17,-0.35,-0.93
0.18,-0.35,-0.93
0.18,-0.34,-0.93
0.19,-0.34,-0.93
0.19,-0.34,-0.94
0.20,-0.33,-0.94
0.21,-0.33,-0.94
0.21,-0.32,-0.94
0.22,-0.31,-0.94
0.22,-0.30,-0.94
0.22,-0.28,-0.94
0.22,-0.27,-0.94
0.21,-0.26,-0.94
0.20,-0.24,-0.95
0.18,-0.23,-0.96
0.16,-0.22,-0.97
0.14,-0.21,-0.98
0.12,-0.20,-0.99
0.11,-0.18,-1.00
0.10,-0.17,-1.00
0.09,-0.16,-1.00
0.09,-0.16,-0.99
0.10,-0.15,-0.98
0.11,-0.15,-0.97
0.13,-0.15,-0.95
0.15,-0.15,-0.94
0.17,-0.16,-0.93
0.19,-0.16,-0.92
0.20,-0.16,-0.91
0.22,-0.16,-0.90
0.23,-0.16,-0.89
0.24,-0.16,-0.89
0.25,-0.16,-0.88
0.26,-0.16,-0.88
0.26,-0.17,-0.88
0.27,-0.17,-0.88
0.28,-0.17,-0.88
0.29,-0.17,-0.88
0.29,-0.18,-0.88
0.30,-0.17,-0.88
0.31,-0.17,-0.88
0.31,-0.16,-0.87
0.32,-0.15,-0.87
0.32,-0.14,-0.86
0.32,-0.13,-0.85
0.32,-0.12,-0.85
0.32,-0.11,-0.84
0.32,-0.09,-0.84
0.31,-0.08,-0.83
0.31,-0.07,-0.83
0.31,-0.06,-0.83
0.31,-0.05,-0.83
0.30,-0.04,-0.83
0.30,-0.04,-0.84
0.29,-0.03,-0.85
0.28,-0.03,-0.86
0.27,-0.03,-0.87
0.27,-0.03,-0.88
0.26,-0.03,-0.89
0.25,-0.03,-0.90
0.25,-0.03,-0.90
0.25,-0.03,-0.91
0.24,-0.03,-0.92
0.24,-0.03,-0.93
0.23,-0.03,-0.94
0.23,-0.03,-0.95
0.23,-0.03,-0.96
0.23,-0.03,-0.96
0.23,-0.04,-0.97
0.22,-0.04,-0.98
0.22,-0.04,-0.98
0.22,-0.05,-0.99
0.22,-0.05,-0.99
0.22,-0.05,-1.00
0.22,-0.05,-1.00
0.22,-0.05,-1.01
0.22,-0.06,-1.01
0.22,-0.06,-1.01
0.22,-0.05,-1.01
0.22,-0.05,-1.01
0.22,-0.05,-1.00
0.23,-0.05,-1.00
0.23,-0.05,-0.99
0.23,-0.04,-0.99
0.23,-0.04,-0.99
0.23,-0.04,-0.98
0.24,-0.04,-0.98
0.24,-0.04,-0.98
0.24,-0.04,-0.98
0.24,-0.04,-0.97
0.24,-0.05,-0.97
0.24,-0.05,-0.97
0.24,-0.05,-0.97
0.24,-0.05,-0.97
0.23,-0.05,-0.97
0.23,-0.06,-0.97
0.23,-0.06,-0.98
0.23,-0.06,-0.98
0.22,-0.06,-0.98
0.22,-0.06,-0.98
0.22,-0.06,-0.98
0.22,-0.06,-0.98
0.21,-0.06,-0.98
0.21,-0.06,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.22,-0.07,-0.97
0.22,-0.07,-0.97
0.22,-0.07,-0.97
0.22,-0.07,-0.97
0.22,-0.06,-0.97
0.22,-0.06,-0.96
0.22,-0.06,-0.96
0.21,-0.06,-0.96
0.21,-0.06,-0.96
0.21,-0.06,-0.97
0.21,-0.06,-0.97
0.21,-0.06,-0.97
0.21,-0.06,-0.97
0.21,-0.06,-0.98
0.21,-0.06,-0.98
0.21,-0.06,-0.98
0.21,-0.07,-0.99
0.21,-0.07,-0.99
0.21,-0.07,-0.99
0.21,-0.07,-0.99
0.21,-0.07,-0.99
0.21,-0.07,-0.99
0.21,-0.07,-0.99
0.21,-0.08,-0.98
0.22,-0.08,-0.98
0.22,-0.08,-0.98
0.22,-0.08,-0.98
0.22,-0.08,-0.98
0.22,-0.08,-0.97
0.23,-0.08,-0.97
0.23,-0.08,-0.97
0.23,-0.08,-0.97
0.23,-0.08,-0.97
0.23,-0.08,-0.97
0.23,-0.07,-0.97
0.23,-0.07,-0.97
0.23,-0.07,-0.97
0.23,-0.06,-0.97
0.23,-0.06,-0.97
0.22,-0.06,-0.97
0.22,-0.06,-0.97
0.22,-0.06,-0.97
0.22,-0.06,-0.97
0.22,-0.06,-0.97
0.22,-0.06,-0.97
0.22,-0.06,-0.97
0.22,-0.06,-0.97
0.22,-0.06,-0.98
0.22,-0.07,-0.98
0.22,-0.07,-0.98
0.22,-0.07,-0.98
0.22,-0.07,-0.98
0.22,-0.08,-0.98
0.22,-0.08,-0.98
0.22,-0.08,-0.98
0.22,-0.08,-0.99
0.22,-0.08,-0.99
0.22,-0.08,-0.99
0.22,-0.08,-0.99
0.22,-0.08,-0.99
0.22,-0.08,-0.99
0.21,-0.08,-0.99
0.21,-0.08,-0.99
0.21,-0.08,-0.99
0.21,-0.08,-0.99
0.21,-0.08,-0.98
0.21,-0.08,-0.98
0.21,-0.08,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.97
0.21,-0.07,-0.97
0.21,-0.07,-0.97
0.21,-0.07,-0.97
0.21,-0.07,-0.97
0.21,-0.06,-0.97
0.21,-0.06,-0.96
0.21,-0.06,-0.96
0.21,-0.06,-0.96
0.21,-0.06,-0.96
0.21,-0.06,-0.97
0.21,-0.06,-0.97
0.21,-0.06,-0.97
0.21,-0.06,-0.97
0.21,-0.06,-0.97
0.21,-0.07,-0.97
0.21,-0.07,-0.97
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98
0.21,-0.07,-0.98




