sample28
ax,ay,az
0.01,-0.02,-1.00
-0.01,-0.04,-1.00
-0.02,-0.07,-1.00
-0.04,-0.10,-0.99
-0.05,-0.13,-0.99
-0.06,-0.16,-0.98
-0.08,-0.18,-0.98
-0.09,-0.21,-0.98
-0.09,-0.21,-0.98
-0.09,-0.21,-0.98
-0.10,-0.22,-0.98
-0.10,-0.22,-0.98
-0.11,-0.22,-0.99
-0.11,-0.22,-0.99
-0.12,-0.22,-1.00
-0.14,-0.22,-1.01
-0.15,-0.22,-1.02
-0.16,-0.22,-1.03
-0.17,-0.22,-1.05
-0.18,-0.22,-1.06
-0.19,-0.22,-1.08
-0.20,-0.21,-1.09
-0.20,-0.21,-1.09
-0.21,-0.21,-1.10
-0.21,-0.21,-1.09
-0.21,-0.21,-1.09
-0.21,-0.20,-1.08
-0.21,-0.20,-1.07
-0.21,-0.19,-1.06
-0.21,-0.19,-1.05
-0.21,-0.19,-1.05
-0.20,-0.18,-1.04
-0.20,-0.18,-1.04
-0.20,-0.18,-1.04
-0.20,-0.18,-1.04
-0.19,-0.18,-1.04
-0.18,-0.19,-1.04
-0.18,-0.19,-1.03
-0.17,-0.20,-1.03
-0.16,-0.20,-1.03
-0.15,-0.20,-1.03
-0.15,-0.20,-1.03
-0.14,-0.20,-1.03
-0.14,-0.20,-1.03
-0.13,-0.20,-1.03
-0.13,-0.20,-1.03
-0.12,-0.20,-1.03
-0.11,-0.19,-1.03
-0.11,-0.19,-1.03
-0.10,-0.20,-1.03
-0.09,-0.20,-1.02
-0.08,-0.20,-1.02
-0.07,-0.20,-1.02
-0.07,-0.19,-1.02
-0.06,-0.18,-1.02
-0.06,-0.18,-1.02
-0.05,-0.17,-1.01
-0.05,-0.16,-1.01
-0.05,-0.15,-1.01
-0.04,-0.14,-1.01
-0.04,-0.13,-1.00
-0.04,-0.12,-1.00
-0.04,-0.11,-1.00
-0.04,-0.10,-1.00
-0.05,-0.10,-0.99
-0.05,-0.09,-0.99
-0.05,-0.08,-0.99
-0.05,-0.07,-0.98
-0.05,-0.07,-0.98
-0.04,-0.07,-0.97
-0.04,-0.06,-0.96
-0.03,-0.06,-0.96
-0.03,-0.06,-0.95
-0.03,-0.06,-0.95
-0.02,-0.06,-0.94
-0.02,-0.06,-0.94
-0.02,-0.06,-0.94
-0.02,-0.05,-0.95
-0.01,-0.05,-0.95
-0.00,-0.05,-0.95
0.01,-0.05,-0.96
0.02,-0.04,-0.96
0.03,-0.04,-0.96
0.03,-0.04,-0.96
0.04,-0.03,-0.97
0.05,-0.03,-0.97
0.05,-0.03,-0.98
0.05,-0.03,-0.98
0.04,-0.02,-0.99
0.04,-0.02,-0.99
0.03,-0.01,-1.00
0.03,-0.01,-1.01
0.03,-0.01,-1.02
0.02,-0.01,-1.02
0.01,-0.01,-1.03
0.01,-0.00,-1.04
0.00,-0.00,-1.04
-0.00,-0.01,-1.05
-0.01,-0.01,-1.05
-0.01,-0.02,-1.05
-0.01,-0.02,-1.05
-0.00,-0.02,-1.05
0.00,-0.02,-1.05
0.01,-0.02,-1.04
0.01,-0.02,-1.04
0.02,-0.02,-1.03
0.03,-0.02,-1.02
0.03,-0.02,-1.02
0.04,-0.02,-1.01
0.05,-0.02,-1.00
0.05,-0.02,-1.00
0.06,-0.02,-0.99
0.06,-0.02,-0.99
0.06,-0.01,-0.98
0.06,-0.00,-0.98
0.06,0.00,-0.97
0.06,0.01,-0.97
0.06,0.01,-0.97
0.05,0.02,-0.96
0.05,0.02,-0.96
0.05,0.02,-0.96
0.06,0.02,-0.95
0.06,0.02,-0.95
0.06,0.03,-0.94
0.07,0.03,-0.94
0.07,0.04,-0.93
0.07,0.04,-0.93
0.07,0.05,-0.92
0.08,0.05,-0.92
0.08,0.05,-0.92
0.09,0.05,-0.91
0.10,0.05,-0.91
0.11,0.05,-0.90
0.12,0.04,-0.90
0.13,0.04,-0.89
0.14,0.04,-0.88
0.15,0.04,-0.88
0.15,0.04,-0.87
0.16,0.04,-0.87
0.17,0.04,-0.87
0.17,0.04,-0.86
0.18,0.04,-0.86
0.18,0.04,-0.85
0.19,0.04,-0.86
0.19,0.04,-0.86
0.19,0.04,-0.86
0.19,0.04,-0.87
0.19,0.03,-0.88
0.18,0.03,-0.89
0.18,0.03,-0.90
0.17,0.03,-0.91
0.16,0.02,-0.92
0.15,0.02,-0.93
0.14,0.02,-0.95
0.14,0.02,-0.96
0.13,0.01,-0.97
0.12,0.01,-0.98
0.11,0.01,-0.99
0.11,0.01,-1.00
