sample9
ax,ay,az
0.13,-0.04,-0.98
0.13,-0.03,-0.98
0.13,-0.03,-0.98
0.12,-0.03,-0.97
0.12,-0.03,-0.97
0.12,-0.02,-0.96
0.11,-0.02,-0.96
0.11,-0.02,-0.96
0.11,-0.02,-0.96
0.12,-0.03,-0.97
0.13,-0.03,-0.98
0.14,-0.04,-0.99
0.15,-0.04,-1.00
0.17,-0.05,-1.01
0.19,-0.05,-1.02
0.22,-0.05,-1.02
0.25,-0.05,-1.03
0.29,-0.04,-1.04
0.33,-0.04,-1.05
0.37,-0.03,-1.06
0.41,-0.02,-1.07
0.45,-0.01,-1.09
0.48,0.00,-1.11
0.52,0.02,-1.14
0.55,0.03,-1.17
0.58,0.03,-1.20
0.60,0.04,-1.23
0.61,0.04,-1.26
0.61,0.04,-1.28
0.60,0.04,-1.29
0.59,0.04,-1.30
0.56,0.03,-1.30
0.53,0.03,-1.29
0.48,0.02,-1.28
0.42,0.02,-1.27
0.36,0.01,-1.26
0.29,0.01,-1.25
0.22,0.00,-1.25
0.15,-0.00,-1.24
0.08,-0.00,-1.24
0.01,-0.01,-1.23
-0.05,-0.01,-1.23
-0.11,-0.01,-1.22
-0.16,-0.01,-1.21
-0.20,-0.01,-1.20
-0.24,-0.02,-1.19
-0.27,-0.02,-1.19
-0.29,-0.03,-1.18
-0.32,-0.04,-1.17
-0.34,-0.04,-1.16
-0.36,-0.05,-1.15
-0.38,-0.05,-1.14
-0.41,-0.05,-1.13
-0.43,-0.05,-1.12
-0.46,-0.05,-1.11
-0.49,-0.05,-1.09
-0.52,-0.05,-1.08
-0.55,-0.05,-1.06
-0.57,-0.05,-1.05
-0.59,-0.06,-1.03
-0.61,-0.06,-1.00
-0.63,-0.06,-0.98
-0.65,-0.07,-0.95
-0.66,-0.07,-0.92
-0.67,-0.08,-0.90
-0.67,-0.08,-0.87
-0.68,-0.08,-0.84
-0.67,-0.08,-0.81
-0.67,-0.08,-0.78
-0.66,-0.08,-0.75
-0.64,-0.08,-0.72
-0.63,-0.07,-0.69
-0.61,-0.06,-0.66
-0.58,-0.04,-0.63
-0.56,-0.03,-0.60
-0.53,-0.01,-0.57
-0.49,0.01,-0.53
-0.45,0.04,-0.50
-0.41,0.06,-0.46
-0.36,0.08,-0.42
-0.32,0.11,-0.39
-0.27,0.13,-0.36
-0.23,0.15,-0.33
-0.19,0.17,-0.32
-0.15,0.19,-0.31
-0.12,0.20,-0.32
-0.09,0.21,-0.33
-0.06,0.21,-0.36
-0.04,0.21,-0.39
-0.02,0.20,-0.42
0.00,0.19,-0.45
0.02,0.18,-0.48
0.04,0.17,-0.51
0.06,0.16,-0.53
0.09,0.16,-0.55
0.11,0.15,-0.57
0.13,0.14,-0.59
0.15,0.13,-0.61
0.17,0.13,-0.62
0.18,0.13,-0.64
0.20,0.12,-0.66
0.21,0.12,-0.68
0.22,0.12,-0.69
0.23,0.12,-0.71
0.24,0.12,-0.72
0.25,0.12,-0.73
0.27,0.13,-0.74
0.28,0.13,-0.75
0.30,0.13,-0.75
0.32,0.14,-0.75
0.35,0.14,-0.75
0.38,0.14,-0.75
0.41,0.13,-0.75
0.44,0.13,-0.75
0.47,0.13,-0.76
0.50,0.13,-0.77
0.53,0.12,-0.79
0.56,0.12,-0.81
0.58,0.11,-0.83
0.60,0.10,-0.85
0.62,0.10,-0.88
0.64,0.09,-0.91
0.66,0.08,-0.95
0.68,0.07,-0.98
0.70,0.06,-1.01
0.73,0.05,-1.04
0.76,0.05,-1.07
0.78,0.04,-1.10
0.80,0.04,-1.13
0.81,0.04,-1.15
0.82,0.04,-1.17
0.82,0.04,-1.19
0.81,0.04,-1.20
0.80,0.04,-1.21
0.79,0.04,-1.22
0.77,0.04,-1.22
0.75,0.04,-1.22
0.72,0.04,-1.22
0.70,0.04,-1.22
0.67,0.04,-1.21
0.64,0.04,-1.21
0.62,0.04,-1.20
0.59,0.03,-1.18
0.56,0.03,-1.17
0.54,0.03,-1.16
0.51,0.02,-1.15
0.48,0.01,-1.14
0.44,0.01,-1.14
0.41,-0.00,-1.13
0.37,-0.01,-1.12
0.34,-0.02,-1.11
0.30,-0.04,-1.11
0.27,-0.05,-1.11
0.24,-0.07,-1.11
0.21,-0.09,-1.10
0.18,-0.10,-1.10
0.16,-0.12,-1.11
0.14,-0.13,-1.11
0.11,-0.14,-1.11
0.09,-0.14,-1.11
0.07,-0.14,-1.10
0.06,-0.15,-1.10
0.04,-0.14,-1.09
0.03,-0.14,-1.07
0.02,-0.14,-1.06
0.01,-0.13,-1.05
0.01,-0.13,-1.04
0.01,-0.12,-1.04
0.00,-0.12,-1.03
0.01,-0.12,-1.02
0.01,-0.11,-1.02
0.02,-0.11,-1.01
0.02,-0.11,-1.00
0.03,-0.11,-1.00
0.04,-0.11,-0.99
0.05,-0.10,-0.98
0.06,-0.10,-0.97
0.07,-0.10,-0.97
0.09,-0.10,-0.96
0.10,-0.10,-0.96
0.11,-0.09,-0.95
0.12,-0.09,-0.96
0.13,-0.09,-0.96
0.14,-0.09,-0.96
0.15,-0.09,-0.96
0.16,-0.09,-0.97
0.17,-0.08,-0.97
0.17,-0.08,-0.97
