sample1
ax,ay,az
-0.05,-0.07,-0.98
-0.05,-0.07,-0.98
-0.05,-0.08,-0.98
-0.05,-0.08,-0.98
-0.04,-0.08,-0.98
-0.04,-0.08,-0.98
-0.04,-0.08,-0.99
-0.04,-0.09,-0.99
-0.03,-0.09,-0.99
-0.03,-0.09,-0.99
-0.03,-0.09,-0.99
-0.03,-0.09,-0.99
-0.03,-0.09,-0.99
-0.03,-0.09,-0.99
-0.03,-0.09,-0.99
-0.02,-0.09,-0.99
-0.02,-0.09,-0.99
-0.02,-0.09,-0.99
-0.02,-0.09,-0.99
-0.02,-0.09,-0.99
-0.02,-0.09,-0.99
-0.01,-0.09,-0.99
-0.01,-0.09,-0.99
-0.01,-0.09,-0.99
-0.01,-0.09,-0.99
0.00,-0.09,-0.99
0.01,-0.09,-0.99
0.02,-0.09,-0.99
0.04,-0.10,-0.99
0.05,-0.10,-0.99
0.07,-0.10,-0.99
0.09,-0.10,-0.99
0.12,-0.11,-0.99
0.14,-0.11,-1.00
0.17,-0.11,-1.00
0.19,-0.11,-1.00
0.21,-0.11,-1.01
0.23,-0.11,-1.01
0.25,-0.11,-1.02
0.26,-0.10,-1.03
0.26,-0.09,-1.04
0.26,-0.09,-1.06
0.25,-0.08,-1.08
0.23,-0.08,-1.09
0.21,-0.08,-1.11
0.18,-0.08,-1.13
0.16,-0.08,-1.14
0.14,-0.07,-1.16
0.11,-0.07,-1.17
0.09,-0.07,-1.17
0.07,-0.07,-1.18
0.06,-0.06,-1.18
0.05,-0.06,-1.18
0.03,-0.06,-1.17
0.02,-0.05,-1.17
0.01,-0.05,-1.16
-0.01,-0.05,-1.16
-0.02,-0.05,-1.15
-0.04,-0.05,-1.15
-0.06,-0.05,-1.14
-0.09,-0.05,-1.14
-0.11,-0.04,-1.13
-0.14,-0.04,-1.13
-0.16,-0.04,-1.12
-0.17,-0.04,-1.11
-0.19,-0.03,-1.10
-0.20,-0.03,-1.09
-0.21,-0.03,-1.08
-0.23,-0.03,-1.07
-0.24,-0.03,-1.07
-0.25,-0.03,-1.06
-0.26,-0.03,-1.05
-0.27,-0.02,-1.05
-0.28,-0.02,-1.04
-0.29,-0.01,-1.03
-0.30,-0.00,-1.02
-0.31,0.01,-1.02
-0.32,0.02,-1.01
-0.33,0.03,-1.01
-0.34,0.04,-1.00
-0.35,0.05,-0.99
-0.35,0.06,-0.99
-0.36,0.07,-0.98
-0.37,0.07,-0.97
-0.37,0.08,-0.97
-0.38,0.08,-0.96
-0.38,0.08,-0.96
-0.37,0.08,-0.95
-0.36,0.08,-0.95
-0.35,0.09,-0.94
-0.34,0.09,-0.93
-0.33,0.09,-0.92
-0.32,0.10,-0.91
-0.31,0.10,-0.90
-0.30,0.11,-0.88
-0.29,0.12,-0.87
-0.28,0.12,-0.87
-0.28,0.13,-0.86
-0.27,0.14,-0.85
-0.27,0.15,-0.84
-0.26,0.16,-0.84
-0.26,0.17,-0.83
-0.26,0.18,-0.83
-0.25,0.19,-0.82
-0.25,0.19,-0.81
-0.25,0.20,-0.81
-0.25,0.21,-0.81
-0.25,0.22,-0.80
-0.24,0.22,-0.80
-0.24,0.23,-0.80
-0.24,0.23,-0.80
-0.23,0.24,-0.80
-0.23,0.24,-0.79
-0.22,0.25,-0.79
-0.22,0.25,-0.79
-0.21,0.25,-0.78
-0.20,0.25,-0.78
-0.19,0.24,-0.78
-0.18,0.24,-0.78
-0.17,0.23,-0.78
-0.17,0.23,-0.78
-0.16,0.22,-0.79
-0.15,0.21,-0.79
-0.14,0.20,-0.79
-0.13,0.19,-0.80
-0.12,0.18,-0.80
-0.11,0.17,-0.81
-0.09,0.16,-0.81
-0.08,0.15,-0.81
-0.07,0.14,-0.82
-0.05,0.13,-0.82
-0.03,0.11,-0.82
-0.01,0.10,-0.81
0.00,0.09,-0.81
0.02,0.08,-0.80
0.03,0.07,-0.79
0.05,0.06,-0.78
0.07,0.05,-0.77
0.09,0.05,-0.76
0.11,0.05,-0.75
0.12,0.04,-0.75
0.13,0.04,-0.74
0.14,0.04,-0.74
0.15,0.04,-0.74
0.15,0.03,-0.75
0.15,0.03,-0.76
0.15,0.02,-0.77
0.15,0.01,-0.78
0.15,0.00,-0.79
0.15,-0.01,-0.81
0.16,-0.02,-0.82
0.17,-0.03,-0.83
0.18,-0.04,-0.85
0.20,-0.05,-0.86
0.21,-0.06,-0.88
0.23,-0.07,-0.90
0.25,-0.08,-0.92
0.26,-0.09,-0.94
0.28,-0.11,-0.96
0.29,-0.11,-0.98
0.30,-0.12,-1.00
0.31,-0.13,-1.02
0.32,-0.13,-1.04
0.33,-0.13,-1.06
0.34,-0.14,-1.08
0.35,-0.14,-1.10
0.35,-0.14,-1.12
0.36,-0.14,-1.14
0.37,-0.14,-1.16
0.37,-0.13,-1.17
0.37,-0.13,-1.18
0.37,-0.13,-1.18
0.37,-0.12,-1.18
0.37,-0.12,-1.18
0.36,-0.11,-1.18
0.35,-0.11,-1.18
0.34,-0.10,-1.17
0.32,-0.10,-1.16
0.31,-0.10,-1.16
0.29,-0.09,-1.15
0.28,-0.09,-1.14
0.27,-0.09,-1.14
0.25,-0.09,-1.13
0.25,-0.08,-1.13
0.24,-0.08,-1.12
0.23,-0.08,-1.11
0.22,-0.08,-1.11
0.21,-0.08,-1.11
0.19,-0.08,-1.11
0.17,-0.09,-1.10
0.15,-0.09,-1.10
0.12,-0.09,-1.10
0.09,-0.10,-1.09
0.05,-0.10,-1.09
0.02,-0.11,-1.08
-0.02,-0.11,-1.08
-0.05,-0.12,-1.07
-0.08,-0.12,-1.07
-0.12,-0.13,-1.06
-0.14,-0.14,-1.06
-0.16,-0.14,-1.05
-0.18,-0.14,-1.05
-0.19,-0.14,-1.04
-0.20,-0.14,-1.03
-0.20,-0.13,-1.02
-0.20,-0.13,-1.01
-0.19,-0.13,-1.00
-0.19,-0.13,-1.00
-0.19,-0.14,-1.00
-0.19,-0.14,-1.01
-0.18,-0.15,-1.01
-0.18,-0.15,-1.02
-0.17,-0.16,-1.03
-0.16,-0.16,-1.04
-0.15,-0.17,-1.04
-0.13,-0.17,-1.04
-0.11,-0.17,-1.04
-0.09,-0.17,-1.04
-0.07,-0.17,-1.03
-0.06,-0.17,-1.03
-0.04,-0.18,-1.02
-0.02,-0.18,-1.01
-0.00,-0.18,-1.01
0.01,-0.18,-1.00
0.02,-0.18,-0.99
0.02,-0.18,-0.99
0.03,-0.18,-0.98
0.03,-0.18,-0.98
0.04,-0.18,-0.98
0.04,-0.18,-0.97
0.04,-0.18,-0.97
0.04,-0.18,-0.97
0.04,-0.18,-0.97
0.04,-0.18,-0.97
0.04,-0.18,-0.97
0.05,-0.18,-0.97
0.05,-0.18,-0.97
0.05,-0.18,-0.98
0.05,-0.18,-0.98
0.05,-0.19,-0.98
0.05,-0.19,-0.98
0.05,-0.19,-0.98
0.05,-0.19,-0.98
0.05,-0.19,-0.98
0.05,-0.20,-0.98
0.05,-0.20,-0.99
0.05,-0.20,-0.99
0.05,-0.20,-0.99
0.05,-0.20,-0.99
0.05,-0.20,-0.99
0.05,-0.21,-0.99
0.05,-0.21,-0.99
0.05,-0.21,-0.99
0.05,-0.21,-0.99
0.05,-0.21,-0.98
0.05,-0.21,-0.98
0.05,-0.20,-0.98
0.04,-0.20,-0.98
0.04,-0.20,-0.97
0.04,-0.20,-0.97
0.04,-0.20,-0.97
0.04,-0.20,-0.97
0.03,-0.20,-0.97
0.03,-0.20,-0.97
0.03,-0.20,-0.97
0.03,-0.20,-0.97
0.03,-0.20,-0.97
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.03,-0.20,-0.98
0.04,-0.20,-0.98
0.04,-0.20,-0.98
0.04,-0.20,-0.98
0.04,-0.20,-0.98
0.04,-0.20,-0.98
0.04,-0.20,-0.98
0.04,-0.20,-0.98
0.04,-0.20,-0.99




