sample3
ax,ay,az
0.00,-0.05,-1.01
0.02,-0.06,-1.01
0.03,-0.06,-1.01
0.05,-0.07,-1.00
0.07,-0.07,-1.00
0.09,-0.08,-0.99
0.12,-0.08,-0.98
0.15,-0.08,-0.98
0.16,-0.08,-0.97
0.17,-0.08,-0.97
0.17,-0.08,-0.97
0.17,-0.07,-0.97
0.16,-0.07,-0.98
0.14,-0.07,-0.98
0.11,-0.07,-1.00
0.09,-0.07,-1.01
0.06,-0.07,-1.02
0.04,-0.07,-1.03
0.04,-0.07,-1.04
0.04,-0.07,-1.05
0.06,-0.07,-1.06
0.08,-0.07,-1.06
0.10,-0.07,-1.07
0.13,-0.07,-1.08
0.16,-0.07,-1.09
0.18,-0.08,-1.10
0.20,-0.08,-1.11
0.22,-0.08,-1.11
0.23,-0.09,-1.12
0.23,-0.09,-1.13
0.23,-0.09,-1.13
0.22,-0.10,-1.13
0.21,-0.09,-1.12
0.20,-0.09,-1.12
0.18,-0.09,-1.11
0.15,-0.08,-1.10
0.12,-0.07,-1.09
0.10,-0.07,-1.08
0.06,-0.06,-1.08
0.03,-0.06,-1.08
-0.00,-0.06,-1.09
-0.03,-0.06,-1.10
-0.07,-0.06,-1.10
-0.10,-0.07,-1.11
-0.12,-0.08,-1.12
-0.14,-0.08,-1.12
-0.16,-0.08,-1.12
-0.18,-0.09,-1.12
-0.19,-0.09,-1.12
-0.20,-0.10,-1.11
-0.21,-0.10,-1.11
-0.22,-0.11,-1.10
-0.23,-0.12,-1.10
-0.25,-0.12,-1.09
-0.26,-0.13,-1.08
-0.28,-0.13,-1.07
-0.29,-0.13,-1.06
-0.31,-0.13,-1.04
-0.33,-0.13,-1.03
-0.36,-0.12,-1.02
-0.38,-0.11,-1.02
-0.41,-0.10,-1.01
-0.43,-0.10,-1.01
-0.45,-0.09,-1.01
-0.47,-0.09,-1.01
-0.49,-0.09,-1.01
-0.50,-0.08,-1.01
-0.51,-0.08,-1.00
-0.51,-0.08,-1.00
-0.51,-0.08,-0.99
-0.50,-0.07,-0.98
-0.50,-0.07,-0.97
-0.49,-0.06,-0.96
-0.49,-0.06,-0.94
-0.48,-0.05,-0.93
-0.48,-0.04,-0.91
-0.47,-0.04,-0.90
-0.46,-0.03,-0.88
-0.46,-0.02,-0.87
-0.45,-0.01,-0.85
-0.44,-0.01,-0.84
-0.43,0.00,-0.82
-0.42,0.01,-0.81
-0.40,0.01,-0.79
-0.39,0.02,-0.78
-0.39,0.03,-0.76
-0.38,0.04,-0.75
-0.37,0.05,-0.74
-0.36,0.06,-0.73
-0.35,0.07,-0.72
-0.34,0.08,-0.71
-0.32,0.09,-0.71
-0.31,0.09,-0.70
-0.29,0.10,-0.70
-0.28,0.11,-0.70
-0.26,0.11,-0.69
-0.24,0.11,-0.69
-0.22,0.11,-0.69
-0.21,0.11,-0.69
-0.19,0.11,-0.69
-0.18,0.11,-0.70
-0.16,0.11,-0.70
-0.15,0.11,-0.71
-0.14,0.11,-0.71
