sample1
ax,ay,az
-0.09,-0.00,-1.00
-0.09,-0.00,-1.00
-0.10,-0.00,-1.00
-0.10,0.00,-1.00
-0.10,0.00,-1.00
-0.10,0.00,-1.00
-0.10,0.00,-1.00
-0.10,0.01,-1.00
-0.10,0.01,-1.00
-0.10,0.01,-0.99
-0.10,0.01,-0.99
-0.10,0.01,-0.99
-0.10,0.01,-0.99
-0.10,0.02,-0.99
-0.10,0.02,-0.99
-0.10,0.02,-0.99
-0.10,0.02,-0.99
-0.10,0.01,-0.99
-0.10,0.01,-0.99
-0.10,0.01,-0.99
-0.10,0.01,-0.99
-0.10,0.01,-0.99
-0.10,0.01,-0.99
-0.09,0.01,-0.99
-0.09,0.01,-0.99
-0.09,0.01,-0.99
-0.09,0.00,-0.99
-0.08,0.00,-0.99
-0.08,-0.00,-0.99
-0.07,-0.00,-0.99
-0.07,-0.01,-0.99
-0.06,-0.01,-1.00
-0.06,-0.01,-1.00
-0.06,-0.01,-1.00
-0.06,-0.01,-1.00
-0.06,-0.01,-1.00
-0.06,-0.00,-1.00
-0.06,-0.00,-1.00
-0.06,-0.00,-1.00
-0.06,0.00,-0.99
-0.06,0.00,-0.99
-0.06,0.01,-0.99
-0.06,0.01,-0.99
-0.06,0.01,-0.99
-0.06,0.01,-0.99
-0.05,0.02,-0.99
-0.05,0.02,-1.00
-0.05,0.02,-1.00
-0.05,0.02,-1.00
-0.04,0.02,-1.01
-0.03,0.01,-1.01
-0.03,0.02,-1.01
-0.02,0.02,-1.02
-0.01,0.01,-1.02
0.00,0.01,-1.02
0.01,0.01,-1.03
0.02,0.01,-1.03
0.02,0.00,-1.03
0.02,-0.00,-1.04
0.02,-0.01,-1.04
0.02,-0.02,-1.04
0.01,-0.02,-1.04
0.01,-0.02,-1.04
0.00,-0.02,-1.04
-0.00,-0.03,-1.04
-0.00,-0.02,-1.04
-0.00,-0.02,-1.04
0.00,-0.02,-1.04
0.00,-0.02,-1.04
-0.00,-0.02,-1.04
-0.01,-0.01,-1.04
-0.01,-0.01,-1.05
-0.02,-0.01,-1.05
-0.03,-0.01,-1.06
-0.04,-0.01,-1.06
-0.06,-0.01,-1.07
-0.08,-0.01,-1.07
-0.09,-0.01,-1.07
-0.11,-0.01,-1.07
-0.12,-0.01,-1.07
-0.14,-0.02,-1.07
-0.15,-0.02,-1.07
-0.17,-0.02,-1.06
-0.18,-0.03,-1.05
-0.19,-0.03,-1.05
-0.19,-0.03,-1.04
-0.20,-0.04,-1.03
-0.21,-0.04,-1.03
-0.22,-0.05,-1.03
-0.23,-0.05,-1.03
-0.25,-0.05,-1.04
-0.26,-0.05,-1.04
-0.26,-0.05,-1.04
-0.27,-0.05,-1.05
-0.27,-0.05,-1.05
-0.28,-0.05,-1.06
-0.28,-0.05,-1.06
-0.28,-0.05,-1.05
-0.27,-0.05,-1.05
-0.26,-0.05,-1.05
-0.26,-0.05,-1.05
-0.26,-0.04,-1.05
-0.26,-0.04,-1.05
-0.26,-0.04,-1.04
-0.26,-0.03,-1.04
-0.27,-0.02,-1.04
-0.27,-0.01,-1.04
-0.27,-0.00,-1.04
-0.28,0.01,-1.03
-0.29,0.02,-1.03
-0.29,0.03,-1.03
-0.30,0.04,-1.03
-0.31,0.05,-1.03
-0.32,0.06,-1.03
-0.32,0.06,-1.03
-0.33,0.07,-1.02
-0.34,0.08,-1.02
-0.35,0.09,-1.02
-0.36,0.10,-1.01
-0.37,0.10,-1.01
-0.37,0.11,-1.00
-0.38,0.12,-0.99
-0.38,0.13,-0.98
-0.38,0.13,-0.97
-0.38,0.14,-0.95
-0.37,0.15,-0.94
-0.36,0.15,-0.92
-0.35,0.16,-0.91
-0.34,0.16,-0.89
-0.33,0.16,-0.88
-0.32,0.17,-0.87
-0.31,0.17,-0.86
-0.30,0.18,-0.85
-0.29,0.18,-0.84
-0.29,0.18,-0.83
-0.28,0.19,-0.82
-0.28,0.19,-0.81
-0.27,0.19,-0.80
-0.27,0.20,-0.80
-0.26,0.20,-0.79
-0.26,0.20,-0.78
-0.26,0.20,-0.77
-0.26,0.20,-0.77
-0.26,0.21,-0.76
-0.26,0.21,-0.76
-0.26,0.21,-0.75
-0.26,0.22,-0.75
-0.27,0.22,-0.75
-0.27,0.22,-0.75
-0.27,0.22,-0.75
-0.27,0.22,-0.75
-0.27,0.21,-0.75
-0.27,0.21,-0.75
-0.27,0.20,-0.75
-0.28,0.20,-0.76
-0.28,0.19,-0.76
-0.28,0.19,-0.76
-0.28,0.19,-0.76
-0.29,0.19,-0.76
-0.29,0.19,-0.76
-0.28,0.19,-0.76
-0.28,0.19,-0.77
-0.27,0.19,-0.77
-0.26,0.19,-0.77
-0.25,0.18,-0.78
-0.23,0.18,-0.78
-0.22,0.18,-0.78
-0.20,0.17,-0.78
-0.18,0.17,-0.78
-0.16,0.16,-0.79
-0.14,0.15,-0.79
-0.12,0.15,-0.79
-0.10,0.14,-0.80
-0.08,0.13,-0.80
-0.06,0.13,-0.80
-0.04,0.12,-0.81
-0.02,0.12,-0.81
-0.00,0.11,-0.82
0.02,0.11,-0.83
0.04,0.11,-0.83
0.06,0.10,-0.84
0.08,0.10,-0.85
0.10,0.09,-0.85
0.11,0.09,-0.86
0.13,0.09,-0.87
0.14,0.08,-0.88
0.15,0.08,-0.88
0.16,0.08,-0.89
0.17,0.08,-0.90
0.17,0.08,-0.91
0.16,0.08,-0.92
0.16,0.08,-0.93
0.16,0.07,-0.94
0.15,0.07,-0.95
0.15,0.06,-0.96
0.15,0.06,-0.97
0.15,0.05,-0.98
0.15,0.04,-0.98
0.16,0.04,-0.99
0.17,0.03,-1.00
0.18,0.03,-1.00
0.19,0.03,-1.01
0.20,0.02,-1.01
0.22,0.02,-1.01
0.23,0.01,-1.02
0.25,0.01,-1.02
0.26,0.00,-1.03
0.27,-0.01,-1.04
0.28,-0.02,-1.05
0.29,-0.02,-1.06
0.29,-0.03,-1.08
0.30,-0.03,-1.09
0.30,-0.03,-1.11
0.29,-0.03,-1.11
0.28,-0.04,-1.12
0.28,-0.04,-1.13
0.27,-0.04,-1.14
0.26,-0.04,-1.14
0.25,-0.05,-1.15
0.24,-0.05,-1.15
0.23,-0.06,-1.15
0.22,-0.06,-1.15
0.22,-0.07,-1.14
0.22,-0.07,-1.13
0.21,-0.08,-1.13
0.21,-0.08,-1.12
0.21,-0.08,-1.10
0.21,-0.08,-1.09
0.21,-0.08,-1.08
0.20,-0.08,-1.07
0.20,-0.08,-1.06
0.19,-0.07,-1.05
0.18,-0.07,-1.04
0.16,-0.06,-1.04
0.15,-0.06,-1.04
0.14,-0.05,-1.04
0.12,-0.05,-1.04
0.11,-0.05,-1.05
0.09,-0.05,-1.05
0.08,-0.04,-1.06
0.06,-0.04,-1.06
0.05,-0.04,-1.07
0.04,-0.04,-1.07
0.02,-0.04,-1.07
0.01,-0.04,-1.07
-0.01,-0.04,-1.07
-0.02,-0.04,-1.07
-0.04,-0.04,-1.07
-0.06,-0.04,-1.07
-0.08,-0.04,-1.07
-0.10,-0.04,-1.07
-0.11,-0.04,-1.07
-0.12,-0.04,-1.07
-0.13,-0.04,-1.06
-0.14,-0.04,-1.06
-0.15,-0.04,-1.05
