sample5
ax,ay,az
0.15,-0.07,-0.99
0.17,-0.07,-1.01
0.19,-0.08,-1.02
0.22,-0.08,-1.04
0.25,-0.09,-1.05
0.28,-0.09,-1.07
0.31,-0.09,-1.09
0.34,-0.09,-1.11
0.35,-0.08,-1.13
0.35,-0.07,-1.14
0.35,-0.06,-1.14
0.35,-0.04,-1.14
0.34,-0.02,-1.14
0.32,0.00,-1.14
0.31,0.02,-1.14
0.30,0.04,-1.14
0.28,0.05,-1.14
0.26,0.06,-1.15
0.25,0.07,-1.16
0.23,0.07,-1.17
0.21,0.07,-1.18
0.18,0.06,-1.19
0.16,0.06,-1.20
0.12,0.05,-1.20
0.09,0.04,-1.20
0.05,0.03,-1.20
0.01,0.01,-1.20
-0.04,0.00,-1.20
-0.08,-0.01,-1.21
-0.12,-0.03,-1.21
-0.16,-0.04,-1.20
-0.20,-0.05,-1.20
-0.24,-0.06,-1.20
-0.27,-0.07,-1.19
-0.30,-0.07,-1.18
-0.33,-0.07,-1.16
-0.37,-0.07,-1.14
-0.40,-0.07,-1.13
-0.42,-0.06,-1.11
-0.45,-0.05,-1.09
-0.47,-0.05,-1.08
-0.50,-0.05,-1.06
-0.52,-0.05,-1.05
-0.53,-0.05,-1.04
-0.55,-0.05,-1.03
-0.56,-0.06,-1.02
-0.56,-0.06,-1.00
-0.57,-0.06,-0.99
-0.57,-0.07,-0.98
-0.57,-0.07,-0.97
-0.57,-0.07,-0.96
-0.56,-0.07,-0.96
-0.56,-0.07,-0.95
-0.56,-0.06,-0.95
-0.56,-0.06,-0.94
-0.57,-0.05,-0.94
-0.57,-0.05,-0.93
-0.57,-0.04,-0.91
-0.57,-0.03,-0.89
-0.58,-0.02,-0.87
-0.58,-0.01,-0.84
-0.57,-0.00,-0.81
-0.57,0.01,-0.78
-0.56,0.02,-0.75
-0.56,0.03,-0.72
-0.55,0.04,-0.70
-0.53,0.05,-0.67
-0.51,0.06,-0.64
-0.49,0.07,-0.61
-0.47,0.08,-0.58
-0.45,0.09,-0.55
-0.43,0.10,-0.53
-0.40,0.11,-0.50
-0.38,0.12,-0.47
-0.36,0.13,-0.45
-0.33,0.14,-0.43
-0.31,0.15,-0.41
-0.29,0.15,-0.40
-0.27,0.15,-0.39
-0.26,0.15,-0.38
-0.24,0.15,-0.38
-0.23,0.15,-0.37
-0.22,0.15,-0.37
-0.21,0.15,-0.36
-0.19,0.15,-0.35
-0.18,0.16,-0.35
-0.16,0.16,-0.34
-0.14,0.17,-0.34
-0.11,0.18,-0.34
