sample3
ax,ay,az
0.11,-0.05,-0.98
0.10,-0.05,-0.99
0.10,-0.05,-0.99
0.10,-0.05,-0.99
0.10,-0.05,-0.99
0.10,-0.05,-1.00
0.10,-0.05,-1.00
0.10,-0.04,-0.99
0.10,-0.04,-0.99
0.09,-0.04,-0.99
0.09,-0.04,-0.98
0.08,-0.04,-0.98
0.07,-0.04,-0.98
0.07,-0.04,-0.97
0.06,-0.04,-0.97
0.06,-0.04,-0.97
0.06,-0.04,-0.97
0.07,-0.04,-0.97
0.08,-0.05,-0.97
0.09,-0.05,-0.98
0.11,-0.05,-0.98
0.14,-0.05,-1.00
0.17,-0.04,-1.01
0.20,-0.04,-1.04
0.24,-0.03,-1.06
0.29,-0.03,-1.09
0.34,-0.02,-1.12
0.38,-0.02,-1.15
0.42,-0.02,-1.18
0.45,-0.02,-1.20
0.47,-0.02,-1.22
0.47,-0.03,-1.23
0.47,-0.04,-1.23
0.44,-0.04,-1.23
0.42,-0.04,-1.22
0.38,-0.04,-1.20
0.35,-0.03,-1.18
0.31,-0.03,-1.16
0.28,-0.02,-1.15
0.25,-0.01,-1.14
0.22,-0.00,-1.13
0.20,0.00,-1.13
0.17,0.00,-1.13
0.14,-0.00,-1.14
0.11,-0.01,-1.14
0.08,-0.01,-1.15
0.04,-0.02,-1.15
0.01,-0.03,-1.16
-0.03,-0.04,-1.17
-0.07,-0.05,-1.17
-0.10,-0.07,-1.18
-0.13,-0.08,-1.18
-0.16,-0.09,-1.18
-0.19,-0.10,-1.17
-0.22,-0.11,-1.17
-0.25,-0.12,-1.16
-0.28,-0.12,-1.15
-0.31,-0.12,-1.13
-0.34,-0.11,-1.12
-0.37,-0.11,-1.10
-0.41,-0.10,-1.09
-0.44,-0.09,-1.07
-0.47,-0.08,-1.06
-0.49,-0.08,-1.04
-0.52,-0.07,-1.03
-0.54,-0.06,-1.02
-0.56,-0.05,-1.00
-0.57,-0.04,-0.99
-0.59,-0.03,-0.98
-0.59,-0.03,-0.97
-0.59,-0.02,-0.96
-0.59,-0.02,-0.95
-0.59,-0.01,-0.94
-0.59,-0.01,-0.93
-0.58,-0.01,-0.92
-0.57,-0.00,-0.91
-0.57,0.00,-0.89
-0.56,0.00,-0.88
-0.55,0.01,-0.86
-0.55,0.01,-0.85
-0.55,0.01,-0.83
-0.55,0.02,-0.82
-0.54,0.02,-0.80
-0.54,0.02,-0.78
-0.54,0.02,-0.77
-0.53,0.02,-0.75
-0.52,0.02,-0.73
-0.51,0.02,-0.71
-0.49,0.02,-0.69
-0.48,0.02,-0.67
-0.46,0.02,-0.65
-0.45,0.03,-0.64
-0.44,0.03,-0.62
-0.42,0.04,-0.61
-0.41,0.05,-0.60
-0.40,0.06,-0.58
-0.38,0.07,-0.57
-0.37,0.09,-0.56
-0.35,0.10,-0.55
-0.32,0.12,-0.53
-0.30,0.14,-0.51
-0.27,0.16,-0.50
-0.25,0.17,-0.48
-0.22,0.19,-0.47
-0.20,0.20,-0.46
-0.18,0.22,-0.45
-0.16,0.23,-0.45
-0.14,0.24,-0.45
-0.12,0.25,-0.45
-0.10,0.26,-0.46
-0.08,0.27,-0.46
-0.06,0.28,-0.48
-0.04,0.28,-0.49
-0.03,0.28,-0.51
-0.02,0.28,-0.53
-0.01,0.28,-0.56
-0.01,0.28,-0.60
-0.01,0.27,-0.64
-0.02,0.26,-0.68
-0.02,0.25,-0.72
-0.02,0.24,-0.76
-0.02,0.23,-0.80
-0.02,0.22,-0.84
-0.01,0.21,-0.87
0.01,0.20,-0.89
0.02,0.19,-0.91
