sample2
ax,ay,az
-0.09,-0.02,-1.01
-0.09,-0.02,-1.01
-0.08,-0.02,-1.01
-0.08,-0.03,-1.01
-0.07,-0.03,-1.00
-0.07,-0.03,-1.00
-0.06,-0.03,-1.00
-0.05,-0.03,-1.00
-0.04,-0.03,-1.00
-0.04,-0.03,-1.00
-0.03,-0.03,-1.00
-0.02,-0.03,-1.00
-0.02,-0.02,-1.00
-0.02,-0.02,-1.00
-0.02,-0.02,-1.01
-0.02,-0.03,-1.01
-0.01,-0.03,-1.02
-0.00,-0.03,-1.02
0.01,-0.03,-1.03
0.03,-0.03,-1.04
0.06,-0.03,-1.04
0.10,-0.03,-1.05
0.14,-0.03,-1.06
0.19,-0.03,-1.08
0.23,-0.02,-1.09
0.28,-0.01,-1.11
0.32,-0.01,-1.14
0.35,-0.01,-1.16
0.37,-0.01,-1.19
0.38,-0.01,-1.21
0.37,-0.01,-1.23
0.35,-0.01,-1.25
0.32,-0.01,-1.27
0.28,-0.02,-1.28
0.23,-0.03,-1.28
0.18,-0.03,-1.28
0.12,-0.04,-1.28
0.07,-0.05,-1.28
0.01,-0.06,-1.28
-0.05,-0.07,-1.28
-0.11,-0.09,-1.27
-0.18,-0.10,-1.27
-0.25,-0.11,-1.26
-0.32,-0.12,-1.26
-0.38,-0.13,-1.25
-0.45,-0.13,-1.24
-0.51,-0.14,-1.23
-0.56,-0.13,-1.22
-0.59,-0.13,-1.21
-0.62,-0.13,-1.19
-0.64,-0.13,-1.17
-0.65,-0.13,-1.15
-0.65,-0.12,-1.12
-0.64,-0.12,-1.10
-0.63,-0.11,-1.07
-0.62,-0.10,-1.04
-0.61,-0.09,-1.01
-0.60,-0.08,-0.98
-0.59,-0.07,-0.95
-0.58,-0.06,-0.91
-0.57,-0.05,-0.88
-0.56,-0.04,-0.85
-0.55,-0.03,-0.83
-0.54,-0.02,-0.80
-0.54,-0.00,-0.77
-0.53,0.01,-0.75
-0.53,0.02,-0.73
-0.53,0.03,-0.71
-0.52,0.04,-0.69
-0.52,0.05,-0.68
-0.51,0.06,-0.67
-0.51,0.07,-0.65
-0.50,0.07,-0.65
-0.50,0.08,-0.64
-0.49,0.08,-0.63
-0.49,0.08,-0.62
-0.48,0.09,-0.61
-0.47,0.09,-0.60
-0.47,0.10,-0.59
-0.46,0.10,-0.59
-0.46,0.11,-0.58
-0.45,0.12,-0.57
-0.45,0.13,-0.56
-0.44,0.15,-0.56
-0.43,0.16,-0.55
-0.42,0.17,-0.55
-0.40,0.18,-0.54
-0.38,0.20,-0.54
-0.36,0.20,-0.54
-0.33,0.21,-0.54
-0.31,0.22,-0.53
-0.28,0.23,-0.53
-0.25,0.23,-0.52
-0.22,0.24,-0.51
-0.18,0.25,-0.50
-0.15,0.25,-0.49
-0.10,0.26,-0.47
-0.06,0.26,-0.45
-0.02,0.26,-0.44
0.02,0.26,-0.43
0.07,0.25,-0.43
0.11,0.24,-0.43
0.14,0.23,-0.44
0.17,0.21,-0.45
0.19,0.19,-0.48
0.20,0.17,-0.50
0.21,0.15,-0.53
0.22,0.14,-0.56
0.22,0.12,-0.59
0.21,0.10,-0.62
0.21,0.08,-0.65
0.21,0.07,-0.68
0.21,0.06,-0.72
0.21,0.04,-0.75
0.22,0.04,-0.79
0.23,0.03,-0.82
0.25,0.03,-0.86
0.27,0.02,-0.90
0.29,0.02,-0.94
0.32,0.02,-0.98
0.34,0.02,-1.02
0.35,0.02,-1.06
0.37,0.02,-1.11
0.39,0.02,-1.15
0.40,0.02,-1.19
0.42,0.03,-1.23
0.44,0.03,-1.27
0.45,0.03,-1.31
0.47,0.04,-1.35
0.48,0.04,-1.38
0.48,0.04,-1.42
0.47,0.04,-1.45
0.46,0.03,-1.47
0.44,0.03,-1.49
0.42,0.03,-1.50
0.39,0.02,-1.51
0.34,0.02,-1.51
0.29,0.01,-1.51
0.24,0.00,-1.50
0.19,-0.01,-1.49
0.13,-0.02,-1.47
0.07,-0.03,-1.45
0.00,-0.05,-1.42
-0.06,-0.07,-1.39
-0.11,-0.08,-1.36
-0.16,-0.10,-1.33
-0.21,-0.12,-1.29
-0.26,-0.13,-1.25
-0.30,-0.15,-1.22
-0.34,-0.16,-1.19
-0.36,-0.17,-1.16
-0.38,-0.17,-1.13
-0.39,-0.17,-1.09
-0.40,-0.17,-1.06
-0.40,-0.17,-1.04
-0.40,-0.16,-1.01
-0.39,-0.16,-0.99
-0.38,-0.15,-0.97
-0.36,-0.14,-0.96
-0.35,-0.14,-0.95
-0.34,-0.13,-0.94
-0.32,-0.13,-0.94
-0.30,-0.12,-0.94
-0.28,-0.12,-0.94
-0.26,-0.11,-0.95
-0.24,-0.11,-0.95
-0.23,-0.10,-0.96
-0.21,-0.10,-0.96
-0.19,-0.09,-0.97
-0.17,-0.09,-0.98
-0.15,-0.08,-0.98
-0.13,-0.07,-0.99
-0.12,-0.07,-0.99
-0.10,-0.07,-0.99
-0.09,-0.06,-1.00
-0.08,-0.06,-1.00
-0.06,-0.06,-1.00
-0.05,-0.06,-1.01
-0.04,-0.06,-1.01
-0.04,-0.05,-1.01
-0.03,-0.05,-1.00
-0.03,-0.05,-1.00
-0.02,-0.05,-1.00
-0.02,-0.05,-1.00
-0.02,-0.04,-0.99
-0.02,-0.04,-0.99
-0.02,-0.04,-0.99
-0.02,-0.04,-0.98
-0.02,-0.03,-0.98
-0.02,-0.03,-0.98
