sample4
ax,ay,az
-0.05,-0.04,-1.00
-0.05,-0.04,-0.99
-0.05,-0.03,-0.99
-0.05,-0.03,-0.99
-0.05,-0.03,-0.99
-0.05,-0.03,-0.99
-0.05,-0.02,-0.99
-0.05,-0.02,-0.99
-0.06,-0.02,-0.99
-0.06,-0.02,-0.99
-0.06,-0.02,-0.99
-0.06,-0.02,-0.99
-0.06,-0.02,-0.99
-0.06,-0.02,-1.00
-0.05,-0.02,-1.00
-0.05,-0.02,-1.00
-0.05,-0.02,-1.00
-0.05,-0.02,-1.00
-0.04,-0.02,-1.00
-0.03,-0.02,-1.00
-0.02,-0.02,-1.00
-0.00,-0.03,-1.00
0.02,-0.03,-1.01
0.04,-0.02,-1.01
0.06,-0.02,-1.02
0.08,-0.02,-1.03
0.10,-0.01,-1.04
0.13,-0.01,-1.05
0.15,-0.00,-1.06
0.17,0.00,-1.08
0.19,0.01,-1.10
0.20,0.01,-1.11
0.21,0.01,-1.13
0.21,0.01,-1.15
0.21,0.01,-1.16
0.20,0.01,-1.17
0.19,0.01,-1.18
0.18,0.01,-1.19
0.16,0.01,-1.20
0.14,0.01,-1.20
0.11,0.01,-1.21
0.07,0.00,-1.22
0.03,0.00,-1.22
-0.01,0.00,-1.23
-0.05,0.00,-1.23
-0.10,0.01,-1.23
-0.14,0.01,-1.23
-0.19,0.01,-1.23
-0.22,0.01,-1.23
-0.25,0.01,-1.23
-0.27,0.01,-1.23
-0.29,0.01,-1.23
-0.31,0.00,-1.22
-0.32,-0.00,-1.22
-0.33,-0.01,-1.21
-0.34,-0.01,-1.20
-0.36,-0.02,-1.19
-0.37,-0.02,-1.17
-0.38,-0.03,-1.15
-0.40,-0.03,-1.12
-0.41,-0.02,-1.09
-0.43,-0.02,-1.07
-0.45,-0.02,-1.04
-0.47,-0.01,-1.02
-0.49,-0.00,-0.99
-0.51,0.01,-0.97
-0.54,0.01,-0.94
-0.57,0.02,-0.92
-0.60,0.03,-0.90
-0.62,0.04,-0.87
-0.65,0.05,-0.85
-0.67,0.06,-0.82
-0.69,0.06,-0.80
-0.71,0.06,-0.78
-0.72,0.06,-0.76
-0.72,0.05,-0.74
-0.72,0.05,-0.73
-0.72,0.04,-0.72
-0.71,0.03,-0.71
-0.70,0.02,-0.71
-0.68,0.02,-0.70
-0.65,0.01,-0.69
-0.63,0.01,-0.68
-0.60,0.01,-0.67
-0.57,0.02,-0.66
-0.54,0.03,-0.66
-0.51,0.04,-0.65
-0.49,0.05,-0.64
-0.47,0.06,-0.63
-0.44,0.07,-0.62
-0.42,0.09,-0.61
-0.40,0.10,-0.60
-0.38,0.12,-0.59
-0.36,0.14,-0.58
-0.34,0.15,-0.57
-0.33,0.17,-0.56
-0.31,0.18,-0.55
-0.30,0.19,-0.53
-0.28,0.20,-0.52
-0.26,0.21,-0.51
-0.25,0.21,-0.50
-0.23,0.21,-0.49
-0.21,0.22,-0.48
-0.19,0.22,-0.47
-0.17,0.21,-0.45
-0.14,0.21,-0.44
-0.12,0.21,-0.43
-0.09,0.21,-0.42
-0.06,0.20,-0.41
-0.02,0.20,-0.42
0.01,0.19,-0.42
0.04,0.18,-0.43
0.07,0.17,-0.45
0.09,0.16,-0.47
0.11,0.14,-0.50
0.12,0.13,-0.54
0.12,0.11,-0.57
0.13,0.10,-0.61
0.13,0.08,-0.66
0.13,0.06,-0.70
0.13,0.05,-0.74
0.14,0.03,-0.78
0.15,0.02,-0.82
0.16,0.01,-0.86
0.18,-0.00,-0.89
0.21,-0.01,-0.93
0.23,-0.02,-0.96
0.26,-0.03,-0.99
0.28,-0.03,-1.02
0.31,-0.04,-1.06
0.33,-0.05,-1.09
0.34,-0.05,-1.13
0.36,-0.05,-1.16
0.37,-0.06,-1.19
0.38,-0.06,-1.22
0.39,-0.06,-1.25
0.39,-0.06,-1.28
0.40,-0.05,-1.30
0.40,-0.05,-1.32
0.40,-0.04,-1.34
0.40,-0.03,-1.35
0.40,-0.03,-1.37
0.39,-0.02,-1.38
0.38,-0.02,-1.38
0.36,-0.01,-1.38
0.34,-0.00,-1.38
0.31,0.00,-1.37
0.29,0.01,-1.36
0.26,0.01,-1.35
0.23,0.01,-1.33
0.20,0.01,-1.31
0.17,0.01,-1.30
0.15,0.00,-1.28
0.12,-0.01,-1.26
0.10,-0.02,-1.25
0.08,-0.03,-1.24
0.05,-0.05,-1.22
0.02,-0.07,-1.21
-0.00,-0.08,-1.20
-0.03,-0.10,-1.19
-0.06,-0.13,-1.18
-0.08,-0.15,-1.17
-0.11,-0.16,-1.16
-0.13,-0.18,-1.15
-0.15,-0.19,-1.13
-0.18,-0.21,-1.12
-0.20,-0.21,-1.11
-0.22,-0.22,-1.09
-0.24,-0.23,-1.08
