sample7
ax,ay,az
-0.02,-0.24,-1.00
-0.01,-0.24,-1.03
0.00,-0.24,-1.07
0.01,-0.24,-1.12
0.01,-0.24,-1.16
0.01,-0.24,-1.21
0.01,-0.24,-1.26
0.01,-0.23,-1.30
-0.01,-0.22,-1.31
-0.04,-0.20,-1.31
-0.06,-0.19,-1.31
-0.08,-0.17,-1.31
-0.09,-0.16,-1.30
-0.11,-0.14,-1.28
-0.12,-0.13,-1.27
-0.12,-0.12,-1.25
-0.13,-0.12,-1.23
-0.13,-0.11,-1.22
-0.14,-0.10,-1.20
-0.14,-0.10,-1.18
-0.14,-0.09,-1.16
-0.15,-0.09,-1.15
-0.15,-0.08,-1.13
-0.16,-0.07,-1.11
-0.17,-0.06,-1.10
-0.17,-0.05,-1.08
-0.18,-0.04,-1.06
-0.20,-0.03,-1.05
-0.21,-0.02,-1.04
-0.23,-0.01,-1.03
-0.25,0.00,-1.02
-0.27,0.02,-1.01
-0.29,0.03,-1.00
-0.31,0.04,-1.00
-0.34,0.05,-1.00
-0.37,0.07,-0.99
-0.39,0.08,-0.99
-0.42,0.09,-0.98
-0.44,0.10,-0.97
-0.46,0.10,-0.96
-0.48,0.11,-0.94
-0.50,0.11,-0.93
-0.51,0.11,-0.92
-0.53,0.11,-0.91
-0.54,0.11,-0.90
-0.55,0.11,-0.88
-0.56,0.11,-0.87
-0.57,0.11,-0.85
-0.58,0.12,-0.84
-0.58,0.12,-0.82
-0.58,0.13,-0.80
-0.58,0.13,-0.78
-0.58,0.14,-0.76
-0.57,0.14,-0.75
-0.56,0.14,-0.73
-0.55,0.14,-0.71
-0.53,0.14,-0.70
-0.51,0.13,-0.68
-0.49,0.13,-0.66
-0.47,0.13,-0.65
-0.45,0.13,-0.63
-0.42,0.13,-0.61
-0.40,0.13,-0.60
-0.38,0.13,-0.59
-0.35,0.13,-0.58
-0.33,0.13,-0.57
-0.31,0.13,-0.56
-0.28,0.13,-0.56
-0.26,0.13,-0.56
-0.24,0.13,-0.56
-0.22,0.13,-0.55
-0.20,0.13,-0.55
-0.18,0.13,-0.55
-0.16,0.13,-0.55
-0.14,0.13,-0.55
-0.12,0.12,-0.56
-0.10,0.11,-0.56
-0.07,0.10,-0.57
-0.05,0.09,-0.58
-0.02,0.08,-0.58
0.01,0.07,-0.59
0.04,0.06,-0.59
0.07,0.05,-0.59
0.10,0.05,-0.59
0.13,0.05,-0.59
0.16,0.05,-0.60
0.19,0.05,-0.61
0.21,0.04,-0.62
0.23,0.04,-0.64
0.24,0.04,-0.67
0.25,0.03,-0.69
0.26,0.02,-0.72
0.26,0.01,-0.75
0.27,0.00,-0.78
0.28,-0.01,-0.81
0.29,-0.02,-0.84
0.31,-0.03,-0.86
0.33,-0.05,-0.89
0.35,-0.06,-0.91
0.37,-0.08,-0.93
0.39,-0.09,-0.95
0.41,-0.11,-0.97
0.44,-0.12,-0.99
0.45,-0.14,-1.01
0.46,-0.15,-1.03
0.47,-0.16,-1.05
0.48,-0.18,-1.08
0.49,-0.19,-1.10
0.49,-0.20,-1.13
0.48,-0.21,-1.15
0.48,-0.22,-1.18
0.46,-0.24,-1.20
0.45,-0.25,-1.22
0.44,-0.26,-1.25
0.42,-0.27,-1.27
0.40,-0.28,-1.30
0.37,-0.29,-1.32
0.35,-0.29,-1.33
0.33,-0.29,-1.34
0.30,-0.28,-1.34
0.28,-0.28,-1.33
0.26,-0.26,-1.32
0.23,-0.24,-1.31
0.21,-0.22,-1.29
0.19,-0.20,-1.27
0.18,-0.17,-1.24
0.17,-0.15,-1.22
0.16,-0.13,-1.19
0.15,-0.11,-1.17
0.14,-0.09,-1.14
0.13,-0.08,-1.11
0.12,-0.07,-1.09
0.11,-0.07,-1.06
0.09,-0.07,-1.04
0.07,-0.07,-1.02
0.05,-0.08,-1.01
0.02,-0.08,-1.00
-0.01,-0.09,-1.00
-0.05,-0.10,-1.00
-0.08,-0.11,-1.01
-0.12,-0.11,-1.02
-0.16,-0.12,-1.03
-0.19,-0.13,-1.04
-0.21,-0.14,-1.05
-0.23,-0.15,-1.06
-0.25,-0.16,-1.06
-0.26,-0.17,-1.07
-0.26,-0.19,-1.07
-0.27,-0.20,-1.07
-0.27,-0.21,-1.07
-0.27,-0.22,-1.07
-0.28,-0.22,-1.06
-0.28,-0.23,-1.05
-0.27,-0.23,-1.04
-0.27,-0.23,-1.04
-0.26,-0.23,-1.03
-0.25,-0.24,-1.02
-0.25,-0.24,-1.01
-0.24,-0.23,-1.00
-0.23,-0.23,-1.00
-0.22,-0.23,-1.00
-0.21,-0.23,-0.99
-0.20,-0.22,-0.99
-0.19,-0.22,-0.99
-0.18,-0.22,-0.99
-0.16,-0.21,-0.99
-0.15,-0.21,-0.99
-0.13,-0.21,-0.99
-0.11,-0.21,-0.99
-0.09,-0.21,-0.99
-0.08,-0.21,-0.99
-0.06,-0.20,-0.99
-0.05,-0.20,-0.98
-0.04,-0.20,-0.98
-0.03,-0.20,-0.98
-0.02,-0.20,-0.98
-0.02,-0.20,-0.98
-0.01,-0.20,-0.98
-0.01,-0.20,-0.98
-0.01,-0.20,-0.98
-0.00,-0.20,-0.98
-0.01,-0.20,-0.98
-0.01,-0.20,-0.98
-0.01,-0.20,-0.98
-0.02,-0.20,-0.98
-0.02,-0.20,-0.98
-0.03,-0.20,-0.98
-0.04,-0.20,-0.98
-0.04,-0.20,-0.98
-0.04,-0.20,-0.99
-0.05,-0.20,-0.99
-0.05,-0.20,-0.99
-0.05,-0.20,-0.99
-0.05,-0.20,-0.99
-0.05,-0.20,-0.99
-0.05,-0.20,-0.99
-0.05,-0.20,-0.98
-0.05,-0.20,-0.98
-0.05,-0.20,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.20,-0.98
-0.03,-0.20,-0.98
-0.03,-0.20,-0.98
-0.03,-0.20,-0.98
-0.03,-0.21,-0.98
-0.03,-0.21,-0.98
-0.03,-0.21,-0.98
-0.03,-0.21,-0.98
-0.02,-0.21,-0.98
-0.02,-0.21,-0.98
-0.03,-0.21,-0.98
-0.03,-0.20,-0.97
-0.03,-0.20,-0.97
-0.03,-0.20,-0.97
-0.03,-0.20,-0.97
-0.04,-0.20,-0.97
-0.04,-0.20,-0.97
-0.05,-0.20,-0.97
-0.05,-0.20,-0.98
-0.05,-0.20,-0.98
-0.05,-0.20,-0.98
-0.06,-0.20,-0.98
-0.06,-0.20,-0.98
-0.06,-0.19,-0.98
-0.06,-0.19,-0.98
-0.06,-0.19,-0.98
-0.06,-0.19,-0.98
-0.06,-0.19,-0.99
-0.06,-0.19,-0.99
-0.06,-0.19,-0.99
-0.06,-0.19,-0.99
-0.05,-0.19,-0.99
-0.05,-0.19,-0.99
-0.05,-0.19,-0.99
-0.05,-0.19,-0.99
-0.05,-0.19,-0.99
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.03,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.04,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.97
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.18,-0.98
-0.05,-0.18,-0.98
-0.05,-0.18,-0.98
-0.05,-0.18,-0.98
-0.05,-0.18,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98
-0.05,-0.19,-0.98




