sample4
ax,ay,az
0.07,-0.01,-0.96
0.08,-0.02,-0.97
0.09,-0.03,-0.98
0.10,-0.05,-0.98
0.11,-0.06,-0.99
0.11,-0.06,-0.99
0.11,-0.07,-0.99
0.12,-0.08,-0.99
0.10,-0.08,-1.00
0.09,-0.08,-1.00
0.08,-0.08,-1.01
0.07,-0.08,-1.01
0.07,-0.08,-1.02
0.07,-0.08,-1.03
0.09,-0.08,-1.04
0.11,-0.07,-1.04
0.14,-0.07,-1.04
0.19,-0.06,-1.04
0.24,-0.06,-1.04
0.31,-0.05,-1.05
0.38,-0.04,-1.05
0.45,-0.02,-1.06
0.53,-0.01,-1.08
0.60,0.00,-1.09
0.66,0.01,-1.11
0.70,0.02,-1.14
0.72,0.02,-1.17
0.72,0.01,-1.20
0.70,-0.00,-1.24
0.65,-0.02,-1.28
0.58,-0.04,-1.31
0.50,-0.06,-1.34
0.40,-0.09,-1.37
0.29,-0.11,-1.38
0.17,-0.12,-1.39
0.06,-0.13,-1.38
-0.05,-0.14,-1.37
-0.15,-0.15,-1.35
-0.24,-0.16,-1.33
-0.31,-0.17,-1.30
-0.38,-0.17,-1.27
-0.42,-0.17,-1.23
-0.45,-0.17,-1.20
-0.48,-0.17,-1.17
-0.50,-0.18,-1.14
-0.51,-0.18,-1.11
-0.53,-0.19,-1.08
-0.54,-0.19,-1.07
-0.55,-0.19,-1.05
-0.55,-0.20,-1.05
-0.56,-0.21,-1.04
-0.56,-0.21,-1.04
-0.56,-0.22,-1.04
-0.55,-0.22,-1.03
-0.54,-0.23,-1.02
-0.53,-0.23,-1.01
-0.51,-0.22,-0.99
-0.49,-0.21,-0.98
-0.48,-0.20,-0.96
-0.46,-0.19,-0.95
-0.45,-0.17,-0.94
-0.44,-0.15,-0.93
-0.43,-0.13,-0.92
-0.43,-0.11,-0.92
-0.43,-0.09,-0.91
-0.44,-0.07,-0.90
-0.45,-0.05,-0.89
-0.46,-0.03,-0.87
-0.48,-0.01,-0.85
-0.49,0.01,-0.83
-0.50,0.02,-0.80
-0.51,0.03,-0.78
-0.53,0.04,-0.76
-0.54,0.05,-0.73
-0.54,0.06,-0.70
-0.55,0.06,-0.67
-0.55,0.07,-0.64
-0.55,0.08,-0.61
-0.55,0.08,-0.58
-0.54,0.09,-0.55
-0.53,0.10,-0.52
-0.52,0.11,-0.50
-0.50,0.12,-0.48
-0.48,0.13,-0.46
-0.45,0.14,-0.45
-0.43,0.15,-0.44
-0.40,0.16,-0.43
-0.38,0.16,-0.42
-0.36,0.17,-0.42
-0.34,0.17,-0.42
-0.32,0.17,-0.43
-0.30,0.17,-0.43
-0.28,0.17,-0.44
-0.26,0.17,-0.45
-0.23,0.17,-0.46
-0.21,0.16,-0.46
-0.18,0.15,-0.47
-0.15,0.14,-0.47
-0.11,0.14,-0.47
-0.08,0.13,-0.47
-0.04,0.12,-0.47
-0.00,0.11,-0.47
0.03,0.10,-0.47
0.07,0.09,-0.48
0.10,0.08,-0.48
0.13,0.07,-0.49
0.16,0.06,-0.49
0.19,0.05,-0.51
0.21,0.04,-0.53
0.24,0.02,-0.55
0.26,0.01,-0.57
0.29,-0.01,-0.60
0.32,-0.02,-0.63
0.34,-0.03,-0.66
0.37,-0.05,-0.70
0.40,-0.06,-0.74
0.43,-0.06,-0.79
0.46,-0.06,-0.85
0.51,-0.06,-0.91
0.55,-0.06,-0.98
0.59,-0.05,-1.04
0.62,-0.05,-1.09
0.65,-0.05,-1.15
0.68,-0.03,-1.19
0.71,-0.01,-1.23
0.73,0.01,-1.26
0.75,0.03,-1.28
0.76,0.05,-1.29
0.78,0.07,-1.31
0.79,0.10,-1.33
0.81,0.13,-1.35
0.80,0.16,-1.36
0.80,0.18,-1.37
0.77,0.19,-1.36
0.74,0.21,-1.36
0.69,0.22,-1.35
0.63,0.23,-1.34
0.55,0.23,-1.34
0.47,0.22,-1.33
0.38,0.22,-1.33
0.30,0.21,-1.33
0.22,0.20,-1.34
0.15,0.19,-1.35
0.09,0.18,-1.36
0.03,0.17,-1.36
-0.01,0.16,-1.36
-0.04,0.14,-1.36
-0.06,0.13,-1.35
-0.08,0.11,-1.34
-0.09,0.09,-1.31
-0.10,0.08,-1.28
-0.11,0.06,-1.26
-0.12,0.04,-1.23
-0.12,0.02,-1.21
-0.12,0.01,-1.19
-0.12,-0.00,-1.17
-0.11,-0.01,-1.14
-0.11,-0.02,-1.13
-0.10,-0.03,-1.11
-0.09,-0.03,-1.10
-0.07,-0.04,-1.08
-0.06,-0.04,-1.07
-0.04,-0.04,-1.05
-0.02,-0.04,-1.03
0.00,-0.04,-1.02
0.02,-0.04,-1.00
0.04,-0.03,-0.99
0.05,-0.03,-0.97
0.07,-0.02,-0.96
0.07,-0.02,-0.96
0.08,-0.02,-0.96
0.09,-0.02,-0.96
0.09,-0.03,-0.96
0.09,-0.03,-0.97
0.09,-0.04,-0.97
0.10,-0.04,-0.98
0.10,-0.05,-0.98
0.10,-0.05,-0.98
0.10,-0.06,-0.99
0.10,-0.06,-0.99
0.10,-0.07,-0.99
0.10,-0.07,-0.99
0.11,-0.07,-0.99
0.11,-0.07,-0.99
0.11,-0.07,-0.99
0.11,-0.06,-0.98
0.11,-0.06,-0.98
0.11,-0.06,-0.98
0.11,-0.06,-0.98
0.11,-0.05,-0.98
0.11,-0.05,-0.98
0.11,-0.05,-0.98
0.11,-0.05,-0.98
0.11,-0.05,-0.99
0.11,-0.05,-1.00
0.11,-0.05,-1.00
0.11,-0.05,-1.01
0.12,-0.05,-1.01
0.12,-0.05,-1.02
0.12,-0.05,-1.02
0.12,-0.05,-1.02
0.13,-0.05,-1.02
0.13,-0.05,-1.02
0.14,-0.05,-1.02
0.14,-0.06,-1.02
0.14,-0.06,-1.02
0.14,-0.06,-1.02
0.14,-0.07,-1.02
0.15,-0.07,-1.02
0.15,-0.07,-1.01
0.15,-0.08,-1.01
0.15,-0.08,-1.01
0.15,-0.08,-1.01
0.14,-0.08,-1.01
0.14,-0.09,-1.01
0.14,-0.09,-1.00
0.14,-0.09,-1.00
0.14,-0.09,-0.99
0.13,-0.09,-0.99
0.13,-0.09,-0.98
0.13,-0.09,-0.98
0.12,-0.09,-0.97
0.12,-0.09,-0.97
0.11,-0.08,-0.97
0.11,-0.08,-0.96
0.10,-0.08,-0.96
0.10,-0.07,-0.96
0.09,-0.07,-0.96
0.09,-0.07,-0.96
0.08,-0.06,-0.96
0.08,-0.06,-0.96
0.08,-0.06,-0.96
0.08,-0.06,-0.97
0.08,-0.06,-0.98
0.08,-0.05,-0.98
0.08,-0.05,-0.99
0.08,-0.05,-0.99
0.09,-0.05,-1.00
0.09,-0.05,-1.00
0.09,-0.05,-1.00
0.10,-0.05,-1.01
0.10,-0.05,-1.01
0.10,-0.05,-1.01
0.10,-0.05,-1.00
0.10,-0.04,-1.00
0.10,-0.04,-1.00
0.09,-0.04,-1.00
0.09,-0.05,-1.00
0.09,-0.05,-1.00
0.10,-0.05,-1.00
0.10,-0.06,-1.00
0.11,-0.06,-1.00
0.12,-0.07,-1.00
0.12,-0.07,-1.00
0.13,-0.08,-1.00
0.14,-0.08,-1.00
0.15,-0.09,-1.00
0.15,-0.09,-0.99
0.16,-0.09,-0.99
0.16,-0.09,-0.98
0.16,-0.09,-0.98
0.17,-0.08,-0.98
0.17,-0.08,-0.97
0.17,-0.08,-0.97
0.17,-0.08,-0.97
0.17,-0.08,-0.98
0.18,-0.08,-0.98
0.18,-0.08,-0.98
0.18,-0.08,-0.98
0.18,-0.07,-0.98
0.18,-0.07,-0.98
0.17,-0.07,-0.98
0.17,-0.07,-0.98
0.17,-0.07,-0.98
0.17,-0.07,-0.98
0.17,-0.07,-0.99
0.16,-0.07,-0.99
0.16,-0.07,-0.99
0.16,-0.07,-0.99
0.15,-0.07,-0.99
0.15,-0.07,-0.99
0.14,-0.07,-0.99
0.14,-0.07,-0.99
0.14,-0.07,-0.99
0.13,-0.07,-0.99
0.13,-0.07,-0.99




