sample10
ax,ay,az
0.12,-0.08,-1.02
0.17,-0.08,-1.05
0.23,-0.08,-1.08
0.28,-0.09,-1.12
0.32,-0.09,-1.16
0.36,-0.10,-1.20
0.39,-0.10,-1.24
0.41,-0.11,-1.27
0.38,-0.11,-1.28
0.32,-0.11,-1.28
0.27,-0.11,-1.28
0.21,-0.10,-1.27
0.14,-0.09,-1.27
0.08,-0.08,-1.26
0.02,-0.08,-1.26
-0.04,-0.07,-1.26
-0.09,-0.06,-1.26
-0.14,-0.06,-1.26
-0.19,-0.06,-1.27
-0.22,-0.06,-1.26
-0.25,-0.06,-1.26
-0.27,-0.07,-1.25
-0.28,-0.07,-1.24
-0.30,-0.07,-1.23
-0.31,-0.07,-1.21
-0.31,-0.07,-1.19
-0.32,-0.07,-1.17
-0.33,-0.07,-1.16
-0.34,-0.07,-1.14
-0.34,-0.07,-1.12
-0.35,-0.07,-1.10
-0.36,-0.07,-1.08
-0.37,-0.06,-1.06
-0.39,-0.06,-1.04
-0.40,-0.05,-1.02
-0.41,-0.04,-0.99
-0.42,-0.03,-0.96
-0.44,-0.02,-0.93
-0.45,-0.01,-0.90
-0.46,0.00,-0.86
-0.47,0.01,-0.83
-0.48,0.01,-0.80
-0.49,0.02,-0.76
-0.49,0.02,-0.73
-0.50,0.02,-0.70
-0.50,0.02,-0.68
-0.50,0.02,-0.66
-0.49,0.02,-0.64
-0.49,0.02,-0.62
-0.48,0.02,-0.60
-0.46,0.03,-0.59
-0.45,0.03,-0.58
-0.43,0.04,-0.58
-0.41,0.05,-0.57
-0.40,0.05,-0.57
-0.38,0.05,-0.58
-0.35,0.06,-0.58
-0.33,0.05,-0.59
-0.30,0.05,-0.59
-0.26,0.05,-0.59
-0.23,0.05,-0.59
-0.19,0.04,-0.59
-0.15,0.04,-0.59
-0.10,0.03,-0.59
-0.06,0.02,-0.59
-0.01,0.02,-0.59
0.03,0.01,-0.58
0.07,0.01,-0.59
0.12,0.01,-0.59
0.16,0.00,-0.59
0.20,0.00,-0.59
0.24,0.00,-0.60
0.28,0.00,-0.61
0.31,0.00,-0.62
0.34,0.00,-0.64
0.36,-0.00,-0.66
0.38,-0.00,-0.69
0.39,-0.01,-0.72
0.40,-0.01,-0.75
0.41,-0.01,-0.79
0.42,-0.02,-0.82
0.43,-0.02,-0.85
0.44,-0.02,-0.88
0.46,-0.02,-0.90
0.47,-0.02,-0.93
0.48,-0.02,-0.95
0.49,-0.02,-0.97
0.50,-0.02,-0.99
0.51,-0.02,-1.01
0.52,-0.01,-1.03
0.52,-0.01,-1.05
0.53,-0.01,-1.07
0.53,-0.00,-1.09
0.53,-0.00,-1.11
0.53,0.00,-1.12
0.52,0.00,-1.14
0.51,0.00,-1.15
0.51,0.00,-1.16
0.50,-0.00,-1.18
0.48,-0.00,-1.19
0.47,-0.00,-1.20
0.45,-0.00,-1.21
0.44,-0.00,-1.22
0.41,-0.00,-1.22
0.39,-0.00,-1.23
0.36,0.00,-1.23
0.32,0.01,-1.22
0.29,0.01,-1.22
0.25,0.01,-1.21
0.21,0.02,-1.20
0.18,0.02,-1.19
0.14,0.02,-1.18
0.12,0.02,-1.17
0.10,0.02,-1.17
0.08,0.02,-1.16
0.07,0.01,-1.15
0.06,0.01,-1.14
0.06,0.00,-1.13
0.06,-0.01,-1.12
0.06,-0.01,-1.11
0.06,-0.02,-1.10
0.06,-0.03,-1.09
0.06,-0.04,-1.08
0.05,-0.05,-1.07
0.05,-0.06,-1.06
0.04,-0.07,-1.06
0.02,-0.07,-1.05
0.01,-0.08,-1.05
-0.00,-0.08,-1.05
-0.01,-0.09,-1.04
-0.02,-0.09,-1.04
-0.03,-0.09,-1.04
-0.04,-0.10,-1.04
-0.05,-0.10,-1.04
-0.06,-0.10,-1.04
-0.07,-0.11,-1.03
-0.07,-0.11,-1.03
-0.08,-0.11,-1.03
-0.09,-0.12,-1.03
-0.09,-0.12,-1.03
-0.09,-0.12,-1.03
-0.09,-0.12,-1.02
-0.09,-0.12,-1.02
-0.08,-0.12,-1.02
-0.08,-0.12,-1.01
-0.08,-0.11,-1.01
-0.08,-0.11,-1.00
-0.07,-0.11,-1.00
-0.07,-0.10,-1.00
-0.06,-0.10,-0.99
-0.06,-0.10,-0.99
-0.05,-0.10,-0.99
-0.04,-0.09,-0.99
-0.03,-0.09,-0.99
-0.03,-0.09,-0.99
-0.02,-0.09,-0.99
-0.01,-0.08,-0.98
-0.01,-0.08,-0.98
0.00,-0.08,-0.98
0.01,-0.07,-0.98
0.01,-0.07,-0.98
0.02,-0.07,-0.98
0.02,-0.07,-0.98
0.03,-0.07,-0.98
0.03,-0.06,-0.98
0.04,-0.06,-0.98
0.04,-0.06,-0.98
0.05,-0.06,-0.98
0.05,-0.06,-0.98
0.06,-0.06,-0.98
0.06,-0.07,-0.99
0.06,-0.07,-0.99
0.07,-0.07,-0.99
0.07,-0.07,-0.99
0.07,-0.08,-1.00
0.07,-0.08,-1.00
0.06,-0.08,-1.00
0.06,-0.08,-1.01
0.06,-0.08,-1.01
0.06,-0.08,-1.01
0.05,-0.08,-1.01
0.05,-0.08,-1.01
0.05,-0.08,-1.00
0.05,-0.08,-1.00
0.05,-0.08,-1.00
0.04,-0.08,-1.00
0.04,-0.08,-1.00
0.04,-0.08,-1.00
0.04,-0.08,-1.00
0.04,-0.08,-0.99
0.04,-0.08,-0.99
0.04,-0.08,-0.99
0.04,-0.08,-0.99
0.04,-0.09,-0.99
0.04,-0.09,-0.99
0.04,-0.09,-0.99
0.04,-0.09,-0.99
0.04,-0.09,-0.99
0.04,-0.09,-0.99
0.04,-0.09,-0.99
0.04,-0.08,-0.99
0.05,-0.08,-0.99
0.05,-0.08,-0.99
0.05,-0.08,-0.99
0.05,-0.08,-0.99
0.05,-0.08,-0.99
0.06,-0.08,-0.99
0.06,-0.08,-0.99
0.06,-0.09,-0.99
0.06,-0.09,-0.99
0.06,-0.09,-0.99
0.06,-0.09,-0.99
0.06,-0.09,-1.00
0.06,-0.09,-1.00
0.06,-0.09,-1.00
0.06,-0.09,-1.00
0.06,-0.09,-1.00
0.06,-0.09,-1.00
0.06,-0.09,-1.00
0.06,-0.09,-1.00
0.06,-0.09,-1.00
0.05,-0.09,-1.00
0.05,-0.09,-1.00
0.05,-0.08,-0.99
0.05,-0.08,-0.99
0.05,-0.08,-0.99
0.05,-0.08,-0.99
0.05,-0.08,-0.99
0.05,-0.08,-0.99
0.05,-0.08,-0.98
0.05,-0.08,-0.98
0.05,-0.08,-0.98
0.05,-0.08,-0.98
