sample4
ax,ay,az
0.04,0.02,-0.98
0.03,0.01,-0.98
0.03,-0.00,-0.98
0.03,-0.01,-0.98
0.03,-0.03,-0.98
0.03,-0.04,-0.98
0.02,-0.06,-0.99
0.02,-0.08,-0.99
0.02,-0.08,-0.99
0.02,-0.08,-0.98
0.02,-0.08,-0.98
0.02,-0.08,-0.98
0.02,-0.08,-0.98
0.03,-0.08,-0.98
0.03,-0.08,-0.97
0.04,-0.09,-0.97
0.05,-0.09,-0.97
0.07,-0.10,-0.96
0.10,-0.10,-0.96
0.12,-0.10,-0.96
0.16,-0.10,-0.96
0.19,-0.10,-0.96
0.23,-0.10,-0.97
0.27,-0.10,-0.97
0.30,-0.10,-0.98
0.33,-0.10,-0.99
0.36,-0.10,-1.00
0.38,-0.10,-1.01
0.38,-0.11,-1.02
0.37,-0.11,-1.04
0.35,-0.11,-1.06
0.32,-0.12,-1.08
0.28,-0.12,-1.10
0.23,-0.12,-1.13
0.19,-0.12,-1.15
0.15,-0.12,-1.16
0.11,-0.12,-1.18
0.07,-0.12,-1.19
0.04,-0.12,-1.19
0.01,-0.12,-1.19
-0.02,-0.12,-1.19
-0.05,-0.12,-1.19
-0.08,-0.11,-1.18
-0.11,-0.11,-1.18
-0.14,-0.11,-1.18
-0.16,-0.11,-1.18
-0.19,-0.11,-1.18
-0.22,-0.11,-1.18
-0.25,-0.11,-1.17
-0.28,-0.10,-1.17
-0.30,-0.10,-1.16
-0.33,-0.09,-1.15
-0.34,-0.09,-1.14
-0.36,-0.08,-1.12
-0.37,-0.07,-1.10
-0.38,-0.06,-1.09
-0.39,-0.06,-1.07
-0.39,-0.05,-1.05
-0.40,-0.05,-1.04
-0.41,-0.04,-1.02
-0.41,-0.04,-1.01
-0.42,-0.03,-1.00
-0.42,-0.03,-0.98
-0.43,-0.03,-0.97
-0.43,-0.02,-0.96
-0.43,-0.02,-0.95
-0.44,-0.02,-0.95
-0.44,-0.03,-0.94
-0.44,-0.03,-0.94
-0.44,-0.04,-0.94
-0.43,-0.04,-0.93
-0.43,-0.05,-0.93
-0.43,-0.05,-0.93
-0.42,-0.06,-0.93
-0.41,-0.06,-0.92
-0.41,-0.06,-0.91
-0.40,-0.05,-0.91
-0.39,-0.05,-0.90
-0.37,-0.05,-0.89
-0.36,-0.05,-0.88
-0.35,-0.04,-0.87
-0.33,-0.04,-0.87
-0.32,-0.03,-0.86
-0.30,-0.03,-0.85
-0.29,-0.03,-0.85
-0.27,-0.02,-0.84
-0.26,-0.01,-0.83
-0.25,-0.01,-0.83
-0.24,0.00,-0.82
-0.23,0.01,-0.82
-0.22,0.02,-0.81
-0.21,0.02,-0.81
-0.20,0.03,-0.80
-0.19,0.04,-0.79
-0.17,0.04,-0.79
-0.16,0.05,-0.78
-0.15,0.05,-0.77
-0.14,0.05,-0.77
-0.13,0.05,-0.76
-0.12,0.05,-0.75
-0.11,0.05,-0.75
-0.10,0.05,-0.74
-0.10,0.05,-0.73
-0.09,0.05,-0.73
-0.09,0.04,-0.72
-0.08,0.04,-0.72
-0.07,0.03,-0.72
-0.06,0.03,-0.71
-0.05,0.02,-0.71
-0.03,0.01,-0.71
-0.01,-0.00,-0.72
0.01,-0.01,-0.72
0.04,-0.02,-0.72
0.06,-0.03,-0.71
0.09,-0.04,-0.71
0.13,-0.05,-0.72
0.15,-0.06,-0.72
0.18,-0.06,-0.73
0.20,-0.06,-0.74
0.22,-0.07,-0.76
0.24,-0.07,-0.77
0.24,-0.07,-0.79
0.24,-0.07,-0.82
0.24,-0.07,-0.84
0.24,-0.07,-0.87
0.24,-0.07,-0.89
0.24,-0.07,-0.91
0.24,-0.08,-0.93
0.25,-0.08,-0.95
0.26,-0.09,-0.97
0.27,-0.10,-0.99
0.29,-0.11,-1.00
0.30,-0.12,-1.01
0.31,-0.13,-1.01
0.33,-0.13,-1.02
0.34,-0.14,-1.02
0.36,-0.14,-1.02
0.38,-0.14,-1.02
0.39,-0.14,-1.03
0.39,-0.14,-1.03
0.40,-0.14,-1.04
0.40,-0.13,-1.04
0.39,-0.13,-1.06
0.39,-0.13,-1.07
0.38,-0.13,-1.08
0.38,-0.13,-1.09
0.37,-0.13,-1.11
0.37,-0.13,-1.11
0.37,-0.14,-1.12
0.37,-0.14,-1.13
0.36,-0.14,-1.13
0.35,-0.14,-1.14
0.33,-0.14,-1.14
0.31,-0.14,-1.15
0.29,-0.13,-1.15
0.26,-0.13,-1.16
0.23,-0.13,-1.17
0.21,-0.12,-1.17
0.18,-0.12,-1.18
0.15,-0.12,-1.18
0.12,-0.11,-1.18
0.09,-0.11,-1.18
0.06,-0.11,-1.17
0.03,-0.11,-1.17
0.01,-0.11,-1.16
-0.02,-0.11,-1.16
-0.04,-0.11,-1.15
-0.06,-0.11,-1.14
-0.08,-0.12,-1.14
-0.10,-0.12,-1.13
-0.11,-0.13,-1.12
-0.13,-0.13,-1.11
-0.14,-0.14,-1.09
-0.15,-0.14,-1.08
-0.16,-0.15,-1.07
-0.17,-0.15,-1.06
-0.17,-0.15,-1.05
-0.18,-0.16,-1.04
-0.18,-0.16,-1.03
-0.18,-0.16,-1.02
-0.18,-0.16,-1.01
-0.18,-0.17,-1.01
-0.17,-0.17,-1.00
