sample8
ax,ay,az
0.00,-0.06,-0.99
0.01,-0.06,-1.00
0.02,-0.06,-1.00
0.03,-0.06,-1.01
0.04,-0.06,-1.01
0.05,-0.05,-1.02
0.06,-0.05,-1.03
0.08,-0.04,-1.04
0.09,-0.04,-1.05
0.11,-0.04,-1.06
0.11,-0.03,-1.07
0.12,-0.03,-1.08
0.12,-0.03,-1.09
0.11,-0.03,-1.10
0.10,-0.03,-1.11
0.08,-0.03,-1.12
0.07,-0.03,-1.13
0.05,-0.03,-1.13
0.03,-0.03,-1.14
0.02,-0.02,-1.15
0.00,-0.02,-1.16
-0.01,-0.02,-1.17
-0.02,-0.01,-1.17
-0.03,-0.01,-1.18
-0.05,-0.01,-1.19
-0.06,-0.01,-1.19
-0.07,-0.01,-1.20
-0.08,-0.01,-1.20
-0.10,-0.01,-1.21
-0.11,-0.01,-1.21
-0.12,-0.01,-1.21
-0.13,-0.02,-1.21
-0.14,-0.02,-1.21
-0.15,-0.02,-1.20
-0.16,-0.02,-1.19
-0.17,-0.02,-1.18
-0.18,-0.01,-1.17
-0.19,-0.01,-1.15
-0.20,-0.00,-1.13
-0.22,0.00,-1.12
-0.23,0.01,-1.10
-0.24,0.01,-1.08
-0.25,0.02,-1.06
-0.26,0.03,-1.04
-0.26,0.03,-1.02
-0.27,0.04,-1.00
-0.28,0.06,-0.98
-0.29,0.07,-0.96
-0.30,0.08,-0.95
-0.31,0.08,-0.93
-0.33,0.09,-0.92
-0.34,0.10,-0.91
-0.36,0.11,-0.90
-0.37,0.11,-0.89
-0.39,0.12,-0.88
-0.40,0.12,-0.87
-0.41,0.13,-0.86
-0.43,0.13,-0.84
-0.44,0.14,-0.83
-0.45,0.14,-0.82
-0.46,0.14,-0.82
-0.47,0.15,-0.81
-0.48,0.15,-0.81
-0.48,0.15,-0.80
-0.49,0.15,-0.80
-0.49,0.15,-0.80
-0.50,0.16,-0.80
-0.50,0.16,-0.79
-0.50,0.16,-0.79
-0.51,0.17,-0.78
-0.51,0.18,-0.78
-0.51,0.18,-0.77
-0.51,0.19,-0.77
-0.51,0.19,-0.76
-0.52,0.20,-0.76
-0.52,0.20,-0.76
-0.52,0.21,-0.75
-0.52,0.21,-0.75
-0.52,0.21,-0.74
-0.52,0.21,-0.74
-0.52,0.22,-0.73
-0.52,0.22,-0.73
-0.52,0.23,-0.72
-0.51,0.23,-0.71
-0.51,0.24,-0.71
-0.50,0.25,-0.70
-0.50,0.26,-0.70
-0.49,0.26,-0.69
-0.49,0.27,-0.69
-0.48,0.28,-0.69
-0.47,0.29,-0.69
-0.47,0.29,-0.69
-0.46,0.29,-0.68
-0.45,0.30,-0.68
-0.44,0.30,-0.68
-0.42,0.30,-0.68
-0.41,0.30,-0.68
-0.40,0.29,-0.68
-0.39,0.29,-0.68
-0.38,0.29,-0.68
-0.37,0.29,-0.68
-0.36,0.28,-0.68
-0.34,0.28,-0.68
-0.33,0.28,-0.68
-0.32,0.28,-0.68
-0.31,0.27,-0.68
-0.29,0.27,-0.69
-0.28,0.27,-0.69
-0.26,0.27,-0.69
-0.24,0.27,-0.69
-0.22,0.26,-0.70
-0.20,0.26,-0.70
-0.18,0.26,-0.70
-0.16,0.25,-0.71
-0.14,0.25,-0.72
-0.13,0.24,-0.72
-0.11,0.24,-0.73
-0.09,0.23,-0.73
-0.08,0.23,-0.74
-0.06,0.23,-0.75
-0.05,0.22,-0.75
-0.03,0.21,-0.76
-0.01,0.21,-0.76
0.01,0.20,-0.77
0.02,0.19,-0.77
0.04,0.18,-0.78
0.05,0.18,-0.78
0.06,0.17,-0.79
0.07,0.17,-0.80
0.08,0.16,-0.81
0.08,0.16,-0.81
0.09,0.15,-0.82
0.09,0.15,-0.83
0.10,0.14,-0.84
0.10,0.13,-0.85
0.11,0.12,-0.87
0.12,0.11,-0.88
0.13,0.10,-0.89
0.14,0.09,-0.90
0.15,0.08,-0.92
0.16,0.07,-0.93
0.16,0.06,-0.94
0.17,0.05,-0.95
0.17,0.04,-0.97
0.18,0.03,-0.98
0.17,0.02,-0.99
0.17,0.01,-1.01
0.17,0.00,-1.03
0.17,-0.01,-1.05
0.17,-0.02,-1.07
0.18,-0.03,-1.09
0.19,-0.03,-1.11
0.20,-0.04,-1.13
0.20,-0.04,-1.14
0.21,-0.04,-1.16
0.22,-0.04,-1.17
0.22,-0.04,-1.18
0.22,-0.04,-1.19
0.22,-0.05,-1.19
0.21,-0.05,-1.19
0.21,-0.06,-1.20
0.21,-0.07,-1.20
0.20,-0.08,-1.20
0.19,-0.08,-1.20
0.19,-0.09,-1.21
0.18,-0.10,-1.21
0.17,-0.11,-1.21
0.16,-0.11,-1.21
