sample7
ax,ay,az
0.06,-0.11,-0.99
0.06,-0.11,-0.99
0.06,-0.11,-0.99
0.07,-0.11,-0.99
0.08,-0.10,-0.98
0.09,-0.10,-0.98
0.10,-0.10,-0.98
0.12,-0.10,-0.97
0.15,-0.10,-0.96
0.18,-0.10,-0.96
0.22,-0.10,-0.96
0.28,-0.11,-0.96
0.34,-0.11,-0.97
0.41,-0.12,-0.99
0.48,-0.13,-1.01
0.53,-0.14,-1.04
0.58,-0.16,-1.08
0.60,-0.18,-1.11
0.60,-0.20,-1.15
0.58,-0.22,-1.18
0.54,-0.23,-1.21
0.47,-0.24,-1.24
0.39,-0.25,-1.26
0.30,-0.25,-1.27
0.21,-0.24,-1.28
0.11,-0.23,-1.29
0.01,-0.21,-1.30
-0.08,-0.19,-1.30
-0.18,-0.17,-1.30
-0.26,-0.15,-1.30
-0.34,-0.13,-1.30
-0.41,-0.11,-1.30
-0.47,-0.10,-1.29
-0.51,-0.09,-1.28
-0.54,-0.08,-1.26
-0.56,-0.08,-1.24
-0.57,-0.08,-1.23
-0.57,-0.09,-1.21
-0.56,-0.10,-1.19
-0.55,-0.11,-1.17
-0.54,-0.12,-1.16
-0.53,-0.14,-1.14
-0.51,-0.15,-1.13
-0.50,-0.15,-1.11
-0.49,-0.16,-1.09
-0.47,-0.16,-1.07
-0.46,-0.16,-1.04
-0.46,-0.16,-1.02
-0.45,-0.16,-0.99
-0.44,-0.15,-0.96
-0.44,-0.15,-0.94
-0.44,-0.15,-0.92
-0.44,-0.14,-0.89
-0.44,-0.14,-0.87
-0.44,-0.14,-0.85
-0.44,-0.13,-0.82
-0.45,-0.12,-0.80
-0.45,-0.11,-0.77
-0.44,-0.10,-0.75
-0.44,-0.09,-0.72
-0.43,-0.08,-0.69
-0.42,-0.07,-0.66
-0.41,-0.05,-0.64
-0.40,-0.04,-0.61
-0.39,-0.02,-0.59
-0.37,-0.01,-0.57
-0.35,-0.00,-0.56
-0.32,0.00,-0.55
-0.30,0.01,-0.54
-0.27,0.01,-0.53
-0.24,0.01,-0.53
-0.21,0.00,-0.53
-0.17,-0.00,-0.52
-0.14,-0.01,-0.52
-0.10,-0.01,-0.52
-0.07,-0.01,-0.52
-0.03,-0.01,-0.52
0.01,-0.02,-0.52
0.04,-0.02,-0.52
0.08,-0.02,-0.53
0.12,-0.02,-0.54
0.16,-0.03,-0.55
0.19,-0.03,-0.56
0.23,-0.04,-0.57
0.26,-0.04,-0.59
0.29,-0.05,-0.61
0.31,-0.05,-0.63
0.32,-0.06,-0.65
0.34,-0.06,-0.67
0.35,-0.07,-0.70
0.36,-0.07,-0.73
0.37,-0.08,-0.76
0.38,-0.08,-0.79
0.39,-0.09,-0.82
0.40,-0.09,-0.84
0.41,-0.09,-0.87
0.42,-0.09,-0.89
0.42,-0.09,-0.91
0.43,-0.09,-0.94
0.44,-0.09,-0.96
0.45,-0.08,-0.99
0.46,-0.08,-1.01
0.46,-0.08,-1.04
0.47,-0.08,-1.07
0.47,-0.08,-1.09
0.48,-0.09,-1.11
0.47,-0.09,-1.13
0.47,-0.09,-1.14
0.47,-0.09,-1.15
0.47,-0.09,-1.15
0.47,-0.09,-1.16
0.48,-0.10,-1.16
0.48,-0.10,-1.17
0.48,-0.11,-1.18
0.48,-0.12,-1.19
0.48,-0.13,-1.21
0.47,-0.14,-1.23
0.45,-0.15,-1.24
0.44,-0.16,-1.26
0.41,-0.17,-1.26
0.39,-0.17,-1.27
0.36,-0.17,-1.26
0.33,-0.17,-1.26
0.30,-0.16,-1.25
0.26,-0.16,-1.24
0.22,-0.15,-1.23
0.18,-0.14,-1.22
0.14,-0.13,-1.21
0.11,-0.12,-1.20
0.07,-0.11,-1.19
0.05,-0.10,-1.18
0.03,-0.09,-1.16
0.01,-0.09,-1.14
-0.00,-0.08,-1.12
-0.02,-0.08,-1.11
-0.03,-0.08,-1.09
-0.04,-0.09,-1.08
-0.05,-0.09,-1.06
-0.05,-0.10,-1.05
-0.06,-0.11,-1.05
-0.07,-0.12,-1.04
-0.08,-0.13,-1.03
-0.09,-0.14,-1.03
-0.09,-0.15,-1.02
-0.10,-0.15,-1.02
-0.10,-0.16,-1.01
-0.10,-0.17,-1.01
-0.10,-0.17,-1.01
-0.10,-0.17,-1.00
-0.10,-0.17,-1.00
-0.10,-0.17,-0.99
-0.10,-0.17,-0.99
-0.11,-0.16,-0.98
-0.11,-0.16,-0.98
-0.11,-0.15,-0.97
-0.11,-0.15,-0.97
-0.11,-0.14,-0.97
-0.10,-0.14,-0.97
-0.10,-0.13,-0.97
-0.09,-0.13,-0.96
-0.08,-0.13,-0.96
-0.08,-0.12,-0.96
-0.07,-0.12,-0.96
-0.06,-0.12,-0.96
-0.06,-0.12,-0.95
-0.05,-0.12,-0.96
-0.05,-0.12,-0.96
-0.04,-0.12,-0.97
-0.03,-0.12,-0.98
-0.03,-0.12,-0.99
-0.02,-0.13,-0.99
-0.01,-0.13,-1.00
-0.00,-0.13,-1.00
0.01,-0.13,-1.01
0.01,-0.13,-1.01
0.02,-0.13,-1.01
0.03,-0.13,-1.01
0.04,-0.13,-1.01
0.04,-0.13,-1.01
0.04,-0.13,-1.01
0.05,-0.12,-1.00
0.05,-0.12,-1.00
0.05,-0.12,-1.00
0.05,-0.12,-1.00
0.05,-0.11,-1.00
0.04,-0.11,-1.00
0.04,-0.11,-1.00
0.04,-0.11,-1.00
0.04,-0.11,-1.00
0.04,-0.11,-0.99
0.04,-0.11,-0.99
0.04,-0.11,-0.99
0.03,-0.11,-0.99
0.03,-0.11,-0.99
0.03,-0.11,-0.99
0.03,-0.11,-0.99
0.03,-0.11,-0.98
0.03,-0.11,-0.98
0.03,-0.11,-0.98
0.03,-0.11,-0.98
0.03,-0.11,-0.98
0.03,-0.11,-0.98
0.03,-0.11,-0.99
0.03,-0.12,-0.99
0.03,-0.12,-0.99
0.02,-0.12,-1.00
0.02,-0.12,-1.00
0.02,-0.13,-1.00
0.02,-0.13,-1.00
0.02,-0.13,-1.00
0.02,-0.12,-1.00
0.02,-0.12,-1.00
0.02,-0.12,-1.00
0.03,-0.12,-1.00
0.03,-0.12,-1.00
0.03,-0.12,-1.00
0.04,-0.12,-0.99
0.04,-0.12,-0.99
0.04,-0.11,-0.99
0.04,-0.11,-0.99
0.04,-0.11,-0.99
0.04,-0.11,-0.99
0.05,-0.11,-0.99
0.05,-0.11,-0.99
0.05,-0.11,-0.99
0.05,-0.11,-0.99
0.05,-0.11,-0.99
0.05,-0.11,-0.99
0.05,-0.11,-0.99
0.05,-0.11,-0.99
0.04,-0.11,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.11,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.10,-0.99
0.04,-0.11,-0.99
0.04,-0.11,-0.99
0.04,-0.11,-0.99
0.04,-0.11,-1.00
0.03,-0.11,-1.00
0.03,-0.11,-1.00
0.03,-0.11,-1.00
0.03,-0.11,-1.00
0.03,-0.11,-1.00
0.03,-0.11,-1.00
0.03,-0.11,-1.00
0.03,-0.11,-1.00
0.03,-0.11,-0.99
0.03,-0.11,-0.99
0.03,-0.11,-0.99
0.03,-0.11,-0.99
0.03,-0.10,-0.99
0.04,-0.10,-0.98
0.04,-0.10,-0.98
0.04,-0.10,-0.98
0.04,-0.10,-0.98
0.04,-0.10,-0.98
0.04,-0.10,-0.98
0.03,-0.10,-0.99
0.03,-0.10,-0.99
0.03,-0.10,-0.99
0.03,-0.10,-0.99
0.03,-0.10,-0.99
0.03,-0.10,-0.99
0.03,-0.10,-0.99




