sample7
ax,ay,az
0.17,-0.09,-0.99
0.17,-0.09,-0.99
0.18,-0.09,-1.00
0.19,-0.09,-1.00
0.20,-0.08,-1.01
0.21,-0.08,-1.02
0.23,-0.08,-1.02
0.24,-0.08,-1.03
0.26,-0.07,-1.03
0.27,-0.07,-1.03
0.28,-0.07,-1.03
0.29,-0.06,-1.03
0.30,-0.06,-1.03
0.31,-0.05,-1.03
0.33,-0.04,-1.03
0.35,-0.03,-1.04
0.37,-0.02,-1.04
0.40,-0.00,-1.06
0.42,0.01,-1.08
0.45,0.02,-1.10
0.48,0.03,-1.12
0.50,0.04,-1.15
0.51,0.04,-1.18
0.52,0.05,-1.21
0.52,0.05,-1.23
0.51,0.05,-1.25
0.50,0.05,-1.27
0.47,0.05,-1.28
0.44,0.04,-1.29
0.39,0.04,-1.30
0.33,0.03,-1.30
0.26,0.03,-1.30
0.19,0.02,-1.31
0.11,0.02,-1.30
0.04,0.02,-1.30
-0.03,0.02,-1.28
-0.10,0.02,-1.27
-0.17,0.02,-1.25
-0.22,0.03,-1.23
-0.27,0.04,-1.21
-0.31,0.05,-1.18
-0.35,0.06,-1.15
-0.38,0.06,-1.13
-0.41,0.07,-1.11
-0.43,0.07,-1.09
-0.46,0.08,-1.08
-0.48,0.07,-1.06
-0.50,0.07,-1.06
-0.52,0.06,-1.06
-0.54,0.05,-1.06
-0.55,0.04,-1.06
-0.57,0.03,-1.06
-0.59,0.02,-1.05
-0.60,0.01,-1.04
-0.61,0.00,-1.03
-0.62,-0.00,-1.00
-0.63,-0.01,-0.97
-0.64,-0.01,-0.93
-0.64,-0.01,-0.89
-0.64,-0.00,-0.85
-0.64,0.00,-0.81
-0.65,0.01,-0.77
-0.65,0.01,-0.74
-0.65,0.01,-0.71
-0.66,0.01,-0.68
-0.67,0.01,-0.65
-0.67,0.01,-0.62
-0.68,-0.00,-0.60
-0.69,-0.01,-0.58
-0.69,-0.02,-0.56
-0.68,-0.03,-0.54
-0.67,-0.03,-0.51
-0.66,-0.04,-0.48
-0.63,-0.04,-0.45
-0.59,-0.03,-0.41
-0.55,-0.03,-0.37
-0.50,-0.02,-0.31
-0.45,-0.00,-0.26
-0.40,0.02,-0.20
-0.35,0.04,-0.16
-0.31,0.06,-0.12
-0.28,0.08,-0.10
-0.25,0.09,-0.09
-0.23,0.11,-0.10
-0.21,0.12,-0.11
-0.20,0.13,-0.14
-0.18,0.13,-0.17
-0.16,0.13,-0.21
-0.14,0.13,-0.25
-0.12,0.12,-0.30
-0.09,0.11,-0.35
-0.06,0.10,-0.41
-0.03,0.08,-0.47
0.01,0.07,-0.54
0.05,0.05,-0.61
0.10,0.04,-0.67
0.15,0.03,-0.73
0.21,0.03,-0.78
0.27,0.02,-0.83
0.34,0.02,-0.87
0.41,0.01,-0.90
0.48,0.02,-0.93
0.55,0.02,-0.96
0.60,0.03,-0.99
0.65,0.04,-1.02
0.69,0.05,-1.05
0.73,0.06,-1.08
0.75,0.08,-1.10
0.78,0.09,-1.12
0.79,0.11,-1.13
0.80,0.12,-1.14
0.80,0.14,-1.14
0.79,0.15,-1.14
0.79,0.16,-1.14
0.78,0.17,-1.13
0.76,0.18,-1.12
0.75,0.19,-1.12
0.73,0.20,-1.11
0.72,0.21,-1.10
0.70,0.21,-1.10
0.68,0.21,-1.09
0.66,0.21,-1.10
0.64,0.21,-1.10
0.61,0.20,-1.11
0.58,0.20,-1.12
0.55,0.19,-1.13
0.52,0.19,-1.14
0.49,0.18,-1.15
0.47,0.17,-1.16
0.44,0.16,-1.16
0.42,0.16,-1.16
0.39,0.15,-1.16
0.37,0.15,-1.15
0.36,0.15,-1.15
0.34,0.14,-1.15
0.32,0.14,-1.14
0.30,0.14,-1.14
0.28,0.13,-1.15
0.26,0.12,-1.16
0.25,0.10,-1.17
0.23,0.09,-1.17
0.22,0.07,-1.18
0.21,0.04,-1.18
0.20,0.02,-1.17
0.19,-0.00,-1.17
0.18,-0.03,-1.16
0.17,-0.05,-1.15
0.16,-0.07,-1.15
0.16,-0.09,-1.14
0.15,-0.11,-1.13
0.14,-0.12,-1.12
0.13,-0.13,-1.11
0.12,-0.13,-1.10
0.11,-0.13,-1.08
0.09,-0.13,-1.07
0.08,-0.13,-1.05
0.07,-0.12,-1.04
0.06,-0.11,-1.03
0.05,-0.10,-1.02
0.05,-0.10,-1.00
0.04,-0.09,-0.99
0.04,-0.08,-0.98
0.04,-0.07,-0.97
0.04,-0.06,-0.96
0.04,-0.05,-0.95
0.05,-0.05,-0.94
0.06,-0.04,-0.94
0.06,-0.04,-0.94
0.07,-0.04,-0.94
0.08,-0.04,-0.94
0.09,-0.04,-0.94
0.10,-0.04,-0.95
0.12,-0.04,-0.96
0.13,-0.05,-0.97
0.14,-0.05,-0.98
0.15,-0.05,-0.99
0.17,-0.06,-1.00
0.18,-0.06,-1.01
0.19,-0.06,-1.01
0.20,-0.06,-1.01
0.20,-0.06,-1.01
0.21,-0.06,-1.01
0.21,-0.06,-1.01
0.22,-0.05,-1.00
0.22,-0.05,-1.00
0.22,-0.05,-0.99
0.21,-0.04,-0.99
0.21,-0.04,-0.99
0.20,-0.04,-0.99
0.20,-0.04,-0.98
0.19,-0.04,-0.98
0.19,-0.04,-0.97
0.19,-0.04,-0.97
0.18,-0.04,-0.97
0.18,-0.04,-0.98
0.19,-0.04,-0.98
0.19,-0.05,-0.98
0.19,-0.05,-0.99
0.19,-0.06,-0.99
0.19,-0.06,-1.00
0.19,-0.07,-1.00
0.19,-0.07,-1.00
0.19,-0.07,-1.00
0.19,-0.07,-1.00
0.20,-0.08,-1.00
0.20,-0.07,-1.00
0.20,-0.07,-1.00
0.20,-0.07,-0.99
0.20,-0.07,-0.99
0.20,-0.07,-0.98
0.19,-0.07,-0.98
0.19,-0.07,-0.98
0.19,-0.07,-0.98
0.19,-0.07,-0.97
0.19,-0.07,-0.98
0.19,-0.07,-0.98
0.19,-0.07,-0.98
0.19,-0.07,-0.98
0.19,-0.07,-0.98
0.19,-0.07,-0.98
0.19,-0.08,-0.98
0.19,-0.07,-0.98
0.18,-0.07,-0.98
0.18,-0.07,-0.98
0.18,-0.07,-0.99
0.18,-0.07,-0.99
0.18,-0.07,-0.99
0.18,-0.06,-0.98
0.18,-0.06,-0.99
0.18,-0.06,-0.99
0.18,-0.06,-0.99
0.18,-0.06,-0.99
0.18,-0.06,-0.99
0.18,-0.06,-0.99
0.18,-0.06,-0.99
0.18,-0.06,-0.99
