sample3
ax,ay,az
0.01,0.05,-1.00
0.00,0.04,-1.00
-0.00,0.03,-1.00
-0.01,0.03,-1.00
-0.01,0.02,-0.99
-0.01,0.01,-0.99
0.00,-0.00,-0.99
0.01,-0.01,-1.00
0.03,-0.01,-1.01
0.05,-0.01,-1.01
0.07,-0.01,-1.03
0.09,-0.00,-1.04
0.11,0.01,-1.05
0.13,0.01,-1.06
0.14,0.02,-1.07
0.16,0.02,-1.09
0.18,0.03,-1.10
0.21,0.04,-1.12
0.24,0.05,-1.14
0.27,0.05,-1.16
0.30,0.06,-1.18
0.34,0.06,-1.21
0.36,0.06,-1.24
0.37,0.06,-1.27
0.36,0.05,-1.29
0.35,0.04,-1.32
0.31,0.02,-1.34
0.26,0.00,-1.36
0.19,-0.01,-1.37
0.12,-0.03,-1.38
0.03,-0.05,-1.38
-0.06,-0.06,-1.38
-0.14,-0.08,-1.37
-0.23,-0.09,-1.36
-0.31,-0.09,-1.35
-0.38,-0.10,-1.33
-0.44,-0.11,-1.31
-0.48,-0.11,-1.28
-0.52,-0.12,-1.26
-0.55,-0.12,-1.23
-0.56,-0.13,-1.20
-0.58,-0.13,-1.16
-0.59,-0.13,-1.13
-0.61,-0.13,-1.09
-0.62,-0.13,-1.05
-0.64,-0.13,-1.01
-0.66,-0.12,-0.97
-0.67,-0.12,-0.93
-0.69,-0.11,-0.89
-0.71,-0.10,-0.85
-0.73,-0.09,-0.81
-0.74,-0.07,-0.77
-0.75,-0.06,-0.73
-0.76,-0.05,-0.70
-0.77,-0.05,-0.66
-0.77,-0.04,-0.63
-0.77,-0.03,-0.61
-0.77,-0.02,-0.59
-0.76,-0.02,-0.57
-0.74,-0.01,-0.55
-0.72,-0.01,-0.54
-0.70,-0.00,-0.52
-0.67,0.00,-0.51
-0.64,0.01,-0.50
-0.60,0.02,-0.49
-0.57,0.03,-0.48
-0.53,0.03,-0.47
-0.50,0.04,-0.46
-0.46,0.06,-0.46
-0.43,0.07,-0.46
-0.40,0.08,-0.47
-0.37,0.09,-0.47
-0.34,0.10,-0.48
-0.31,0.11,-0.49
-0.28,0.13,-0.50
-0.26,0.14,-0.51
-0.23,0.15,-0.52
-0.21,0.15,-0.52
-0.19,0.16,-0.53
-0.17,0.17,-0.54
-0.14,0.17,-0.54
-0.12,0.18,-0.54
-0.10,0.18,-0.54
-0.07,0.19,-0.54
-0.05,0.19,-0.53
-0.02,0.20,-0.52
0.01,0.20,-0.52
0.04,0.20,-0.52
0.07,0.19,-0.52
0.10,0.19,-0.52
0.12,0.19,-0.52
0.14,0.18,-0.53
0.16,0.17,-0.54
0.17,0.16,-0.55
0.17,0.16,-0.56
0.18,0.15,-0.58
0.19,0.14,-0.60
0.20,0.12,-0.64
0.21,0.11,-0.67
0.22,0.09,-0.72
0.24,0.08,-0.77
0.26,0.06,-0.82
0.28,0.03,-0.88
0.30,0.01,-0.93
0.32,-0.01,-0.99
0.34,-0.02,-1.05
0.36,-0.04,-1.10
0.38,-0.05,-1.16
0.39,-0.06,-1.21
0.41,-0.07,-1.26
0.42,-0.08,-1.30
0.44,-0.08,-1.35
0.45,-0.08,-1.38
0.45,-0.08,-1.41
0.45,-0.07,-1.44
0.45,-0.07,-1.46
0.44,-0.06,-1.47
0.43,-0.05,-1.48
0.41,-0.04,-1.48
0.39,-0.03,-1.48
0.35,-0.03,-1.48
0.32,-0.03,-1.47
0.27,-0.03,-1.46
0.22,-0.03,-1.45
0.17,-0.04,-1.44
0.11,-0.05,-1.42
0.05,-0.06,-1.41
-0.01,-0.08,-1.39
-0.07,-0.09,-1.37
-0.13,-0.11,-1.34
-0.18,-0.12,-1.31
-0.23,-0.14,-1.28
-0.27,-0.15,-1.25
-0.30,-0.17,-1.22
-0.32,-0.18,-1.19
-0.34,-0.18,-1.16
-0.35,-0.19,-1.13
-0.36,-0.19,-1.09
-0.37,-0.19,-1.07
-0.37,-0.19,-1.04
-0.37,-0.19,-1.01
-0.36,-0.19,-0.99
-0.35,-0.18,-0.97
-0.34,-0.18,-0.96
-0.33,-0.17,-0.95
-0.32,-0.17,-0.94
-0.30,-0.17,-0.94
-0.28,-0.16,-0.94
-0.27,-0.16,-0.94
-0.25,-0.15,-0.95
-0.23,-0.15,-0.95
-0.22,-0.14,-0.95
-0.21,-0.14,-0.96
-0.19,-0.13,-0.96
-0.18,-0.12,-0.97
-0.17,-0.11,-0.97
-0.16,-0.11,-0.97
-0.15,-0.10,-0.98
-0.14,-0.09,-0.98
-0.13,-0.09,-0.98
-0.11,-0.08,-0.98
-0.10,-0.08,-0.98
-0.09,-0.07,-0.98
-0.07,-0.07,-0.98
-0.06,-0.07,-0.98
-0.06,-0.07,-0.98
-0.05,-0.07,-0.98
-0.04,-0.07,-0.99
-0.04,-0.06,-0.99
-0.04,-0.06,-0.99
-0.04,-0.06,-0.99
-0.03,-0.06,-0.99
-0.03,-0.06,-0.99
-0.03,-0.06,-0.99
-0.02,-0.06,-0.99
-0.02,-0.05,-0.99
-0.02,-0.05,-1.00
-0.02,-0.05,-1.00
-0.02,-0.05,-1.00
-0.01,-0.05,-1.00
-0.01,-0.05,-1.00
-0.01,-0.04,-1.00
-0.01,-0.04,-1.00
-0.01,-0.04,-1.00
-0.01,-0.04,-1.00
-0.01,-0.04,-1.00
-0.01,-0.04,-1.00
-0.01,-0.04,-0.99
-0.01,-0.04,-0.99
-0.01,-0.04,-0.99
-0.01,-0.04,-0.99
-0.02,-0.04,-0.99
-0.02,-0.04,-0.99
-0.02,-0.04,-0.98
-0.02,-0.05,-0.98
-0.02,-0.05,-0.98
-0.03,-0.05,-0.98
-0.03,-0.05,-0.98
-0.03,-0.05,-0.98
-0.03,-0.05,-0.98
-0.04,-0.06,-0.98
-0.04,-0.06,-0.98
-0.04,-0.06,-0.99
-0.04,-0.06,-0.99
-0.05,-0.06,-0.99
-0.05,-0.07,-1.00
-0.05,-0.07,-1.00
-0.05,-0.07,-1.00
-0.05,-0.07,-1.00
-0.05,-0.07,-1.00
-0.05,-0.07,-1.00
-0.05,-0.06,-1.00
-0.05,-0.06,-1.00
-0.05,-0.06,-1.00
-0.05,-0.06,-1.00
-0.05,-0.06,-1.00
-0.05,-0.06,-1.00
-0.05,-0.06,-1.00
-0.05,-0.06,-1.00
-0.05,-0.06,-1.00
-0.04,-0.06,-1.00
-0.04,-0.06,-1.00
-0.04,-0.06,-1.00
-0.04,-0.06,-1.00
-0.04,-0.06,-1.00
-0.04,-0.06,-1.00
-0.04,-0.06,-0.99
-0.04,-0.05,-0.99
-0.04,-0.05,-0.99
-0.03,-0.05,-0.99
-0.03,-0.05,-0.99
-0.03,-0.05,-0.98
-0.03,-0.05,-0.99
-0.03,-0.05,-0.99
-0.03,-0.05,-0.99
-0.03,-0.05,-0.99
-0.03,-0.05,-0.99
-0.03,-0.05,-1.00
-0.03,-0.05,-1.00
-0.03,-0.06,-1.00
-0.03,-0.06,-1.00
-0.03,-0.06,-1.00
-0.03,-0.06,-1.00
-0.03,-0.05,-1.00
-0.04,-0.05,-1.00
-0.04,-0.05,-1.00
-0.04,-0.05,-1.00
-0.04,-0.05,-0.99
-0.04,-0.05,-0.99
-0.04,-0.05,-0.99
-0.04,-0.05,-0.99
-0.04,-0.05,-0.99
-0.04,-0.05,-0.99
-0.04,-0.05,-0.99
-0.04,-0.05,-0.99
-0.04,-0.06,-0.99
-0.04,-0.06,-0.99
-0.04,-0.06,-0.99
-0.04,-0.06,-0.99
-0.04,-0.06,-0.99
-0.03,-0.06,-1.00
-0.03,-0.06,-1.00
-0.03,-0.06,-1.00
-0.03,-0.06,-1.00
-0.03,-0.06,-1.00
-0.03,-0.05,-1.00
-0.03,-0.05,-1.00
-0.03,-0.05,-1.00
-0.03,-0.05,-1.00
-0.04,-0.05,-1.00
-0.04,-0.05,-1.00
-0.04,-0.05,-1.00
